y_relaxed,mp_volume,mp_density,mp_energy_per_atom,mp_formation_energy_per_atom,mp_band_gap,mp_efermi,mp_spacegroup_number,MagpieData mean NUnfilled,MagpieData std_dev NUnfilled,MagpieData mean ElectronAffinity,MagpieData std_dev ElectronAffinity,MagpieData mean Electronegativity,MagpieData std_dev Electronegativity,DemlData mean heat_fusion,DemlData std_dev heat_fusion,DemlData mean boiling_point,DemlData std_dev boiling_point,DemlData mean GGAU_Etot,DemlData std_dev GGAU_Etot,DemlData mean FERE correction,DemlData std_dev FERE correction,PymatgenData mean row,PymatgenData std_dev row,PymatgenData mean block,PymatgenData std_dev block,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,band center,max ionic char,avg ionic char,vpa,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,structural complexity per atom,structural complexity per cell
-328.12912959,42.81809943999384,6.33803315723255,-5.602706964,-0.8500714260000001,0.0,3.91066914,221,1.2,1.3093073414159544,95.34,78.09817996781817,2.818,1.0522221384153767,5063.2,8743.576842459841,1249.72,1909.1572306723644,-4.312,1.174381296075269,0.15307725506713749,0.29456463661836646,2.6,1.6035674514745464,2.0,0.8451542547285166,1.6,2.4,2.0,0.0,0.26666666666666666,0.39999999999999997,0.3333333333333333,0.0,0.2,0.005968069612675908,0.009091765387323836,0.020412414523193388,0.04355161554496137,0.0499168691152083,6.162265555634596,0.5828147870350187,0.11201313339960581,8.563619887998767,0.08415758215809147,1.1166715772118423,0.7896060446047712,0.0,0.12240774992748314,0.12240774992748314,0.0734446499564898,0.05875571996519178,0.14999999999999997,1.3709505944546687,6.854752972273344
-272.69451449,260.61562675394583,3.1962399168163342,-8.676371168888888,-2.345422407662835,0.583,1.6300396,5,3.5555555555555554,3.251373336211726,108.05555555555556,69.39924959360759,2.8322222222222226,1.2469786863278154,7214.666666666667,14653.554785244289,1212.0222222222224,2339.211327410526,-5.372222222222223,0.8438809542435856,0.026308846209242898,0.4384149903157393,2.6666666666666665,1.3675269175156552,2.3333333333333335,0.6837634587578277,2.0,2.6666666666666665,1.1111111111111112,0.0,0.34615384615384615,0.4615384615384615,0.19230769230769232,0.0,0.3333333333333333,0.020291466982916413,0.024664969839006377,0.03258632261650414,0.04101662237334349,0.05345544211839777,5.919723582471302,0.5905846039144353,0.014199049374137868,14.478645930774768,0.1364022016607705,1.1277472553795052,0.756297345473155,0.014284039212379952,0.224728155793084,0.21044411658070405,0.17426819118201292,0.05716906813809332,0.24137311238833226,3.281036112553423,59.05865002596161
-224.6085036,257.00605812411413,4.535901711324128,-4.123469275,-1.405377440642856,0.6513,0.27050279,14,1.1428571428571428,1.0307764064044151,74.25714285714285,75.02183015629517,2.1914285714285713,1.3985371822014603,2560.8571428571427,3119.2852145964466,630.657142857143,579.1939355690804,-2.7071428571428577,2.447719601996928,0.2771451349855002,0.06150445163986191,3.4285714285714284,1.6007810593582121,2.0,0.9354143466934853,1.7142857142857142,1.7142857142857142,2.857142857142857,0.0,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.0,0.0,0.05244646991583261,0.05244646991583261,0.04499433070863872,0.061028452267887785,0.077812273710375,4.7021469131439355,0.8202341305415322,0.18001519493295604,18.357575580293865,0.09304773952152685,1.1628335441626723,0.9234273730096061,0.10413024418588993,0.18911420490352338,0.08498396071763345,0.15228234660625925,0.027778143131769073,0.15796047291473214,1.9502120649147465,27.302968908806452
-267.30788756,96.90008949874165,2.676309052388465,-3.788595043333332,-1.3149112078764351,2.1322,0.91858194,129,1.3333333333333333,0.5773502691896257,80.73333333333333,52.238810604122044,1.7299999999999998,1.481924424523734,1717.3333333333333,1302.0143368386284,759.4,582.8511645351667,-2.4333333333333336,2.215408164048633,0.22365844989222117,0.05479620693907772,3.0,1.0,1.3333333333333333,0.5773502691896257,1.3333333333333333,1.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.004448766203703676,0.01950930787037038,0.0,0.028380897198022812,0.04070344617443973,3.730181552414593,0.8202341305415322,0.17958357580910672,16.15001491645693,0.07181842555321578,1.1077276383298242,0.9456211973827551,0.0670541751675709,0.10687413372914699,0.039819958561576094,0.09188321741421102,0.01655269483109338,0.16891940331575334,1.584962500721156,9.509775004326936
-194.9748926,116.260355946894,9.751712740282583,-4.4215644075,-0.8891108574999991,0.8955000000000001,1.76975033,2,1.25,1.0488088481701516,126.2,101.38260205774954,2.7775,0.9201901977308822,4811.0,6432.905533271883,1087.35,1569.610523665027,-2.965,2.5615854465545356,-0.11258525217401358,0.8404897862966915,3.75,2.2583179581272432,2.5,0.6324555320336759,1.75,2.0,5.0,3.5,0.14285714285714285,0.16326530612244897,0.40816326530612246,0.2857142857142857,0.0,-0.014724396181197363,0.02415932625112749,0.0,0.021427478217773844,0.043220764667471476,6.196810685643527,0.5349568118659437,0.10011202049386216,14.53254449336175,0.027745043308911643,1.1109801732356468,0.9396186662833089,0.1419832565278261,0.2251079836753889,0.0831247271475628,0.18102300122086773,0.02345340573890026,0.055934704257177004,2.25,18.0
-614.715996,297.31806168023536,3.8322621909122683,-6.453124553928572,-2.140810158214286,0.7214,2.65008191,227,1.5714285714285714,1.3887301496588271,89.67142857142858,82.60589307929895,2.608571428571428,1.291170565251326,4926.857142857143,7811.844962253521,898.1142857142858,1444.1102164110803,-3.955714285714286,2.026843076595437,0.2736644819961374,0.2753374723908064,2.5714285714285716,0.9636241116594315,1.8571428571428572,0.8451542547285167,2.0,2.2857142857142856,1.0,0.0,0.3783783783783784,0.4324324324324324,0.1891891891891892,0.0,0.14285714285714285,0.019006115051020487,0.021381808928571507,0.029695693545827268,0.03510144500908485,0.05129197438836267,5.725701692113144,0.6783286799695526,0.15113823044989733,10.618502202865548,0.05908751558866095,1.051701660304081,0.9034964205296718,4.71166997611806e-08,0.18702759860600449,0.18702755148930472,0.12891354887110235,0.07366462437778562,0.0959021532232126,1.3787834934861753,38.60593781761291
-665.96510921,109.2793890851786,8.066736618047301,-6.897588077142856,-2.259269779999999,0.0,4.1620923,139,1.5714285714285714,1.3887301496588271,106.12857142857142,77.25168167378993,2.5342857142857147,1.4832709992253124,6126.857142857143,11634.307960265007,1335.3999999999999,2169.8957947330096,-4.227142857142857,1.9533268324286428,0.2566320161454593,0.30081661144818506,3.7142857142857144,2.618614682831909,1.8571428571428572,0.8451542547285167,2.0,2.2857142857142856,1.0,2.0,0.27450980392156865,0.3137254901960784,0.13725490196078433,0.27450980392156865,0.14285714285714285,0.05130589750362037,0.05130589750362037,0.0334076552390534,0.08015276341960549,0.10295054454957686,5.340457510637027,0.8032113561415081,0.1714279067753426,15.611341297882657,0.07169420524135332,1.0632466521468977,0.7703727760379632,0.012926221833451991,0.12355429171251399,0.110628069879062,0.06162287942619342,0.039730757271078825,0.21002713721496774,1.9502120649147465,13.651484454403226
-510.00204066,185.54518943603145,4.002186371332832,-9.4354188725,-3.382133738125,0.0,5.55285299,63,4.25,4.242640687119285,90.975,94.32804461028545,2.7275,1.3435028842544403,7151.25,13065.919102765025,1391.375,2453.5191093610824,-5.2075000000000005,0.4101219330881976,0.16370590244621985,0.12500534915445535,2.75,1.4142135623730951,2.375,0.7071067811865476,2.0,2.5,0.75,0.0,0.38095238095238093,0.47619047619047616,0.14285714285714285,0.0,0.375,-0.027786432039502706,0.027786432039502706,0.023057829821302528,0.06006422336166042,0.0858727262149052,5.626055927860662,0.5944454949366794,0.018576421716771232,11.596574339751966,0.09967878181809775,1.0990775745599966,0.8651932690382952,0.037557562893779206,0.20544427553977826,0.16788671264599905,0.133560352803409,0.066996923622226,0.19379184087460694,2.25,36.0
-606.89229117,132.27154637308448,7.865005453439968,-7.723453840000002,-2.055167530000002,3.2609,1.58462649,13,2.3333333333333335,2.5385910352879693,107.10000000000001,75.0099993334222,2.9616666666666664,0.9996138143191989,7206.333333333333,17959.511828307335,1228.1333333333334,2963.143558977714,-5.160983333333333,3.473065649073996,0.1767650000000006,0.31240089455164216,3.0,2.1602468994692865,2.3333333333333335,0.6666666666666667,2.0,2.6666666666666665,2.3333333333333335,2.3333333333333335,0.21428571428571427,0.2857142857142857,0.25,0.25,0.16666666666666666,0.007340208498677188,0.01708918733465607,0.01774992567233987,0.04518463218224608,0.05169554575858437,6.369303731900862,0.5511313621135028,0.09262953970048556,11.022628864423707,0.08964346339455616,1.0686730497740997,0.8248659445885733,0.05063009991406781,0.1677818257346761,0.11715172582060829,0.12754693506296216,0.04594298313757469,0.15998479041283337,1.9182958340544896,23.019550008653873
-370.66227643,95.93334941161328,6.873882821812713,-5.4293389112499995,-0.799589819166665,0.0,2.97876164,194,1.75,0.5477225575051662,129.9,15.301241779672656,2.6799999999999997,0.9613740167073375,7236.0,9256.128434718266,1450.35,1752.9441052127133,-3.585,2.2106921992896256,0.10605111677881049,0.18011064147087236,3.25,1.6431676725154984,2.5,0.6324555320336759,1.75,2.0,4.5,0.0,0.21212121212121213,0.24242424242424243,0.5454545454545454,0.0,0.5,0.026869875434027773,0.026869875434027773,0.03214121732666077,0.04353529513321978,0.0613808405810362,5.772760092323488,0.44301947290604926,0.10969477120822971,11.991668676451654,0.06799813930191578,1.1246223679919642,0.8640037213961678,7.422210511713466e-07,0.17360294728679068,0.1736022050657395,0.12962429553815394,0.06481177665855128,0.17224799999999885,1.5,12.0
-387.77328987,284.23135478673646,3.9034417697445982,-6.376005910500003,-2.306927035968752,4.2602,1.86459675,14,1.6,1.0690449676496976,124.074,85.98552519382051,2.774,1.271658085223495,2921.2,4612.57616274711,597.12,895.7159243548466,-4.0760000000000005,1.632998993963473,0.1820000000000003,0.17121415161804157,2.8,1.3093073414159542,1.8,0.5345224838248488,2.0,3.2,2.0,0.0,0.2777777777777778,0.4444444444444445,0.2777777777777778,0.0,0.0,0.0356272863089742,0.0455289676649064,0.04401949866792881,0.09223574381021134,0.1270938231650242,5.995115334330203,0.7742664595807831,0.13253130441239355,14.211567739336823,0.04474088694057245,1.0474917280121279,0.8993321075578301,0.060855629859606554,0.313043064951784,0.25218743509217745,0.18017607036731703,0.05673092466874561,0.0797529930376126,2.321928094887362,46.43856189774724
-331.21813811,165.25786310812856,2.749514861687902,-6.576617355625,-2.180159844375,1.1496,0.90060469,31,2.125,1.9934101962532236,100.8875,52.09034408955676,2.295,1.5103154079790575,3798.5,8360.537857288722,1018.725,1315.6507419284353,-4.10375,2.4450675375453117,0.2010884673244074,0.06692161466307374,2.25,0.8583950752789521,1.75,0.8583950752789521,1.5,2.0,0.625,0.0,0.36363636363636365,0.48484848484848486,0.15151515151515152,0.0,0.125,-0.005262001668459054,0.011239711372406286,0.01607060866333211,0.0338195534090564,0.05241106142640946,4.888027557897097,0.7797297329475583,0.18551080400794054,10.328616444258035,0.041152212874491924,1.107087078308011,0.8680233406671162,0.1162822938510086,0.18533282483857774,0.06905053098756914,0.15195510826525002,0.017814149240022545,0.07130696859515677,2.5,40.0
-788.44674139,356.7483355293301,6.236129956572592,-7.344153459666663,-2.857885393999998,2.800199999999999,4.48473545,55,2.933333333333333,1.7367006167610077,108.09333333333333,57.70442203662251,2.7626666666666666,1.1295174533487098,4439.866666666667,6959.015813804003,1043.5866666666666,1618.9647751652308,-4.5326666666666675,0.7653662416588335,0.28662662284588275,0.43007195953401217,2.8,1.7870501915438117,2.0,0.0,2.0,3.066666666666667,1.3333333333333333,1.8666666666666667,0.24193548387096772,0.3709677419354839,0.16129032258064513,0.22580645161290322,0.0,0.038157484952718736,0.038157484952718736,0.035634832254991256,0.056991203307927556,0.062201134894269094,5.540228760029097,0.5670898161093587,0.1238737127023624,11.891611184311005,0.10136101476018942,1.1603795058744901,0.8043075846995841,0.016371266887067817,0.2799869752371463,0.26361570835007847,0.1617895054748808,0.05575168723089033,0.17915740853501774,2.7068905956085185,81.20671786825555
-294.45355907,77.29908558651587,7.356434052251263,-5.390518846000001,-1.447628566500001,0.0,1.91578066,221,2.0,0.8451542547285166,112.22,50.686036397752446,2.632,1.4162929479050985,2751.2,5539.096264605935,613.72,933.3574051317564,-3.998,2.0861344977870298,0.12992872459836685,0.3054890645841803,3.4,2.32992949004287,1.8,0.5345224838248488,1.8,3.0,2.0,2.8,0.1875,0.3125,0.20833333333333334,0.2916666666666667,0.0,0.053692257426381354,0.05906538335230729,0.0,0.061145945969190506,0.08540574896966625,5.282527554092464,0.8202341305415322,0.1580351656295796,15.459817117303174,0.08415758215809144,1.116671577211842,0.7896060446047711,0.0,0.122407749927483,0.122407749927483,0.07344464995648978,0.05875571996519171,0.15000000000000002,1.3709505944546687,6.854752972273344
-584.49583309,265.17950377464143,3.329436099776594,-8.2520250875,-3.5086665855,4.311599999999999,1.9742306200000002,15,3.6,3.0550504633038935,100.31,67.98685739007045,2.669,1.2931937209869215,4483.2,7106.789679986004,1252.6200000000001,1961.1467070738656,-4.664,0.8459971105808288,0.4207378684438705,0.3185007613852804,2.6,1.247219128924647,2.1,0.40824829046386296,2.0,2.7,0.1,0.0,0.4166666666666667,0.5625000000000001,0.020833333333333336,0.0,0.0,0.03815893661305418,0.03927068980454358,0.0441600880737894,0.06045990545658006,0.06854580272136047,5.3685447140146625,0.7083205926780534,0.1456947362593121,13.258975188732071,0.10563594377070148,1.0972353061347917,0.8151300639923124,0.05067427082785798,0.2583988258739215,0.20772455504606352,0.19166401790782664,0.06699827617742063,0.16838405628384237,2.5219280948873624,50.43856189774725
-331.91577302,138.28293791227176,4.009206419472294,-8.776409630833333,-2.354943370833332,1.9112,1.36978962,63,3.5,3.0276503540974917,113.14999999999999,55.98010063108735,2.841666666666667,1.196729339120217,7364.666666666667,14316.159230432968,1164.1333333333334,2168.781659006836,-5.536666666666666,1.2189248450080001,0.0892687893808491,0.3524360444639236,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666667,1.8333333333333333,2.6666666666666665,1.3333333333333333,0.0,0.3142857142857143,0.45714285714285713,0.22857142857142856,0.0,0.3333333333333333,0.02650884950248746,0.026993094941956803,0.037113480951262705,0.05334577106581514,0.06047967131157257,5.934254004089456,0.5591387152201337,0.12292247085028762,11.523578159355983,0.11519378980795691,1.1079612480506214,0.7984580822021781,0.011299518018955254,0.2156738577628576,0.20437433974390234,0.1611440054297082,0.06460125462569957,0.18731944706925335,1.9182958340544896,23.019550008653873
-602.97459983,181.12266579483466,5.173350188039524,-6.833270109230767,-2.554531388846151,2.431899999999999,3.22581466,12,2.1538461538461537,1.6681153124565982,111.8953846153846,66.00484334995556,2.723076923076923,1.2910932340967614,3065.846153846154,4916.52758339266,989.2769230769231,1608.6510849290712,-4.283846153846154,1.4735228417698152,0.22780909189433565,0.045243918845887465,3.0,1.763149356173184,1.8461538461538463,0.48900964692182575,2.0,2.923076923076923,2.3076923076923075,0.0,0.2765957446808511,0.40425531914893614,0.3191489361702127,0.0,0.0,0.01019886638849556,0.037087835323406794,0.04561264781600648,0.05768932705431642,0.06531923973603877,5.745634536618338,0.7742664595807831,0.1404905359094118,13.932512753448812,0.07673548446141949,1.1026651350802388,0.832042267059464,0.007365866094410707,0.19193284548101236,0.18456697938660166,0.11952509391108589,0.05684048907307427,0.15551191756146338,2.4696704873718613,32.105716335834195
-438.94895309,252.73007423132103,3.965678614826836,-6.928486293888889,-1.9756995158912032,2.4447,0.72823227,14,2.6666666666666665,2.683281572999748,138.17777777777778,72.80159338915598,3.031111111111111,0.9111174457774366,3425.777777777778,8252.483129337497,668.5777777777778,1539.6006163937452,-4.7188888888888885,0.9761634084516795,0.14369063776184315,0.18013052801396137,2.6666666666666665,1.3416407864998738,2.111111111111111,0.4472135954999579,2.0,3.5555555555555554,2.4444444444444446,0.0,0.25,0.4444444444444444,0.3055555555555556,0.0,0.1111111111111111,-0.033384487813652206,0.042465359408570075,0.02244783432338458,0.05266523535146519,0.06994045995043424,6.543489854146012,0.5944454949366794,0.07620600727486546,14.040559679517836,0.06964440501103934,1.0730912938996322,0.7711782075144753,0.010871367848447118,0.33249927168576215,0.32162790383731504,0.2018895855962908,0.058048749373098306,0.1360151584012323,2.2810361125534238,41.058650025961626
-726.51764325,138.17410153104706,5.402380711012256,-9.797010119166666,-3.703486623611111,3.2762000000000002,3.03519462,121,4.0,4.05674042269688,104.90833333333335,74.18620106577387,2.7541666666666664,1.3931603333018472,6956.333333333333,13684.594408103067,1527.3,2942.6028373339327,-5.440833333333333,0.9862215051107214,0.33909157179355415,0.3271672108828814,2.9166666666666665,1.8935982376719422,2.3333333333333335,0.6761234037828133,2.0,2.6666666666666665,0.6666666666666666,0.0,0.375,0.5,0.125,0.0,0.08333333333333333,-0.024156916347239644,0.03275800031942728,0.038628935709036145,0.0521600219689316,0.05984989158245302,5.844105503590978,0.6714364484660806,0.1451592504510204,11.514508460920588,0.06372396027080542,1.0502430825993763,0.8517216127628282,0.007658936545248551,0.1400987903389607,0.13243985379371215,0.10744294892266731,0.023913496871062978,0.12304040277818808,2.084962500721156,25.019550008653873
-265.04317284,145.63311980748384,6.55629673971795,-5.038131781666666,-1.037747357499999,0.0,3.59442194,59,1.3333333333333333,0.9534625892455924,109.96666666666665,64.22428031374257,2.6350000000000002,1.0336453585600465,5527.666666666667,7380.451932454592,1285.1000000000001,1784.5638168369424,-3.3233333333333337,2.184840331174631,0.1924731159006987,0.13367385096222353,3.1666666666666665,1.55212464354217,2.5,0.6396021490668313,1.6666666666666667,2.0,5.0,0.0,0.19230769230769232,0.23076923076923078,0.576923076923077,0.0,0.3333333333333333,0.02216021425460259,0.02216021425460259,0.0,0.030056797045983696,0.04621470032213565,5.8144286705929,0.5349568118659437,0.11973519290618087,12.13609331729032,0.024298538230053634,1.0728956146901614,0.9772089257324986,0.12571958323450216,0.2089696602579072,0.08325007702340503,0.17108556244732673,0.026601939688944948,0.04359564771118609,1.9182958340544896,23.019550008653873
-388.0632243,317.41574286165195,7.372716562508138,-8.210634693181818,-1.9024544377272732,0.0,1.40908532,13,2.8181818181818183,2.3287500774185546,125.12727272727274,39.82123515450983,3.1145454545454543,0.8207032631553539,7516.0,20298.695494273292,1292.2363636363636,3348.433116227074,-5.768345454545455,2.881399067827455,0.08507997012219319,0.3612486848798175,3.090909090909091,2.7174648819470297,2.1818181818181817,0.5883484054145521,2.0,3.1818181818181817,1.6363636363636365,3.8181818181818183,0.18803418803418803,0.29914529914529914,0.15384615384615385,0.358974358974359,0.18181818181818182,0.048821106825834064,0.048821106825834064,0.03345363964518322,0.036095595793553974,0.04705461812461894,6.469883265452521,0.39595102506197466,0.00559810009053292,14.427988311893266,0.10805979691370325,1.1073745547667107,0.752503141612344,0.05226932176214965,0.15757711123827445,0.10530778947612479,0.12459272146474037,0.0359275438673559,0.19868759609561776,2.550340709546388,56.107495610020536
-245.61164684,233.13916838054647,4.846479399364903,-6.08928763076923,-1.677023276153845,1.8582,4.40299934,1,2.1538461538461537,1.0660035817780522,118.52307692307691,53.0192760829836,2.8746153846153844,1.0005680204945409,6763.538461538462,12227.53810796835,718.5846153846154,1126.040214040495,-4.436153846153847,1.3793031837588403,0.12346890008292034,0.2772795070419454,3.076923076923077,1.9188064472004938,2.076923076923077,0.3692744729379982,2.0,3.3846153846153846,3.8461538461538463,0.0,0.21666666666666667,0.3666666666666667,0.41666666666666674,0.0,0.0,0.03131689867204765,0.03937892381315961,0.03717860299567339,0.03984484921098145,0.04612197392695764,6.350203536517055,0.5511313621135028,0.010757513868013477,17.933782183118957,0.09683944784286491,1.1690173437691784,0.7581918578303505,0.019161207751268925,0.3104838989938226,0.29132269124255367,0.1929406300914914,0.06162954200803094,0.2405065131529134,3.7004397181410926,48.1057163358342
-583.15291467,72.82143907393863,6.8731915563027774,-6.742646626666667,-2.107482005,0.6519,5.59411961,136,2.6666666666666665,1.4142135623730951,129.76666666666668,23.82949852598665,2.9466666666666668,1.0465180361560904,2481.3333333333335,4792.769762882419,1018.4666666666667,1969.1509642482974,-4.65,0.7212489168102785,0.2135020216251514,0.034997497154174335,3.0,2.1213203435596424,2.0,0.0,2.0,3.3333333333333335,3.3333333333333335,0.0,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.0,0.0,-0.03417652352150532,0.03417652352150532,0.03771236166328389,0.08935258416811893,0.18560481632236026,6.217757544908528,0.4216638471290559,0.0937030771397902,12.136906512323106,0.09759622354001617,1.073197167655012,0.8536056646899755,0.005047511299886407,0.1702540402653968,0.1652065289655104,0.11518519727689332,0.07342512398467124,0.17178550136780568,0.9182958340544896,5.509775004326937
-565.85550973,60.43460296937859,3.7776460965323313,-5.701434754999999,-2.411118379999999,1.5973000000000002,0.58220938,156,1.0,1.2649110640673518,71.0925,88.43312201884541,2.3825,1.3688644929283542,4083.5,4913.360520051424,779.35,909.1040402506195,-3.295,2.1642458270723317,0.29500000000000026,0.10334408546211031,3.0,1.2649110640673518,2.0,0.8944271909999159,2.0,2.0,2.5,0.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.0,0.0,0.035683396484375046,0.035683396484375046,0.055024373334910566,0.07229913775557469,0.08350454505213155,5.350456729189392,0.7742664595807831,0.17193960298880737,15.108650742344647,0.01949803314873788,1.0385903423885892,0.9655856583491123,0.13143372910736245,0.15883085883982534,0.027397129732462888,0.14727782263500971,0.009647057214272586,0.038600082622616515,2.0,8.0
-793.56609091,592.6795577712895,4.6902726930099,-8.925756148461538,-2.512259845961538,0.9045000000000001,4.78403048,64,3.8461538461538463,3.5050983275386565,101.00115384615384,65.98501696813993,2.648076923076923,1.2972944373359723,9205.0,15077.208140577144,1531.076923076923,2396.863928195699,-5.2396153846153855,1.1861612754716668,-0.021430069388722828,0.4788778046585455,2.8846153846153846,1.4589624493356326,2.3461538461538463,0.7653197277702214,2.0,2.3076923076923075,1.1538461538461537,0.0,0.36619718309859156,0.42253521126760557,0.21126760563380279,0.0,0.38461538461538464,0.05330525075183004,0.05330525075183004,0.03308586641170271,0.057647492377914396,0.08479876498221613,5.48789440584747,0.7877573323062756,0.013225133638237135,11.397683803294028,0.08326640094236354,1.2786199270778356,0.8841676421975628,0.024314757276174246,0.18848699877558175,0.1641722414994075,0.11561552245029807,0.07475361608820764,0.16000491107094977,3.1619781796795543,164.4228653433368
-349.90282026,354.20745990688965,4.215406485026651,-4.569212344999999,-1.705382088965517,1.2488000000000001,0.76115725,96,1.1428571428571428,1.0307764064044151,75.51428571428572,74.39606844450854,2.2114285714285713,1.3589839954907488,2938.0,3661.5809768459308,706.0857142857143,660.1104566661552,-2.8528571428571428,2.290349318335524,0.2688478220649754,0.13031859568806542,2.857142857142857,1.0307764064044151,2.0,0.9354143466934853,1.7142857142857142,1.7142857142857142,2.857142857142857,0.0,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.0,0.0,0.01926902980239715,0.02183798607061871,0.020583947418346824,0.03304132352078923,0.05887054195901681,4.9845468868930904,0.792997622442975,0.17450993775386,12.650266425246059,0.07981224801867699,1.1396714340326848,0.9235761190004312,0.0973496958024457,0.18915150270873562,0.09180180690628993,0.14528718345375732,0.02739285008646363,0.14497620539294884,1.9502120649147465,54.605937817612904
-465.17321036,47.397148259900405,5.70421780686615,-4.894751419999999,-1.7908991124999991,0.7227,0.8923141,186,1.0,1.4142135623730951,70.5,99.7020561473032,2.545,1.26572113832392,3786.0,5040.2571362977105,635.1,770.6049701370995,-3.13,2.630437226013957,0.33000000000000024,0.14142135623730923,3.0,1.4142135623730951,2.5,0.7071067811865476,2.0,2.0,5.0,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0,0.008654372767857132,0.008771658482142841,0.03367175148507316,0.0912950199754788,0.14905791614349365,5.951264188702443,0.5511313621135028,0.1377828405283757,11.849287064975101,5.551115123125783e-17,1.0,0.9999999999999998,0.14380035058864052,0.14380035058864063,1.1102230246251565e-16,0.14380035058864055,3.469446951953614e-17,7.495627499189055e-17,1.0,4.0
-484.84312682,1020.0944985470918,5.7835495813543,-5.545642485500002,-1.572585075950002,0.49140000000000006,1.19517403,201,2.0,0.8451542547285166,112.52,49.9973142135798,2.632,1.4162929479050985,2779.2,5534.534075111602,627.92,943.5085524633195,-4.022,2.0237765263416385,0.12794152875867396,0.3037295053807509,3.2,2.138089935299395,1.8,0.5345224838248488,1.8,3.0,2.0,2.8,0.1875,0.3125,0.20833333333333334,0.2916666666666667,0.0,0.06617790197262477,0.06617790197262477,0.04453617714151253,0.06797515183218773,0.08168939781124498,5.322542516037523,0.8202341305415322,0.1580351656295796,17.001574975784862,0.093053434846133,1.185735101928623,0.7801532711944341,0.010106568546024569,0.16353550632335856,0.153428937777334,0.10440516659167279,0.03771943921825924,0.21829099885801242,2.1055872616982603,126.33523570189561
-787.59342121,356.7483355293301,6.236129956572592,-7.344153459666663,-2.857885393999998,2.800199999999999,4.48473545,55,2.933333333333333,1.7367006167610077,108.09333333333333,57.70442203662251,2.7626666666666666,1.1295174533487098,4439.866666666667,6959.015813804003,1043.5866666666666,1618.9647751652308,-4.5326666666666675,0.7653662416588335,0.28662662284588275,0.43007195953401217,2.8,1.7870501915438117,2.0,0.0,2.0,3.066666666666667,1.3333333333333333,1.8666666666666667,0.24193548387096772,0.3709677419354839,0.16129032258064513,0.22580645161290322,0.0,0.038157484952718736,0.038157484952718736,0.035634832254991256,0.056991203307927556,0.062201134894269094,5.540228760029097,0.5670898161093587,0.1238737127023624,11.891611184311005,0.10136101476018942,1.1603795058744901,0.8043075846995841,0.016371266887067817,0.2799869752371463,0.26361570835007847,0.1617895054748808,0.05575168723089033,0.17915740853501774,2.7068905956085185,81.20671786825555
-508.98128471,113.47907294930623,4.121270147889125,-9.381252957,-3.566884129666666,0.0,6.42298949,148,4.6,4.27617987059879,89.74,84.01112171271474,2.6439999999999997,1.304979474387022,7073.2,11270.807120293432,1386.72,2130.698688894594,-5.132000000000001,0.3002855783607141,0.246594703952867,0.18646127313412836,2.8,1.3093073414159542,2.4,0.6546536707079771,2.0,2.4,0.6,0.0,0.4,0.48,0.12,0.0,0.2,0.023274292347417846,0.030004087652582133,0.04856209060564764,0.05634345517366771,0.06490269532465012,5.491898118284334,0.6609473927455578,0.15096983785764562,11.347907294930623,0.0720131872010154,1.060010999048095,0.8907310365745318,0.021037404648203504,0.1738078724836304,0.1527704678354269,0.11788419520795752,0.06710840289712132,0.12357682121213745,1.3709505944546687,13.709505944546688
-269.68978403,327.9206233179676,9.438175801265304,-6.166517542000003,-1.641727215000003,2.194499999999999,4.50689941,14,2.4,0.7071067811865476,121.08,35.21391770309007,2.872,1.0040916292848974,4493.2,7550.486209509955,788.92,1235.174125376661,-4.618,0.6576093065034897,0.007879868537647638,0.3926566279876927,3.6,2.8284271247461903,2.0,0.0,2.0,3.6,4.0,5.6,0.13157894736842105,0.2368421052631579,0.2631578947368421,0.3684210526315789,0.0,0.008964543240740697,0.008964543240740697,0.049190036952109065,0.0936172290564719,0.2112376140098804,5.91840320230976,0.39595102506197466,0.09502824601487392,16.39603116589838,0.0382563418121244,1.054546101505493,0.9412289244004445,0.13053378166520527,0.17501216787325247,0.0444783862080472,0.15065463730195455,0.013699768002305771,0.0686564178573776,2.321928094887362,46.43856189774724
