sid,y_relaxed,bulk_id,bulk_symbols,miller_index,traj_id,slab_sid,ads_symbols,nads
7824,-439.40991873,mvc-5120,Re2W2O12,"(1, 0, -1)",ReWO6_mvc-5120_CauQb9c0Dn_gUN9dODKlT,16598.0,H,1
21783,-312.29552783,mp-7534,K4Cd4O6,"(2, 1, -1)",K2Cd2O3_mp-7534_2DKoZrblxH_3guMbZJGlK,37690.0,H,1
22626,-961.42854753,mp-1208207,Ti4Cr8O20,"(0, 1, 1)",TiCr2O5_mp-1208207_IE94Knruat_qS4nbgjNBr,1821.0,H,1
71188,-925.68079167,mp-998602,Rb6Os6O18,"(1, 0, -2)",RbOsO3_mp-998602_W4qrbII3eT_6VfsBNmPdk,,H,1
13866,-456.49625903,mp-1286297,Mg6Fe4O10,"(1, 1, -1)",Mg3Fe2O5_mp-1286297_jtEYTmPtdq_ibvyVTObwU,40002.0,H,1
31225,-883.93312663,mp-29755,Ca4Si8O20,"(1, -1, 0)",CaSi2O5_mp-29755_Yw06V00TBh_ax822WX7YN,27208.0,H,1
42962,-291.51651112,mp-996990,Ba1Ag1O2,"(1, 1, 2)",69019397_BaAgO2_mp-996990_3CD5KRH24t_TZsC0XHLYJ,45316.0,H,1
40865,-271.36145178,mp-3915,Ba3Hg3O6,"(1, 0, -1)",414325470_BaHgO2_mp-3915_OVAa9Pv8SM_n0XkOaPSw3,43159.0,H,1
11294,-500.40972842,mp-559961,Tl8Se4O16,"(2, 1, 0)",Tl2SeO4_mp-559961_HIAuOsrw9m_K5HHV7zQfa,,H,1
7888,-345.5140229,mp-778924,Zn4Se4O16,"(1, 0, 1)",ZnSeO4_mp-778924_kH6gXbfRcm_dutPXj0Ign,39345.0,H,1
35586,-309.14590151,mp-510076,Rb14Au10O4,"(2, 1, 0)",Rb7Au5O2_mp-510076_se81NuhVPs_u7XsJAQVMf,4751.0,H,1
26607,-628.05718672,mp-29876,Mn4Nb12O24,"(0, 1, 0)",MnNb3O6_mp-29876_UJ8gTUSlYy_JkycP4HOnN,1960.0,H,1
83956,-250.02528755,mp-685137,Ce4Sb2O4,"(1, 1, 0)",Ce2SbO2_mp-685137_oDHoyYH0m2_5yi8LTxSfR,84662.0,H,1
24110,-264.65161582,mvc-15767,Y4Sn4O12,"(0, 1, 0)",YSnO3_mvc-15767_QvlVPhUYTI_5578WWUnHD,1351.0,H,1
37316,-434.13511318,mp-755293,Sr8Sb4O2,"(1, 1, 3)",Sr4Sb2O_mp-755293_YQNfQ5BMG4_N3sDBeeq7W,1306.0,H,1
23377,-533.61315233,mp-558573,Y12O18,"(0, 0, 1)",Y2O3_mp-558573_phIcFiDFcU_F7b09YHOuH,31624.0,H,1
42040,-537.52670716,mp-1079775,K2Cr2O4,"(3, -1, 0)",90423983534_KCrO2_mp-1079775_lERtPQvFuR_EcX1UxOlU7,44080.0,H,1
38538,-589.29142527,mp-975134,K1Rh1O3,"(1, 1, 0)",KRhO3_mp-975134_TI3Myg4PLh_dYKz5sbmT2,13097.0,H,1
27084,-425.33493017,mp-18224,Rb12Ge4O14,"(1, 0, -1)",Rb6Ge2O7_mp-18224_HjdEJMrL3k_A6DgMDriHU,7373.0,H,1
33347,-842.24457304,mp-561418,Zr36O12,"(1, 0, -2)",Zr3O_mp-561418_lZg3Cbv9Vf_iCzk6rEk1I,7917.0,H,1
29810,-940.87487328,mp-5076,Sr4Zr4O12,"(2, 1, 0)",SrZrO3_mp-5076_Xtng9i3Tzk_ghLT9oBLCM,24372.0,H,1
2702,-317.69322943,TeAuO4-rutile,Te1Au1O4,"(2, -1, 3)",TeAuO4_TeAuO4-rutile_sR02Vb0vN9_93GJJZ2vkx,32189.0,H,1
84085,-427.94176063,mp-14495,Li12Zn2O8,"(1, 0, 1)",Li6ZnO4_mp-14495_hhUpZI2xgX_EIA00gl74v,85196.0,H,1
71595,-675.66916886,mp-546794,Si4O8,"(0, 0, 1)",SiO2_mp-546794_ES5xJoxYjh_wPLHttxYsu,69391.0,H,1
42397,-451.32933942,GaAuO4-rutile,Ga1Au1O4,"(3, 0, 1)",90423983530393683854_GaAuO4_GaAuO4-rutile_MyUDFIJ1lB_lQxP3G0IG3,44402.0,H,1
69524,-219.19775827,mp-754745,Na8Sn4O12,"(1, 0, 0)",Na2SnO3_mp-754745_Eih68JUecP_DOTUBYpvLy,74205.0,H,1
19894,-507.37858344,mp-547271,Re2O6,"(1, 1, 0)",ReO3_mp-547271_ItAkvQTSuI_wHACqNqnml,17450.0,H,1
75507,-572.47083343,mp-1214338,Ba2Pt6O8,"(2, 1, 0)",BaPt3O4_mp-1214338_xHpn72Uo26_Ckhzfd4wrX,80919.0,H,1
4054,-460.06041146,mvc-8362,V4Ge8O24,"(0, 1, 0)",V-GeO3-2_mvc-8362_6E22ip2enA_xQa804EPAz,81107.0,H,1
8337,-613.24456738,mp-773430,Nb4V8O28,"(1, 0, 0)",NbV2O7_mp-773430_ckOE90Ijef_nhoHKW7S5Y,9897.0,H,1
5536,-316.83479597,mp-18793,Li2Cr2O4,"(1, 2, -1)",LiCrO2_mp-18793_BBRFLaWE8e_zkdAcPNtz0,39509.0,H,1
73096,-670.15193295,mp-1200659,Ce4Rh8O20,"(1, 0, 0)",CeRh2O5_mp-1200659_Ze56qbfFvv_A9szU4v18A,76899.0,H,1
42535,-459.52989806,mp-19387,Cd2W2O8,"(1, 1, 1)",2411243514_CdWO4_mp-19387_M23LORMCnQ_uJAXoMbdBn,40945.0,H,1
73957,-1107.95416618,mp-505219,Rb4V8O18,"(1, 1, 1)",Rb2V4O9_mp-505219_PoUfduJS3j_2LtsjteSi0,,H,1
8270,-516.15132958,mp-1205668,Sr12Mo4O24,"(1, 1, 0)",Sr3MoO6_mp-1205668_S63ClpX2nH_S2qsAXlsAJ,21545.0,H,1
40555,-520.77934407,mp-1210286,Na8Re4O12,"(1, 1, 0)",Na2ReO3_mp-1210286_HiQ6Xgsa84_SdwDThthzP,39290.0,H,1
81693,-644.70990285,mp-505819,Tl4Fe4O12,"(0, 1, 0)",1012805_TlFeO3_mp-505819_smqi91We2k_wwYm3K8spn,,H,1
1259,-494.9697468,mp-31230,Tl4Cr4O14,"(1, 0, -2)",Tl2Cr2O7_mp-31230_DE5YerR6uy_C7YwZDGp9M,80092.0,H,1
73977,-997.02898427,mp-23456,Cr8Bi8O24,"(0, 1, 1)",CrBiO3_mp-23456_8cGs1hakLx_IJssGCPEiC,69888.0,H,1
19829,-505.10869842,mp-754870,Li8Rh4O12,"(1, 0, 1)",Li2RhO3_mp-754870_uUQNzN3pYa_YSf7HVXqIT,22615.0,H,1
84094,-315.78149443,mp-1177862,Li4Pt2O4,"(1, 3, 2)",Li2PtO2_mp-1177862_IYxJyIyLZe_1Q0Z8tUG3L,84778.0,H,1
21445,-612.21692293,mp-1209549,Rb4Mo8O26,"(1, 0, 0)",Rb2Mo4O13_mp-1209549_YUVV9QN4AN_be7VG7586p,8451.0,H,1
12257,-439.58692603,mp-867627,Ba12Pt9O27,"(1, 0, 0)",Ba4-PtO3-3_mp-867627_D0AvWOPM79_fvJVz01vem,6186.0,H,1
75380,-910.98023437,mp-18821,Y10Mo4O24,"(1, 1, 0)",Y5-MoO6-2_mp-18821_1JDQZDNLoc_0mKYaqj7Lo,76760.0,H,1
20511,-257.26336071,mp-9146,Cd2Hg2O4,"(2, 1, 2)",CdHgO2_mp-9146_1d7TktbQWO_itWfhFpZE3,39074.0,H,1
25435,-538.35696269,mp-1221958,Mg2Zn6O8,"(0, 1, 0)",MgZn3O4_mp-1221958_3AXbZgUIgK_UJhngxODPt,39667.0,H,1
43458,-507.29593266,mp-1238961,Ta2O5,"(1, 3, 1)",90423983534_Ta2O5_mp-1238961_A8VobKDMQV_7ITBeIVl6O,43787.0,H,1
7978,-411.44116026,mp-1222192,Mg2Al1O6,"(2, 1, 2)",Mg2AlO6_mp-1222192_62WhVRMTh5_05bvdCDauI,20700.0,H,1
11178,-776.02533939,mp-1101169,Y18Al6O36,"(1, 0, 1)",Y3AlO6_mp-1101169_HFrkSnsIUq_3tSjQoxXYp,40546.0,H,1
27697,-415.51607236,mp-997042,Tl2Cu2O4,"(1, 1, -2)",TlCuO2_mp-997042_ZfmO4RVWki_MM9m2DmRii,79294.0,H,1
27059,-508.50131209,mp-551407,Co4Se4O16,"(1, 2, 1)",CoSeO4_mp-551407_PRIU9x7DeP_GXQ6h01N1t,31110.0,H,1
71939,-258.34796328,mp-1205877,Cs4Tl4O4,"(1, 0, 1)",CsTlO_mp-1205877_uwOELAjkHR_oao635Xx60,68541.0,H,1
9133,-171.67939842,HgTeO4-rutile,Hg1Te1O4,"(1, 0, 1)",HgTeO4_HgTeO4-rutile_392LqhH5wX_2DgrqVGi7q,30951.0,H,1
9265,-356.00593024,mp-996962,Li2Ag2O4,"(0, 0, 1)",LiAgO2_mp-996962_49JgB5H36a_gymIIzdkiQ,748.0,H,1
41886,-506.3800611,mvc-688,V1W2O8,"(1, 0, -2)",904239835_V-WO4-2_mvc-688_tivusRBXpc_dqBBmvvtj6,,H,1
74719,-1161.69668556,mp-550893,Hf4O8,"(3, 2, 0)",HfO2_mp-550893_QFAJTXAWtb_T2FrD27ZFA,74035.0,H,1
44310,-644.42072327,mp-2589,Mg4O8,"(2, 1, 1)",235508583253254_MgO2_mp-2589_UpIMcL9IHb_cXsnKiE7gk,44995.0,H,1
35906,-890.59094494,mp-558781,Sc2Ta2O8,"(2, 1, 0)",ScTaO4_mp-558781_D4tzvui2KJ_2w7DEcrLny,7020.0,H,1
44563,-398.11310093,mp-1206825,Lu2Se1O2,"(3, -1, 3)",123212059559_Lu2SeO2_mp-1206825_crHIsKfSzk_wnKwY2COVf,42083.0,H,1
36737,-286.83621728,mp-774332,Na4Co4O6,"(0, 1, 1)",Na2Co2O3_mp-774332_hVxBi3uSYc_CxY9QfLqRt,27848.0,H,1
32184,-336.89345635,mp-755999,Rb4Be4O6,"(0, 2, 1)",Rb2Be2O3_mp-755999_CmSEeusWrU_YRVxvGkfsE,80805.0,H,1
75797,-729.24094978,mvc-2854,Mg2Bi8O16,"(0, 1, 0)",Mg-BiO2-4_mvc-2854_mu9HlR4IFX_1XJTLXFDJj,70847.0,H,1
4848,-302.22089551,mp-22526,Li3Co3O6,"(1, 1, 0)",LiCoO2_mp-22526_QR3aKhEIcW_W8dBcRhn62,25949.0,H,1
32840,-443.39016288,mp-997094,Sr4Au4O8,"(0, 2, 1)",SrAuO2_mp-997094_QIaV5Dc1Nm_ZWbB4ggNGB,81093.0,H,1
42091,-454.0778439,mp-756134,Zr2Se2O2,"(1, 1, 2)",51024953_ZrSeO_mp-756134_W6AncR3sco_7Mkai8c8Kn,41212.0,H,1
39975,-785.94731857,mp-1291967,Ta8V8O32,"(0, 1, 0)",TaVO4_mp-1291967_2eCxC6BcGa_6KzII56zzq,79618.0,H,1
7670,-138.97910992,mp-1016875,Cd1Rh1O3,"(2, 1, 0)",CdRhO3_mp-1016875_bbbdH6r7ty_x3jUQNmPlI,39744.0,H,1
16404,-382.9495452,mvc-5808,Cr2Ir2O12,"(0, 1, 0)",CrIrO6_mvc-5808_HhCixPtSRl_UQLmkMt5cH,11373.0,H,1
7435,-748.14966279,mp-3790,Sr2Nb16O28,"(0, 1, 0)",SrNb8O14_mp-3790_4fLTTMxySS_OJwjLc7Obm,2919.0,H,1
71354,-1225.67003932,mp-753679,Nb8V8O32,"(0, 1, 0)",NbVO4_mp-753679_KJ31A1u8KA_CwtBHHgdpk,69083.0,H,1
5422,-396.54258053,mp-1218374,Sr3Mg1O4,"(1, 0, 2)",Sr3MgO4_mp-1218374_BmbrFKmS9t_PghOKDx8dG,35761.0,H,1
15156,-856.49821778,mp-1099073,Ti15Nb1O32,"(1, 0, 0)",Ti15NbO32_mp-1099073_4ZkjrSj8fV_2SIo5A5VNN,7743.0,H,1
29517,-777.04297614,mp-685097,Hf4O8,"(1, 0, 0)",HfO2_mp-685097_jTzqI4jqmA_QtMklj3lYY,25292.0,H,1
21036,-474.93873153,mp-9631,Al2Ag2O4,"(1, 0, 0)",AlAgO2_mp-9631_2UNERCC0Ko_8UT6n40pyY,39555.0,H,1
16363,-254.32055519,mp-19141,K12Co4O14,"(0, 1, 0)",K6Co2O7_mp-19141_3uOvKXVQDF_BKjaxoAqde,23954.0,H,1
29859,-589.24303723,mp-17844,Sn4W4O16,"(1, 0, 0)",SnWO4_mp-17844_wGdhgaMC1S_5stleaJHWV,15850.0,H,1
15309,-532.80608414,mp-675606,Li5Au1O4,"(1, 0, 1)",Li5AuO4_mp-675606_yMR6cm7WBK_H9bBbubFUA,12623.0,H,1
70203,-347.83090251,mp-770128,Cs12Ti4O14,"(0, 1, 0)",Cs6Ti2O7_mp-770128_fmNsrxoBXa_FPTE1sKnz3,68823.0,H,1
41758,-843.10253233,mp-19092,Co2W2O8,"(0, 3, 1)",509358681_CoWO4_mp-19092_Kp1FVP8EOR_V36nXOPARM,44543.0,H,1
84226,-487.46576001,IrPtO4-rutile,Ir1Pt1O4,"(1, 0, 0)",IrPtO4_IrPtO4-rutile_oxYna153UY_165SLV86tT,85779.0,H,1
19407,-285.728009,mp-1192129,Tl3V5O14,"(1, 0, 0)",Tl3V5O14_mp-1192129_2nX3Tc2fQW_LxH3pTPjTa,30352.0,H,1
72791,-725.98012011,mp-504510,Mg2V4O12,"(1, 0, -1)",MgV2O6_mp-504510_2CfyDRiewm_7H4vmUmfCX,73604.0,H,1
45207,-408.06615275,mp-975236,Rb1Pt1O3,"(3, 2, 0)",69019397_RbPtO3_mp-975236_MpcnSei0X4_E8nF6WY0Qj,42092.0,H,1
81493,-540.62958195,mp-10444,Ca8Al8O20,"(0, 1, 1)",1010404_Ca2Al2O5_mp-10444_ek4zbyxkQd_pUVOi5dWw1,81644.0,H,1
25205,-641.58803556,mp-1311921,Mn4Tl4O12,"(2, 1, 0)",MnTlO3_mp-1311921_w2EvQVVfcv_jc5WxkcROp,37741.0,H,1
3683,-512.32715863,mp-998552,Ba1Hf1O3,"(1, 1, 1)",BaHfO3_mp-998552_IsYMfIFQoa_T997cFBywh,4524.0,H,1
31875,-361.61646981,mp-504615,Fe8Bi4O18,"(0, 0, 1)",Fe4Bi2O9_mp-504615_08ELFrhVN7_Em5Ht4wqWU,21110.0,H,1
42956,-119.11678058,mp-997084,Rb1Ag1O2,"(1, 3, 1)",235508583253254_RbAgO2_mp-997084_TEyucNVYVG_ptD30EZRh2,42444.0,H,1
10565,-443.95250142,mvc-3844,Al4Ag4O12,"(1, 1, 0)",AlAgO3_mvc-3844_diKmhgEpYH_GWohXmT6cN,4974.0,H,1
310,-379.93838379,mvc-10730,Mg2W8O18,"(1, 0, 0)",MgW4O9_mvc-10730_GeBdJSGDbs_Sncc55lXmZ,25690.0,H,1
23289,-327.30723445,mp-1147680,Cu4Si2O8,"(1, 0, 1)",Cu2SiO4_mp-1147680_kcwMpTrs80_uC2wL1gOEU,9385.0,H,1
33026,-463.09584983,mp-27966,Ag4Mo4O14,"(1, 2, -2)",Ag2Mo2O7_mp-27966_tCdDSNYfD5_LDzw441oqn,18240.0,H,1
81532,-542.20483341,mp-755239,Ga16Hg8O32,"(1, 1, 0)",1023647_Ga2HgO4_mp-755239_vFEkmCLZiN_tG51BjBLKf,,H,1
10312,-316.27154523,mp-1279343,Co2Ni2O6,"(0, 1, 0)",CoNiO3_mp-1279343_p4fyi9qevk_ETzo8HcKLp,14767.0,H,1
4761,-228.16501465,mp-1078830,Rb2Se2O6,"(1, -1, -1)",RbSeO3_mp-1078830_6bRMABRfPh_XdiKKBc49C,18485.0,H,1
35605,-717.8594165,mp-19303,Cr4Ni2O8,"(2, 2, -1)",Cr2NiO4_mp-19303_0SPSqRQ2KM_ELEBs9kgPN,40723.0,H,1
12621,-717.42028608,mp-4243,Ca4Ir4O12,"(0, 1, 1)",CaIrO3_mp-4243_6PLtwZsnZE_l2Z8lw9FEW,15063.0,H,1
44871,-422.13145229,mp-2723,Ir2O4,"(2, 1, 1)",90423983501299385769012_IrO2_mp-2723_33vzBcaMQw_Y5BpJoHteI,44149.0,H,1
83815,-463.22820291,MoRuO4-rutile,Mo1Ru1O4,"(1, 1, 1)",MoRuO4_MoRuO4-rutile_UHoafMe4bl_RkmZz8QW6a,84629.0,H,1
4845,-773.35602964,mp-30539,Y8W4O24,"(1, 0, 0)",Y2WO6_mp-30539_AkAiiOAhtp_hTwjOEIA1X,80507.0,H,1
71881,-567.22912622,mp-23548,Ag6Bi6O18,"(1, 0, -2)",AgBiO3_mp-23548_qSVr09Zs5K_4FndgCp3jp,72963.0,H,1
43616,-600.806871,GeRhO4-rutile,Ge1Rh1O4,"(3, 0, 1)",414325470_GeRhO4_GeRhO4-rutile_r37mBk6gm6_dJdxlW5WXm,43453.0,H,1
26995,-384.42193152,mp-1227625,Ca6Tl8O18,"(0, 1, 0)",Ca3Tl4O9_mp-1227625_8QFM8Zehj0_8hMgh0Qpdo,20857.0,H,1
31018,-531.47010018,mp-19360,Lu4Cr4O16,"(1, 0, 1)",LuCrO4_mp-19360_HbW6t6GCnt_uS3v7FFGCP,18760.0,H,1
44419,-546.03766797,mp-725,Rh2O4,"(1, 0, 2)",90423983534_RhO2_mp-725_7x1ZvIlvyK_jFUBAYd1Xc,44032.0,H,1
84251,-426.07868074,mp-756183,Cr2Ga2O8,"(0, 2, 1)",CrGaO4_mp-756183_Md2MZKaBCq_r5nhRBJkc2,85716.0,H,1
84042,-168.52256342,mp-867719,Fe2Pt2O4,"(1, 1, 0)",FePtO2_mp-867719_7gkekW5NYz_wyIdTFW92T,85493.0,H,1
14726,-618.84329307,mp-28670,Ba4Bi4O10,"(2, 2, -1)",Ba2Bi2O5_mp-28670_zNeDtdDLIU_P7ObkxK4KI,8808.0,H,1
39470,-368.30834782,mp-755568,Ga6Bi6O18,"(1, 1, 0)",GaBiO3_mp-755568_vdA6HCKgTh_eP8UnHKZPl,1344.0,H,1
75041,-405.45020016,mp-36836,Sr12Ru6O27,"(0, 0, 1)",Sr4Ru2O9_mp-36836_QmI6LXbPoB_r39IL6AkrJ,76798.0,H,1
83005,-470.79140599,mp-28331,V8Zn16O36,"(1, 0, 0)",1008483_V2Zn4O9_mp-28331_CLVUISsXyU_VgAIHrN3v6,,H,1
17252,-191.35167613,mp-867195,Sr1Os1O3,"(2, 1, 0)",SrOsO3_mp-867195_hr9kmY4nmx_KfrPVGxrY7,36296.0,H,1
45481,-1056.6995587,mp-1539317,Ta4O10,"(1, 3, 0)",51024953_Ta2O5_mp-1539317_PHQAOqZPut_IswflN0f7r,42840.0,H,1
15622,-774.40096931,mp-27624,Ca2V4O12,"(2, 1, -2)",CaV2O6_mp-27624_F9VOsLp7tL_CdLYMUIeaB,24484.0,H,1
18125,-652.4577001,mp-1099253,Mg3Ni1O4,"(2, 1, 1)",Mg3NiO4_mp-1099253_aaNhs3Rz1W_zaUG9Qwqy1,13542.0,H,1
32653,-659.35986517,mp-5525,K16Al16O32,"(1, 0, 0)",KAlO2_mp-5525_jJfLfFPxcY_GQhQjHiIjK,9257.0,H,1
34696,-355.08409476,mp-975106,Rb2Bi2O5,"(1, 1, 2)",Rb2Bi2O5_mp-975106_1rVvVmUtyL_zAgEf0E4Vk,18611.0,H,1
36518,-279.23574694,mp-2229,Zn4O4,"(2, 2, 1)",ZnO_mp-2229_tNiNOtKsoB_kDquBk5IGV,32851.0,H,1
40631,-662.91590052,mp-29146,V4Sb4O16,"(1, 0, 0)",VSbO4_mp-29146_FA0Z1xv7Wb_bZ76Cqnowm,37655.0,H,1
3477,-488.27404026,mp-27156,V8Co8O28,"(0, 1, 0)",V2Co2O7_mp-27156_GrHdBUyRtg_q8M1p0oOAl,28257.0,H,1
5048,-547.56044937,mp-18918,Zn2W2O8,"(0, 0, 1)",ZnWO4_mp-18918_63LqLm6kEY_fJtzVtdXdR,1133.0,H,1
74508,-736.28934279,mp-622497,V12O20,"(0, 1, 0)",V3O5_mp-622497_e9z5eFFLhL_pn3hws8gan,72930.0,H,1
29742,-265.92701821,mp-510281,Fe3Cu3O6,"(1, 0, -2)",FeCuO2_mp-510281_leLWf6Go8u_XPoiAdBt9y,21786.0,H,1
12125,-639.00910744,mp-18780,K8W4O16,"(0, 2, 1)",K2WO4_mp-18780_CtQFmqPN44_diVeitApzI,32089.0,H,1
29389,-398.19253619,mp-6989,Ba2Se2O6,"(0, 2, 1)",BaSeO3_mp-6989_nXTMC0eqKn_KnluEjmN5N,26466.0,H,1
27375,-449.55474813,MnIrO4-rutile,Mn1Ir1O4,"(2, 1, 3)",MnIrO4_MnIrO4-rutile_NBzyU8pgMA_ukLfhPG4SP,21422.0,H,1
27571,-316.37727984,mp-1226570,Co2Rh4O12,"(1, 0, -2)",Co-RhO3-2_mp-1226570_i5ptl9Y7pr_NRTArraAxO,21037.0,H,1
27739,-284.05865986,mp-4405,Rb3Au1O1,"(3, 2, 0)",Rb3AuO_mp-4405_cs4Q1Cizoj_8GEaGsQexe,7462.0,H,1
28386,-299.28630129,mp-9200,K3Au1O1,"(3, 2, 0)",K3AuO_mp-9200_IBhckKxc3S_ylCe73aByW,21345.0,H,1
84511,-373.73429587,mp-21137,Ca4Pb2O8,"(1, 0, 0)",Ca2PbO4_mp-21137_1DOX1kkMZe_K724g5elkC,85871.0,H,1
18075,-598.07942348,mp-1203448,Y4Mo8O30,"(0, 1, 0)",Y2Mo4O15_mp-1203448_8u8tHM5QyG_etOIlfOtqK,,H,1
22827,-371.24641256,mp-1003314,K1Mn2O4,"(1, -1, -2)",KMn2O4_mp-1003314_QYqoqqXZqP_SmfX8Y91Qk,22208.0,H,1
32643,-145.69851305,mp-754567,Na3Cd3O6,"(1, 1, 0)",NaCdO2_mp-754567_tqglBXReI5_POKf6ro1MK,16964.0,H,1
11207,-491.07768294,mp-556164,Si2Ag8O8,"(2, 0, 1)",Si-AgO-4_mp-556164_WHTPps2Yvm_de7bqyP1Qu,12366.0,H,1
71656,-549.59452892,mp-1183290,Ba1Pt1O3,"(3, 2, 0)",BaPtO3_mp-1183290_9zVuithO6d_TvtHwg69Ef,69749.0,H,1
37531,-249.67016152,mp-27130,Li4W4O14,"(1, 0, 0)",Li2W2O7_mp-27130_HZAr7rdWOH_Rmr27QKZbX,15902.0,H,1
24361,-754.56422531,mp-1101177,Y4Hf4O14,"(0, 1, 0)",Y2Hf2O7_mp-1101177_oMhBpiWdcl_OJSk6caLEE,4490.0,H,1
12095,-349.10988828,mp-5402,Ca4Tl8O16,"(0, 1, 0)",CaTl2O4_mp-5402_zO6MREURrK_1AUcqMuEVT,33317.0,H,1
15575,-661.70687698,mp-28144,Si4Bi8O20,"(1, 2, 2)",SiBi2O5_mp-28144_lfbCVjDNqD_LqM8Vly0Np,79621.0,H,1
16929,-816.33664404,mp-4820,Zr4Si4O16,"(1, 0, 0)",ZrSiO4_mp-4820_XY5apJnetT_yi0TVU1jMF,9317.0,H,1
5572,-262.82817003,ZnAuO4-rutile,Zn1Au1O4,"(2, 0, 1)",ZnAuO4_ZnAuO4-rutile_sd7J5f1a0p_a9Ghx4PZqL,32542.0,H,1
73517,-390.13612258,mp-1101623,Y12Nb4O28,"(0, 0, 1)",Y3NbO7_mp-1101623_Q2Az4ChQFT_5NTo3OEIgu,70213.0,H,1
19499,-641.55289937,mp-13334,Zn6Sn6O18,"(1, 1, 0)",ZnSnO3_mp-13334_J7FeaDrfo7_R3rhnjw9Q6,39701.0,H,1
70883,-768.65232731,mp-17899,Mn12V8O32,"(0, 1, 0)",Mn3V2O8_mp-17899_IlsZY81Nwa_NUZzpVWMMV,70190.0,H,1
28425,-98.91932183,mp-3915,Ba3Hg3O6,"(1, 0, -2)",BaHgO2_mp-3915_Ml4f2IWuyt_JFPZKdlYle,791.0,H,1
24378,-687.2589003,mp-1196085,Fe16Bi8O36,"(1, 0, 0)",Fe4Bi2O9_mp-1196085_EuSz8cFneq_ZWAQ7G3mLJ,,H,1
38584,-606.06344758,mp-5402,Ca4Tl8O16,"(1, 1, 0)",CaTl2O4_mp-5402_MzHzecfDW2_GE0LYe0cWo,14000.0,H,1
5806,-295.37064985,mp-1225882,Cu2Ag1O4,"(1, -2, 2)",Cu2AgO4_mp-1225882_vn6J35h8Gg_3Q7bKM7mZi,15191.0,H,1
13710,-503.80264106,mp-5869,Ca4Cu2O6,"(0, 1, 1)",Ca2CuO3_mp-5869_gIZBOotm3o_xm4tZ8n7ui,31903.0,H,1
32899,-131.69297672,mp-5787,Sr4Cu4O8,"(0, 2, 1)",SrCuO2_mp-5787_MAlJpfRz8r_KQhSdoK8tf,23246.0,H,1
25069,-134.25756496,mp-1103519,K8Cu8O8,"(0, 0, 1)",KCuO_mp-1103519_W9K6s7spPr_BnJQ0TMjO4,238.0,H,1
72546,-403.48420208,mp-559736,V8Ag8O24,"(1, 1, 1)",VAgO3_mp-559736_R3D6G2R1VS_od7RkERg9V,78723.0,H,1
10344,-390.2886187,mp-1221361,Mn10Sn2O16,"(1, 0, 0)",Mn5SnO8_mp-1221361_F6UxaDIkSG_OY5Coas3OZ,28960.0,H,1
45524,-398.35389124,GePtO4-rutile,Ge1Pt1O4,"(0, 0, 1)",2411243514_GePtO4_GePtO4-rutile_xySFgzUVdf_PIwyQ6F6TM,44649.0,H,1
45971,-119.63564385,mp-1016828,Cd1Ir1O3,"(2, 1, 0)",51024953_CdIrO3_mp-1016828_i62XTCZHA7_2bwUKAGNIE,43277.0,H,1
10452,-795.20511264,mp-18800,Cr16Si8O32,"(1, 0, 1)",Cr2SiO4_mp-18800_qTgVc87aVD_j63Ivsm1HF,18555.0,H,1
33139,-232.09473866,mp-2672,K8O8,"(0, 1, 1)",K2O2_mp-2672_d1icL0D4TO_Qv3VU02Fqr,8047.0,H,1
34511,-314.27710861,mp-1201514,K8Ru4O20,"(0, 1, 0)",K2RuO5_mp-1201514_txyRxtJImt_r7CehsaIbM,23345.0,H,1
11275,-319.12588075,mp-29521,Rb4Bi4O8,"(2, 0, -1)",RbBiO2_mp-29521_kuS5WkxNEw_3vZfeqt9X1,18688.0,H,1
14064,-457.05754489,mp-551918,Al6Bi6O18,"(1, 1, 0)",AlBiO3_mp-551918_2liV0TNoo3_hzukCFq4vZ,8603.0,H,1
81862,-505.46878608,mp-1016841,Hf1Hg1O3,"(2, 2, 1)",1008483_HfHgO3_mp-1016841_6sDqsNZlW8_bIcxsHveBT,81790.0,H,1
16551,-468.58304058,mp-557680,Nb4Ag4O12,"(0, 2, 1)",NbAgO3_mp-557680_qHcCDek7F5_vWjK2WzzJX,21940.0,H,1
68695,-578.13175687,mp-37399,Li21Nb3O18,"(1, 1, 0)",Li7NbO6_mp-37399_HsewjaqBd2_rrXjTulKbh,78534.0,H,1
74707,-287.61762603,mp-651814,Cs2V6O16,"(0, 1, 0)",CsV3O8_mp-651814_5Jp9wCwEge_LcNO6rkM8d,78436.0,H,1
81678,-392.86344249,GaIrO4-rutile,Ga1Ir1O4,"(2, 0, 1)",1012805_GaIrO4_GaIrO4-rutile_vRtAnhKKvE_iDlpTAsgUx,82088.0,H,1
76666,-252.50650528,mp-1222123,Mg2Zn1O3,"(2, -1, 2)",Mg2ZnO3_mp-1222123_9VmRAIIJfq_zrE428YNwt,75774.0,H,1
16186,-499.44225715,mp-764995,Sr12Mn6O23,"(0, 1, -1)",Sr12Mn6O23_mp-764995_J4nLwiLmTY_2iTrPnsGky,9302.0,H,1
71808,-638.41147427,mp-37399,Li21Nb3O18,"(1, 1, 0)",Li7NbO6_mp-37399_67rQQK12kR_cAwujw4dJL,79954.0,H,1
73990,-752.68604913,mp-1181917,Ca4Rh4O12,"(2, 1, 0)",CaRhO3_mp-1181917_wV2C4nvlkt_ENnIDR9fCW,69480.0,H,1
