y_relaxed,mp_volume,mp_density,mp_energy_per_atom,mp_formation_energy_per_atom,mp_band_gap,mp_efermi,mp_spacegroup_number,MagpieData mean NUnfilled,MagpieData range NUnfilled,MagpieData std_dev NUnfilled,MagpieData mean ElectronAffinity,MagpieData range ElectronAffinity,MagpieData std_dev ElectronAffinity,MagpieData mean Electronegativity,MagpieData range Electronegativity,MagpieData std_dev Electronegativity,DemlData mean heat_fusion,DemlData std_dev heat_fusion,DemlData mean boiling_point,DemlData std_dev boiling_point,DemlData mean GGAU_Etot,DemlData std_dev GGAU_Etot,DemlData mean FERE correction,DemlData std_dev FERE correction,PymatgenData mean row,PymatgenData std_dev row,PymatgenData mean block,PymatgenData std_dev block,transition metal fraction,band center,density,vpa,packing fraction,en_mean,en_max,en_min,en_range,en_std,en_weighted_mean,en_diff_mean,en_diff_max,en_diff_min,en_diff_weighted_mean,en_diff_std,n_atoms
-331.20738433,482.93099956420895,4.477274163795824,-5.568484020588237,-1.07647395217831,0.0,2.11789171,2,1.7647058823529411,1.0,0.5630925063714729,145.21176470588236,76.6,32.97459480325762,2.9205882352941175,1.54,0.8684756761130388,4165.882352941177,7049.280312686486,975.0588235294117,1692.4245034860492,-4.027058823529412,1.6455724039328585,0.13645161122402275,0.15784740129988367,2.823529411764706,1.3066434376564755,2.235294117647059,0.5630925063714729,0.23529411764705882,6.384689591050182,4.477274170051188,14.203852928359087,0.2873439253784428,2.6299999999999994,3.44,1.9,1.54,0.6312421616675068,2.9205882352941175,1.095,1.54,0.6499999999999999,1.3346153846153848,0.44500000000000006,34
-479.59922736,328.6645673176261,6.48281691256342,-6.490013648636363,-2.623776220454545,2.1959,3.03694562,167,1.2727272727272727,2.0,1.2833778958394957,97.40181818181819,200.27,96.17289984556919,2.429090909090909,2.49,1.5527565621102593,4848.363636363636,8021.0664906269685,1023.5636363636363,1622.5168267050967,-3.652727272727273,2.0631721721089367,0.27249241949306624,0.345684473997693,3.4545454545454546,2.155703788448082,1.7272727272727273,0.8224783208299743,0.09090909090909091,5.165340487552226,6.482816921620801,14.939298514437551,0.9114213593576895,2.223333333333333,3.44,0.95,2.49,1.017327653981526,2.429090909090909,1.8250000000000002,2.49,1.1600000000000001,2.224,0.665,22
-328.12912959,42.81809943999384,6.33803315723255,-5.602706964,-0.8500714260000001,0.0,3.91066914,221,1.2,2.0,1.3093073414159544,95.34,141.0,78.09817996781817,2.818,1.8699999999999999,1.0522221384153767,5063.2,8743.576842459841,1249.72,1909.1572306723644,-4.312,1.174381296075269,0.15307725506713749,0.29456463661836646,2.6,1.6035674514745464,2.0,0.8451542547285166,0.2,6.162265555634596,6.338033166087647,8.563619887998767,0.4450787140180929,2.4033333333333338,3.44,1.57,1.8699999999999999,0.7768454729795937,2.818,1.5549999999999997,1.8699999999999999,1.2399999999999998,1.5549999999999997,0.31500000000000006,5
-272.69451449,260.61562675394583,3.1962399168163342,-8.676371168888888,-2.345422407662835,0.583,1.6300396,5,3.5555555555555554,5.0,3.251373336211726,108.05555555555556,141.0,69.39924959360759,2.8322222222222226,1.89,1.2469786863278154,7214.666666666667,14653.554785244289,1212.0222222222224,2339.211327410526,-5.372222222222223,0.8438809542435856,0.026308846209242898,0.4384149903157393,2.6666666666666665,1.3675269175156552,2.3333333333333335,0.6837634587578277,0.3333333333333333,5.919723582471302,3.1962399212819173,14.478645930774768,0.2834878282375606,2.2066666666666666,3.44,1.55,1.89,0.8727097010015543,2.8322222222222226,1.85,1.89,1.81,1.8233333333333333,0.039999999999999925,18
-224.6085036,257.00605812411413,4.535901711324128,-4.123469275,-1.405377440642856,0.6513,0.27050279,14,1.1428571428571428,2.0,1.0307764064044151,74.25714285714285,141.0,75.02183015629517,2.1914285714285713,2.62,1.3985371822014603,2560.8571428571427,3119.2852145964466,630.657142857143,579.1939355690804,-2.7071428571428577,2.447719601996928,0.2771451349855002,0.06150445163986191,3.4285714285714284,1.6007810593582121,2.0,0.9354143466934853,0.0,4.7021469131439355,4.535901717661402,18.357575580293865,0.9580776064202732,1.9833333333333332,3.44,0.82,2.62,1.0895360888418928,2.1914285714285713,2.185,2.62,1.75,2.185,0.43500000000000005,14
-267.30788756,96.90008949874165,2.676309052388465,-3.788595043333332,-1.3149112078764351,2.1322,0.91858194,129,1.3333333333333333,1.0,0.5773502691896257,80.73333333333333,92.6,52.238810604122044,1.7299999999999998,2.62,1.481924424523734,1717.3333333333333,1302.0143368386284,759.4,582.8511645351667,-2.4333333333333336,2.215408164048633,0.22365844989222117,0.05479620693907772,3.0,1.0,1.3333333333333333,0.5773502691896257,0.0,3.730181552414593,2.676309056127636,16.15001491645693,1.443467010626896,1.7299999999999998,3.44,0.82,2.62,1.2099862258169167,1.7299999999999998,2.565,2.62,2.51,2.565,0.05500000000000016,6
-194.9748926,116.260355946894,9.751712740282583,-4.4215644075,-0.8891108574999991,0.8955000000000001,1.76975033,2,1.25,2.0,1.0488088481701516,126.2,222.8,101.38260205774954,2.7775,1.75,0.9201901977308822,4811.0,6432.905533271883,1087.35,1569.610523665027,-2.965,2.5615854465545356,-0.11258525217401358,0.8404897862966915,3.75,2.2583179581272432,2.5,0.6324555320336759,0.0,6.196810685643527,9.751712753907059,14.53254449336175,0.4767589599515305,2.5566666666666666,3.44,1.69,1.75,0.7145317036742006,2.7775,1.325,1.75,0.8999999999999999,1.325,0.42500000000000004,8
-614.715996,297.31806168023536,3.8322621909122683,-6.453124553928572,-2.140810158214286,0.7214,2.65008191,227,1.5714285714285714,3.0,1.3887301496588271,89.67142857142858,141.0,82.60589307929895,2.608571428571428,2.13,1.291170565251326,4926.857142857143,7811.844962253521,898.1142857142858,1444.1102164110803,-3.955714285714286,2.026843076595437,0.2736644819961374,0.2753374723908064,2.5714285714285716,0.9636241116594315,1.8571428571428572,0.8451542547285167,0.14285714285714285,5.725701692113144,3.8322621962664614,10.618502202865548,0.56773467553048,2.21,3.44,1.31,2.13,0.9003332716277901,2.608571428571428,1.845,2.13,1.56,1.9400000000000002,0.2849999999999999,28
-665.96510921,109.2793890851786,8.066736618047301,-6.897588077142856,-2.259269779999999,0.0,4.1620923,139,1.5714285714285714,3.0,1.3887301496588271,106.12857142857142,137.05,77.25168167378993,2.5342857142857147,2.55,1.4832709992253124,6126.857142857143,11634.307960265007,1335.3999999999999,2169.8957947330096,-4.227142857142857,1.9533268324286428,0.2566320161454593,0.30081661144818506,3.7142857142857144,2.618614682831909,1.8571428571428572,0.8451542547285167,0.14285714285714285,5.340457510637027,8.066736629317633,15.611341297882657,0.8893227346308955,2.1766666666666667,3.44,0.89,2.55,1.0411638786580246,2.5342857142857147,1.8949999999999998,2.55,1.2399999999999998,2.1133333333333333,0.655,7
-510.00204066,185.54518943603145,4.002186371332832,-9.4354188725,-3.382133738125,0.0,5.55285299,63,4.25,6.0,4.242640687119285,90.975,133.4,94.32804461028545,2.7275,1.9,1.3435028842544403,7151.25,13065.919102765025,1391.375,2453.5191093610824,-5.2075000000000005,0.4101219330881976,0.16370590244621985,0.12500534915445535,2.75,1.4142135623730951,2.375,0.7071067811865476,0.375,5.626055927860662,4.002186376924432,11.596574339751966,0.42044759560224115,2.49,3.44,1.54,1.9,0.95,2.7275,1.9,1.9,1.9,1.9,0.0,16
-606.89229117,132.27154637308448,7.865005453439968,-7.723453840000002,-2.055167530000002,3.2609,1.58462649,13,2.3333333333333335,6.0,2.5385910352879693,107.10000000000001,141.0,75.0099993334222,2.9616666666666664,1.79,0.9996138143191989,7206.333333333333,17959.511828307335,1228.1333333333334,2963.143558977714,-5.160983333333333,3.473065649073996,0.1767650000000006,0.31240089455164216,3.0,2.1602468994692865,2.3333333333333335,0.6666666666666667,0.16666666666666666,6.369303731900862,7.865005464428454,11.022628864423707,0.3663842270172291,2.483333333333333,3.44,1.65,1.79,0.7359498775203528,2.9616666666666664,1.435,1.79,1.08,1.435,0.355,12
-370.66227643,95.93334941161328,6.873882821812713,-5.4293389112499995,-0.799589819166665,0.0,2.97876164,194,1.75,1.0,0.5477225575051662,129.9,29.0,15.301241779672656,2.6799999999999997,1.53,0.9613740167073375,7236.0,9256.128434718266,1450.35,1752.9441052127133,-3.585,2.2106921992896256,0.10605111677881049,0.18011064147087236,3.25,1.6431676725154984,2.5,0.6324555320336759,0.5,5.772760092323488,6.873882831416467,11.991668676451654,0.6102744650721109,2.4266666666666663,3.44,1.91,1.53,0.716581390275305,2.6799999999999997,1.52,1.53,1.51,1.52,0.010000000000000009,8
-387.77328987,284.23135478673646,3.9034417697445982,-6.376005910500003,-2.306927035968752,4.2602,1.86459675,14,1.6,2.0,1.0690449676496976,124.074,192.63,85.98552519382051,2.774,2.44,1.271658085223495,2921.2,4612.57616274711,597.12,895.7159243548466,-4.0760000000000005,1.632998993963473,0.1820000000000003,0.17121415161804157,2.8,1.3093073414159542,1.8,0.5345224838248488,0.0,5.995115334330203,3.9034417751982398,14.211567739336823,0.4716437685753064,2.33,3.44,1.0,2.44,1.008199715664841,2.774,1.9949999999999999,2.44,1.5499999999999998,2.2175000000000002,0.44500000000000006,20
-331.21813811,165.25786310812856,2.749514861687902,-6.576617355625,-2.180159844375,1.1496,0.90060469,31,2.125,5.0,1.9934101962532236,100.8875,81.4,52.09034408955676,2.295,2.46,1.5103154079790575,3798.5,8360.537857288722,1018.725,1315.6507419284353,-4.10375,2.4450675375453117,0.2010884673244074,0.06692161466307374,2.25,0.8583950752789521,1.75,0.8583950752789521,0.125,4.888027557897097,2.74951486552935,10.328616444258035,0.6465448078330175,2.026666666666667,3.44,0.98,2.46,1.0372185026416672,2.295,2.12,2.46,1.78,2.29,0.33999999999999997,16
-788.44674139,356.7483355293301,6.236129956572592,-7.344153459666663,-2.857885393999998,2.800199999999999,4.48473545,55,2.933333333333333,3.0,1.7367006167610077,108.09333333333333,98.5,57.70442203662251,2.7626666666666666,1.8299999999999998,1.1295174533487098,4439.866666666667,6959.015813804003,1043.5866666666666,1618.9647751652308,-4.5326666666666675,0.7653662416588335,0.28662662284588275,0.43007195953401217,2.8,1.7870501915438117,2.0,0.0,0.0,5.540228760029097,6.236129965285317,11.891611184311005,0.42148760626482273,2.356666666666667,3.44,1.61,1.8299999999999998,0.784106001904221,2.7626666666666666,1.625,1.8299999999999998,1.42,1.6933333333333334,0.20499999999999996,30
-294.45355907,77.29908558651587,7.356434052251263,-5.390518846000001,-1.447628566500001,0.0,1.91578066,221,2.0,2.0,0.8451542547285166,112.22,94.1,50.686036397752446,2.632,2.62,1.4162929479050985,2751.2,5539.096264605935,613.72,933.3574051317564,-3.998,2.0861344977870298,0.12992872459836685,0.3054890645841803,3.4,2.32992949004287,1.8,0.5345224838248488,0.0,5.282527554092464,7.356434062529205,15.459817117303174,0.9603375751109552,2.0933333333333333,3.44,0.82,2.62,1.0708667309966986,2.632,2.02,2.62,1.42,2.02,0.6000000000000001,5
-584.49583309,265.17950377464143,3.329436099776594,-8.2520250875,-3.5086665855,4.311599999999999,1.9742306200000002,15,3.6,7.0,3.0550504633038935,100.31,111.4,67.98685739007045,2.669,2.2199999999999998,1.2931937209869215,4483.2,7106.789679986004,1252.6200000000001,1961.1467070738656,-4.664,0.8459971105808288,0.4207378684438705,0.3185007613852804,2.6,1.247219128924647,2.1,0.40824829046386296,0.0,5.3685447140146625,3.329436104428271,13.258975188732071,0.4102985970749824,2.09,3.44,1.22,2.2199999999999998,0.9677809669548166,2.669,2.025,2.2199999999999998,1.8299999999999998,1.9275,0.19499999999999995,20
-331.91577302,138.28293791227176,4.009206419472294,-8.776409630833333,-2.354943370833332,1.9112,1.36978962,63,3.5,5.0,3.0276503540974917,113.14999999999999,90.4,55.98010063108735,2.841666666666667,1.81,1.196729339120217,7364.666666666667,14316.159230432968,1164.1333333333334,2168.781659006836,-5.536666666666666,1.2189248450080001,0.0892687893808491,0.3524360444639236,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666667,0.3333333333333333,5.934254004089456,4.009206425073702,11.523578159355983,0.36763971235694726,2.2433333333333336,3.44,1.63,1.81,0.846259744732996,2.841666666666667,1.795,1.81,1.78,1.795,0.015000000000000013,12
-602.97459983,181.12266579483466,5.173350188039524,-6.833270109230767,-2.554531388846151,2.431899999999999,3.22581466,12,2.1538461538461537,4.0,1.6681153124565982,111.8953846153846,138.63,66.00484334995556,2.723076923076923,2.44,1.2910932340967614,3065.846153846154,4916.52758339266,989.2769230769231,1608.6510849290712,-4.283846153846154,1.4735228417698152,0.22780909189433565,0.045243918845887465,3.0,1.763149356173184,1.8461538461538463,0.48900964692182575,0.0,5.745634536618338,5.173350195267403,13.932512753448812,0.5212292432998881,2.1333333333333333,3.44,1.0,2.44,1.0036378275498035,2.723076923076923,1.96,2.44,1.48,1.864,0.48,13
-438.94895309,252.73007423132103,3.965678614826836,-6.928486293888889,-1.9756995158912032,2.4447,0.72823227,14,2.6666666666666665,6.0,2.683281572999748,138.17777777777778,187.4,72.80159338915598,3.031111111111111,1.9,0.9111174457774366,3425.777777777778,8252.483129337497,668.5777777777778,1539.6006163937452,-4.7188888888888885,0.9761634084516795,0.14369063776184315,0.18013052801396137,2.6666666666666665,1.3416407864998738,2.111111111111111,0.4472135954999579,0.1111111111111111,6.543489854146012,3.96567862036743,14.040559679517836,0.23474820021296636,2.51,3.44,1.54,1.9,0.776187262628463,3.031111111111111,1.4549999999999998,1.9,1.0099999999999998,1.6774999999999998,0.44500000000000006,18
-726.51764325,138.17410153104706,5.402380711012256,-9.797010119166666,-3.703486623611111,3.2762000000000002,3.03519462,121,4.0,6.0,4.05674042269688,104.90833333333335,133.4,74.18620106577387,2.7541666666666664,2.11,1.3931603333018472,6956.333333333333,13684.594408103067,1527.3,2942.6028373339327,-5.440833333333333,0.9862215051107214,0.33909157179355415,0.3271672108828814,2.9166666666666665,1.8935982376719422,2.3333333333333335,0.6761234037828133,0.08333333333333333,5.844105503590978,5.40238071856012,11.514508460920588,0.4742412828544986,2.1033333333333335,3.44,1.33,2.11,0.9490463049234683,2.7541666666666664,2.005,2.11,1.9,2.0575,0.10499999999999998,12
-265.04317284,145.63311980748384,6.55629673971795,-5.038131781666666,-1.037747357499999,0.0,3.59442194,59,1.3333333333333333,2.0,0.9534625892455924,109.96666666666665,141.0,64.22428031374257,2.6350000000000002,1.75,1.0336453585600465,5527.666666666667,7380.451932454592,1285.1000000000001,1784.5638168369424,-3.3233333333333337,2.184840331174631,0.1924731159006987,0.13367385096222353,3.1666666666666665,1.55212464354217,2.5,0.6396021490668313,0.3333333333333333,5.8144286705929,6.55629674887799,12.13609331729032,0.5345604987136019,2.3433333333333333,3.44,1.69,1.75,0.7801851632073561,2.6350000000000002,1.645,1.75,1.54,1.61,0.10499999999999998,12
-388.0632243,317.41574286165195,7.372716562508138,-8.210634693181818,-1.9024544377272732,0.0,1.40908532,13,2.8181818181818183,4.0,2.3287500774185546,125.12727272727274,62.400000000000006,39.82123515450983,3.1145454545454543,1.42,0.8207032631553539,7516.0,20298.695494273292,1292.2363636363636,3348.433116227074,-5.768345454545455,2.881399067827455,0.08507997012219319,0.3612486848798175,3.090909090909091,2.7174648819470297,2.1818181818181817,0.5883484054145521,0.18181818181818182,6.469883265452521,7.372716572808832,14.427988311893266,0.2835870908425326,2.606666666666667,3.44,2.02,1.42,0.6053832578531462,3.1145454545454543,1.25,1.42,1.08,1.1933333333333334,0.16999999999999993,22
-245.61164684,233.13916838054647,4.846479399364903,-6.08928763076923,-1.677023276153845,1.8582,4.40299934,1,2.1538461538461537,3.0,1.0660035817780522,118.52307692307691,141.0,53.0192760829836,2.8746153846153844,1.79,1.0005680204945409,6763.538461538462,12227.53810796835,718.5846153846154,1126.040214040495,-4.436153846153847,1.3793031837588403,0.12346890008292034,0.2772795070419454,3.076923076923077,1.9188064472004938,2.076923076923077,0.3692744729379982,0.0,6.350203536517055,4.846479406136096,17.933782183118957,0.2943496230295637,2.38,3.44,1.65,1.79,0.7671158104658427,2.8746153846153844,1.095,1.79,0.3999999999999999,1.3266666666666667,0.6950000000000001,13
-583.15291467,72.82143907393863,6.8731915563027774,-6.742646626666667,-2.107482005,0.6519,5.59411961,136,2.6666666666666665,2.0,1.4142135623730951,129.76666666666668,33.7,23.82949852598665,2.9466666666666668,1.48,1.0465180361560904,2481.3333333333335,4792.769762882419,1018.4666666666667,1969.1509642482974,-4.65,0.7212489168102785,0.2135020216251514,0.034997497154174335,3.0,2.1213203435596424,2.0,0.0,0.0,6.217757544908528,6.873191565905563,12.136906512323106,0.4004207577312871,2.7,3.44,1.96,1.48,0.74,2.9466666666666668,1.48,1.48,1.48,1.48,0.0,6
-565.85550973,60.43460296937859,3.7776460965323313,-5.701434754999999,-2.411118379999999,1.5973000000000002,0.58220938,156,1.0,2.0,1.2649110640673518,71.0925,141.0,88.43312201884541,2.3825,2.44,1.3688644929283542,4083.5,4913.360520051424,779.35,909.1040402506195,-3.295,2.1642458270723317,0.29500000000000026,0.10334408546211031,3.0,1.2649110640673518,2.0,0.8944271909999159,0.0,5.350456729189392,3.7776461018102188,15.108650742344647,0.6046962294333252,2.03,3.44,1.0,2.44,1.031729938824432,2.3825,2.115,2.44,1.79,2.115,0.32499999999999996,4
-793.56609091,592.6795577712895,4.6902726930099,-8.925756148461538,-2.512259845961538,0.9045000000000001,4.78403048,64,3.8461538461538463,7.0,3.5050983275386565,101.00115384615384,135.97,65.98501696813993,2.648076923076923,2.49,1.2972944373359723,9205.0,15077.208140577144,1531.076923076923,2396.863928195699,-5.2396153846153855,1.1861612754716668,-0.021430069388722828,0.4788778046585455,2.8846153846153846,1.4589624493356326,2.3461538461538463,0.7653197277702214,0.38461538461538464,5.48789440584747,4.690272699562852,11.397683803294028,0.5066547240718244,2.0066666666666664,3.44,0.95,2.49,1.0508515065835367,2.648076923076923,2.1500000000000004,2.49,1.81,1.871818181818182,0.3400000000000001,52
-349.90282026,354.20745990688965,4.215406485026651,-4.569212344999999,-1.705382088965517,1.2488000000000001,0.76115725,96,1.1428571428571428,2.0,1.0307764064044151,75.51428571428572,141.0,74.39606844450854,2.2114285714285713,2.51,1.3589839954907488,2938.0,3661.5809768459308,706.0857142857143,660.1104566661552,-2.8528571428571428,2.290349318335524,0.2688478220649754,0.13031859568806542,2.857142857142857,1.0307764064044151,2.0,0.9354143466934853,0.0,4.9845468868930904,4.215406490916149,12.650266425246059,0.8151649253294402,2.0066666666666664,3.44,0.93,2.51,1.0552830057488,2.2114285714285713,2.15,2.51,1.79,2.15,0.3599999999999999,28
-465.17321036,47.397148259900405,5.70421780686615,-4.894751419999999,-1.7908991124999991,0.7227,0.8923141,186,1.0,2.0,1.4142135623730951,70.5,141.0,99.7020561473032,2.545,1.79,1.26572113832392,3786.0,5040.2571362977105,635.1,770.6049701370995,-3.13,2.630437226013957,0.33000000000000024,0.14142135623730923,3.0,1.4142135623730951,2.5,0.7071067811865476,0.0,5.951264188702443,5.7042178148357205,11.849287064975101,0.4730568735005466,2.545,3.44,1.65,1.79,0.895,2.545,1.79,1.79,1.79,1.79,0.0,4
-484.84312682,1020.0944985470918,5.7835495813543,-5.545642485500002,-1.572585075950002,0.49140000000000006,1.19517403,201,2.0,2.0,0.8451542547285166,112.52,92.6,49.9973142135798,2.632,2.62,1.4162929479050985,2779.2,5534.534075111602,627.92,943.5085524633195,-4.022,2.0237765263416385,0.12794152875867396,0.3037295053807509,3.2,2.138089935299395,1.8,0.5345224838248488,0.0,5.322542516037523,5.783549589434709,17.001574975784862,0.7584457195748228,2.0933333333333333,3.44,0.82,2.62,1.0708667309966986,2.632,2.02,2.62,1.42,2.02,0.6000000000000001,60
-787.59342121,356.7483355293301,6.236129956572592,-7.344153459666663,-2.857885393999998,2.800199999999999,4.48473545,55,2.933333333333333,3.0,1.7367006167610077,108.09333333333333,98.5,57.70442203662251,2.7626666666666666,1.8299999999999998,1.1295174533487098,4439.866666666667,6959.015813804003,1043.5866666666666,1618.9647751652308,-4.5326666666666675,0.7653662416588335,0.28662662284588275,0.43007195953401217,2.8,1.7870501915438117,2.0,0.0,0.0,5.540228760029097,6.236129965285317,11.891611184311005,0.42148760626482273,2.356666666666667,3.44,1.61,1.8299999999999998,0.784106001904221,2.7626666666666666,1.625,1.8299999999999998,1.42,1.6933333333333334,0.20499999999999996,30
-508.98128471,113.47907294930623,4.121270147889125,-9.381252957,-3.566884129666666,0.0,6.42298949,148,4.6,7.0,4.27617987059879,89.74,133.4,84.01112171271474,2.6439999999999997,2.08,1.304979474387022,7073.2,11270.807120293432,1386.72,2130.698688894594,-5.132000000000001,0.3002855783607141,0.246594703952867,0.18646127313412836,2.8,1.3093073414159542,2.4,0.6546536707079771,0.2,5.491898118284334,4.121270153647101,11.347907294930623,0.5528007982132929,2.1133333333333333,3.44,1.36,2.08,0.940968767931339,2.6439999999999997,1.99,2.08,1.9,1.9900000000000002,0.09000000000000008,10
-269.68978403,327.9206233179676,9.438175801265304,-6.166517542000003,-1.641727215000003,2.194499999999999,4.50689941,14,2.4,1.0,0.7071067811865476,121.08,49.8,35.21391770309007,2.872,1.42,1.0040916292848974,4493.2,7550.486209509955,788.92,1235.174125376661,-4.618,0.6576093065034897,0.007879868537647638,0.3926566279876927,3.6,2.8284271247461903,2.0,0.0,0.0,5.91840320230976,9.438175814451727,16.39603116589838,0.4516813250187892,2.73,3.44,2.02,1.42,0.71,2.872,1.42,1.42,1.42,1.42,0.0,20
-611.03202903,252.25857036845628,4.097575863372501,-7.372634091363636,-2.702367327272727,3.409799999999999,2.60427805,15,2.909090909090909,3.0,1.704772712123232,119.0909090909091,98.5,50.93140300934189,2.847272727272727,1.8299999999999998,1.0908225107688234,7868.545454545455,16430.84939222559,1127.3999999999999,1890.7415836782138,-4.635454545454546,0.6840253102042351,0.3050110387580372,0.2719520057894019,2.5454545454545454,1.0752906583803283,2.0,0.0,0.0,5.89389582318604,4.0975758690973745,11.466298653111648,0.3096693540083171,2.3533333333333335,3.44,1.61,1.8299999999999998,0.7855500549862426,2.847272727272727,1.1149999999999998,1.8299999999999998,0.3999999999999997,1.512222222222222,0.7150000000000001,22
-519.09201264,96.21024924019014,7.234829671833125,-5.52409440749999,-1.582355479791656,0.583299999999999,2.52557321,194,2.5,4.0,1.8973665961010275,109.125,112.1,59.12531606680847,2.6550000000000002,1.63,0.9944043443187485,4333.5,5793.782149856862,1273.1,1496.3811867301727,-3.43,2.229403507667466,0.2507476036460111,0.34847886601189787,3.25,1.6431676725154984,2.25,0.5477225575051662,0.25,5.309652613368046,7.23482968194117,12.026281155023767,0.58558447462001,2.393333333333333,3.44,1.81,1.63,0.7417247168293338,2.6550000000000002,1.5699999999999998,1.63,1.51,1.5699999999999998,0.05999999999999994,8
-382.58402349,525.4502702231417,9.024064636447847,-5.907433620277778,-1.6497857512037042,2.1058,4.82515871,62,2.2222222222222223,2.0,0.8340576562282991,115.35555555555555,81.4,39.92549583150226,2.6933333333333334,2.46,1.1772185346234019,4090.0,6487.633185363217,841.8888888888889,1118.4478841525058,-4.332222222222223,1.2894049857943408,0.04234886873817594,0.3450952513389784,3.3333333333333335,2.502172968684897,1.8888888888888888,0.41702882811414954,0.0,5.56335073626193,9.024064649055695,14.595840839531714,0.5234809221161787,2.1466666666666665,3.44,0.98,2.46,1.0082768579225758,2.6933333333333334,1.94,2.46,1.42,1.6799999999999997,0.52,36
-660.34551601,1617.547896157262,4.262086953852866,-8.989618128257577,-3.671023028712122,4.7121,3.12414824,2,3.6363636363636362,7.0,3.627154532136727,119.4,111.4,58.33230237184197,2.7563636363636363,2.2199999999999998,1.27505882217253,11341.272727272728,25842.139264194055,1290.490909090909,2190.7437161840726,-5.157272727272727,0.30527651400001277,0.3453825222120124,0.23229376753190467,2.727272727272727,1.5612494995995998,2.1818181818181817,0.5303300858899106,0.0,5.95723407180463,4.262086959807584,12.254150728464106,0.4921676279584395,2.186666666666667,3.44,1.22,2.2199999999999998,0.9287027990099357,2.7563636363636363,1.4499999999999997,2.2199999999999998,0.6799999999999999,1.8777777777777775,0.7699999999999998,132
-545.2656108,134.06377366980044,7.150870686610233,-6.779329534999999,-1.5651373466666652,0.0,6.07802721,109,2.3333333333333335,1.0,0.6666666666666667,129.48333333333332,37.8,23.185687635071577,3.015,1.3900000000000001,0.8551705482923666,7048.0,13676.394651612927,1031.4666666666667,2069.9136256804964,-4.718333333333334,0.5451860029180663,0.03691399261457592,0.4140804521400261,3.0,2.0,2.1666666666666665,0.5270462766947298,0.16666666666666666,6.380492325270177,7.150870696600975,11.171981139150036,0.398245689262096,2.59,3.44,2.05,1.3900000000000001,0.6083310502240262,3.015,0.6950000000000001,1.1600000000000001,0.22999999999999998,0.9740000000000002,0.4650000000000001,12
-428.71662225,190.4712082488674,4.176891397050941,-8.552702525625,-2.355785092916666,1.34,1.44127791,36,3.25,6.0,2.7224556389190906,93.0,133.4,85.07953372476561,2.8,1.9,1.1393909621836933,5926.25,10288.233227390234,1284.875,2122.759695191477,-5.315,0.6003136435133181,0.11236838845481534,0.2236638115054944,2.75,1.3284223283101428,2.375,0.6642111641550714,0.375,5.848481286570373,4.176891402886628,11.904450515554213,0.4095738641612027,2.27,3.44,1.54,1.9,0.8357431822436044,2.8,1.755,1.9,1.6099999999999999,1.7066666666666666,0.14500000000000002,16
-531.10722584,324.4080722363199,5.624213362782032,-6.625427523636364,-2.641628772727273,0.0,2.9871856,167,1.3636363636363635,3.0,1.4245742398014511,88.7109090909091,135.97,85.18229217390197,2.429090909090909,2.49,1.5527565621102593,5002.909090909091,8549.614473592294,1011.7454545454545,1582.9526116053617,-3.7172727272727277,2.0737221437337663,0.26344421391365763,0.37903081779242337,3.3636363636363638,1.9926334924652145,1.7272727272727273,0.8224783208299743,0.09090909090909091,5.04484160409001,5.624213370639825,14.74582146528727,0.9233799413570837,2.223333333333333,3.44,0.95,2.49,1.017327653981526,2.429090909090909,1.8250000000000002,2.49,1.1600000000000001,2.224,0.665,22
-334.93175266,138.38975205740917,5.832228256708868,-4.333599781999998,-1.586021312999998,0.0,4.28762171,221,1.2,4.0,2.138089935299395,38.238,135.97,70.40238804797139,1.7239999999999998,2.49,1.3508092812405883,5798.4,4083.720782395808,1415.44,905.6061647947664,-2.7495802,1.8311912072123202,0.3292226483948403,0.3347885314073574,4.6,1.8126539343499315,1.4,0.6546536707079771,0.0,3.7029483067144824,5.832228264857287,27.677950411481834,0.9094948592812576,2.24,3.44,0.95,2.49,1.0185283501208986,1.7239999999999998,1.8,2.49,1.1099999999999999,2.145,0.6900000000000002,5
-180.4496541,133.5742810249583,10.77019190675644,-3.26387400375,-0.635057482500004,1.1867,0.46310693,62,1.0,2.0,1.4142135623730951,70.5,141.0,99.7020561473032,2.7199999999999998,1.44,1.0182337649086284,1256.0,1462.2968234937803,360.04,381.61138767075596,-2.64,3.3234018715767735,0.1981921691127768,0.0449830658303815,4.0,2.8284271247461903,2.5,0.7071067811865476,0.0,6.273148659530589,10.770191921803868,16.69678512811979,0.4504443672828707,2.7199999999999998,3.44,2.0,1.44,0.72,2.7199999999999998,1.44,1.44,1.44,1.44,0.0,8
-326.08482953,258.01197704248557,3.234330874681854,-8.577372188333333,-2.284867542777778,0.04089999999999901,1.63541376,1,3.5,5.0,3.2162331762724925,108.92777777777778,125.3,66.68498974389107,2.8477777777777775,1.81,1.2164222609287931,7248.0,14683.525101371175,1256.4666666666667,2398.412683530397,-5.3183333333333325,0.6735720827419662,0.019333485639363285,0.44215404893542226,2.6666666666666665,1.3675269175156555,2.3333333333333335,0.6837634587578277,0.3333333333333333,5.946584043762662,3.2343308792006558,14.333998724582532,0.2863485597844208,2.3000000000000003,3.44,1.63,1.81,0.8102263058347752,2.8477777777777775,1.71,1.81,1.6099999999999999,1.7766666666666668,0.10000000000000009,18
