y_relaxed,mp_volume,mp_formation_energy_per_atom,mp_band_gap,mp_efermi,MagpieData mean NUnfilled,MagpieData range NUnfilled,MagpieData std_dev NUnfilled,MagpieData mean ElectronAffinity,MagpieData range ElectronAffinity,MagpieData std_dev ElectronAffinity,MagpieData mean Electronegativity,MagpieData range Electronegativity,MagpieData std_dev Electronegativity,DemlData mean heat_fusion,DemlData std_dev heat_fusion,DemlData mean boiling_point,DemlData std_dev boiling_point,DemlData mean GGAU_Etot,DemlData std_dev GGAU_Etot,DemlData mean FERE correction,DemlData std_dev FERE correction,PymatgenData mean row,PymatgenData std_dev row,PymatgenData mean block,PymatgenData std_dev block,transition metal fraction,band center,density,vpa,packing fraction
-649.73540161,61.19862441273594,-1.719145625,0.0,4.25990351,2.8333333333333335,4.0,2.068278940998476,129.88333333333333,86.7,41.79875729146874,2.936666666666667,1.78,1.0305230602843283,7898.0,15515.333404947078,1334.3,2589.5264830981487,-5.503333333333333,1.1996295724560606,0.1321679883923048,0.22302307474312197,3.0,2.1602468994692865,2.3333333333333335,0.6666666666666667,0.3333333333333333,6.327584640135232,8.362866219958244,10.199770735455989,0.41535492019458997
-776.47906777,208.8354535331768,-2.721982793333333,0.0,5.13439532,3.6666666666666665,6.0,3.4318767136623336,108.36666666666667,133.4,71.4136152595879,2.9433333333333334,1.9,1.0482260146446365,9098.0,18958.24809065085,1624.8,3205.8216793826814,-5.87765,2.4584840637406353,0.11396762330943148,0.27096023576143713,3.0,2.1602468994692865,2.3333333333333335,0.6666666666666667,0.3333333333333333,6.051009128376258,7.053817244896397,11.601969640732044,0.36515566675462596
-336.23626404,1197.5016200973184,-1.6733648233563199,1.890699999999999,1.05316793,1.8,4.0,1.531282986977553,85.69,112.1,59.986563150598066,2.019,2.51,1.5571686286112478,1714.8,1619.8842870551823,848.5799999999999,929.6244139621564,-2.883,2.3284747856883072,0.2159836886137067,0.09371298261999592,2.8,1.144702942944678,1.5,0.6565321642986128,0.0,4.228365039814205,3.2588337727156445,14.96877025121648,0.9443846479029718
-692.28223901,399.14955897707586,-2.8201032384999998,3.5313,4.75465843,3.2,3.0,1.9639610121239315,98.88,112.1,69.17417974112264,2.748,1.8299999999999998,1.1356999100617582,3391.2,5618.36163205711,1107.92,1670.9457852195135,-4.348000000000001,1.0927161440321873,0.41400000000000026,0.30220617371021935,2.6,1.0690449676496976,2.0,0.0,0.0,5.338863054334966,4.815930177967567,9.978738974426896,0.40282322351246813
-447.51587968,252.29133819395093,-3.820938063,4.4855,2.26463076,2.8,8.0,3.625307868699863,85.074,141.0,91.53588195737389,2.524,2.44,1.5045075131560017,6941.2,13126.148450435001,1380.72,2489.6137485848794,-5.004,2.6158527699940826,0.3404608477676307,0.25701269363475165,3.2,2.138089935299395,2.0,0.8451542547285166,0.0,5.375675341736301,7.017975214246263,12.614566909697547,0.677659280050377
-1043.2089972,596.8276909170065,-3.953871922749999,4.097300000000001,1.5409672300000001,4.8,7.0,4.949747468305833,96.44,111.4,78.7716954241814,2.552,2.2199999999999998,1.5697770542341354,4693.2,7904.039600103229,1497.72,2488.167341639223,-5.186000000000001,0.34648232278140845,0.40495147377548124,0.30927343371305727,3.2,2.1213203435596424,2.4,0.7071067811865476,0.0,5.393348497105174,5.026122839880902,14.920692272925162,0.6912867587908417
-316.83479597,35.06364171960439,-2.408621853333333,3.1156,2.86844198,2.75,5.0,2.4289915602982237,101.475,81.4,50.03977418014594,2.38,2.46,1.3748599928720016,5986.0,10696.163499124348,1184.85,1506.80522828931,-4.782500000000001,2.4425130501186683,0.18365653234320162,0.08559154960128854,2.5,1.0954451150103324,2.0,0.8944271909999159,0.25,5.019713198890718,4.306529707465478,8.765910429901096,0.7436092473500973
-570.21611376,117.32879453913253,-3.536360435714286,3.437,2.01336718,2.2857142857142856,8.0,3.295017884191656,84.55714285714285,141.0,86.4057754766097,2.4057142857142857,2.55,1.5887393924564395,6055.428571428572,11421.138622246533,1360.3999999999999,2238.1912920927916,-4.562857142857142,2.60993021253169,0.38761510660915993,0.25255060472927776,3.7142857142857144,2.618614682831909,1.8571428571428572,0.8451542547285167,0.0,5.00914687655053,7.319037362796618,16.761256362733217,0.8734188565245438
-410.8140749,119.04414777961351,-2.671460970666666,2.9057,1.77877982,2.8,8.0,3.625307868699863,86.12,141.0,89.8758826700149,2.71,1.9,1.1964232409262918,5133.2,9594.997595473531,974.1200000000001,1796.33150456304,-4.290000000000001,2.278219856441804,0.2186431479713174,0.126784102476904,3.0,1.6903085094570331,2.4,0.6546536707079771,0.2,5.816523977190286,5.810462314644299,11.904414777961351,0.5007706477712099
-478.60546739,114.30716121628458,-2.54689945125,0.0,4.09160333,2.5,6.0,2.7568097504180447,87.8325,135.97,72.28720128764151,2.3725,2.49,1.3871229217340473,7236.0,10486.367988965483,1194.85,1511.5246594085058,-4.737500000000001,2.529116446508543,0.2600323513549119,0.20258520749165704,3.25,1.6431676725154984,2.0,0.8944271909999159,0.25,4.964101047928478,4.986096115528422,14.288395152035573,0.8190898773194876
-307.9571304,263.2350536460816,-1.6426810723994252,0.0,1.67297316,2.9166666666666665,3.0,1.8935982376719422,95.30833333333334,141.0,92.85043195529957,2.8333333333333335,1.89,1.234633548871891,4598.0,8878.754970634758,904.8000000000001,1677.0257263551869,-5.569166666666667,1.2251711250736712,0.13401101719478103,0.19983846041838146,2.6666666666666665,1.3522468075656264,2.3333333333333335,0.6761234037828133,0.3333333333333333,5.9970492490734895,4.398761766692539,10.9681272352534,0.40431082429586185
-229.24869053,197.40064828822324,-0.710419560476189,0.22429999999999903,0.51766635,1.4285714285714286,2.0,0.9636241116594315,116.45714285714287,141.0,63.51940086079438,2.7528571428571427,1.79,1.0558341319950375,4405.428571428572,6590.6188957162,915.8285714285714,1361.267823968314,-3.235714285714286,2.689450289026153,0.15942583273829847,0.24797495495933117,3.142857142857143,1.7928429140015905,2.4285714285714284,0.6546536707079772,0.2857142857142857,6.057268109692125,5.8067026712844685,14.100046306301648,0.4887489399144478
-492.59616081,840.7028806386957,-1.143366281117789,0.6845,-0.12929218,2.1538461538461537,2.0,0.7844645405527362,143.82307692307694,179.3,63.69783235051132,3.1107692307692307,1.6099999999999999,0.7702047679775714,2461.3846153846152,5767.78656385219,524.6,1229.553122073219,-4.719230769230769,1.0729470558305219,0.1313742833762286,0.21968736111951445,2.6153846153846154,1.3587324409735149,2.076923076923077,0.3922322702763681,0.07692307692307693,6.786804897698466,3.450398349591361,16.167363089205686,0.18436443257439036
-411.44116026,262.0072345601061,-1.8301323900000002,0.16110000000000002,-3.90404263,1.8888888888888888,5.0,1.949358868961793,98.72222222222223,141.0,86.65996768981628,2.7633333333333336,2.13,1.3667132105895514,3270.222222222222,6183.13980110429,673.2444444444444,1297.3305238064816,-4.084444444444445,2.0117467534458706,0.35555555555555585,0.2611130023572168,2.3333333333333335,0.6708203932499369,1.7777777777777777,0.5916079783099616,0.0,5.897398847996629,1.0874832379309043,29.111914951122895,0.15985908529112086
-505.10869842,105.63300172350391,-1.755058311944445,0.0,2.9340178,1.8333333333333333,2.0,0.8790490729915326,108.64999999999999,81.4,46.57098687146127,2.4266666666666667,2.46,1.4098097872988526,4727.666666666667,9838.692531392204,1244.7666666666667,1785.4883055038217,-3.8200000000000003,1.8058994233546692,0.09529860660673613,0.3592695068678795,2.5,1.4301938838683885,1.8333333333333333,0.8790490729915326,0.16666666666666666,5.05245774775674,5.180825847694255,8.802750143625326,0.7300830460137693
-324.58512028,67.85317071985968,-1.7506179754166662,0.0,1.64758652,1.25,2.0,1.0488088481701516,105.38749999999999,127.05,67.24838102140453,2.425,2.55,1.365532863024541,4936.0,6142.708978944062,1189.6,1396.7610303842243,-3.1550000000000002,2.384374131716749,0.21962279207425686,0.2921065676169695,3.75,2.2583179581272432,2.0,0.8944271909999159,0.25,5.098999027609438,6.7836397590111375,16.963292679964916,0.8930549487355195
-388.24087893,338.74942397432324,-1.072082281547618,0.44809999999999905,1.95260472,1.4285714285714286,2.0,0.9636241116594315,116.45714285714287,141.0,63.51940086079438,2.704285714285714,2.13,1.1519734619959165,4598.285714285715,6768.631978261403,941.9714285714286,1372.7337646358922,-3.2742857142857145,2.642610992398022,0.17656868988115562,0.2842740624969128,3.0,1.7320508075688772,2.142857142857143,0.8451542547285167,0.2857142857142857,5.8816562386090965,5.961558629999455,12.098193713368687,0.6148598031522742
-757.36750849,356.7483355293301,-2.857885393999998,2.800199999999999,4.48473545,2.933333333333333,3.0,1.7367006167610077,108.09333333333333,98.5,57.70442203662251,2.7626666666666666,1.8299999999999998,1.1295174533487098,4439.866666666667,6959.015813804003,1043.5866666666666,1618.9647751652308,-4.5326666666666675,0.7653662416588335,0.28662662284588275,0.43007195953401217,2.8,1.7870501915438117,2.0,0.0,0.0,5.540228760029097,6.236129965285317,11.891611184311005,0.42148760626482273
-347.49019596,630.4347580643596,-1.316792708000001,0.421699999999999,3.07219881,1.2,4.0,2.138089935299395,63.29,127.05,80.81205488221244,1.6019999999999999,2.55,1.33468562376528,14884.4,23937.138413531626,1938.44,1345.0522921326994,-3.2400000000000007,2.1516770867661084,0.4527454897732627,0.15902845675273988,4.6,2.32992949004287,1.4,0.6546536707079771,0.0,3.6973031162103402,4.805034844699024,31.52173790321798,0.8335159844589353
-296.50849598,50.08427352138736,-0.789826404999999,0.0,3.77256715,1.0,2.0,1.4142135623730951,97.35,87.3,61.730421997585594,2.8200000000000003,1.2399999999999998,0.8768124086713187,8461.0,11651.70554039193,1663.1,2224.4165122566415,-3.915,1.5202795795510775,-0.023702231244443484,0.35878913623020775,3.5,2.1213203435596424,2.5,0.7071067811865476,0.5,5.790528886479824,8.117605875103205,12.52106838034684,0.49511825307291635
-899.64718969,528.08564317617,-2.4008206974000013,0.0,4.41903834,3.8,5.0,3.3646329245522657,107.296,90.4,60.130524694201696,2.7272000000000003,1.81,1.2261467485813449,9029.2,15195.212813673594,1506.36,2435.1046585543727,-5.289200000000001,0.8029614995822156,-0.02146156975028706,0.4544584978847833,2.8,1.3736056394868903,2.4,0.6868028197434451,0.4,5.6749352756436595,4.761690799732605,10.5617128635234,0.44171481944875624
-793.91443521,104.25051788767347,-2.135882778586207,1.6731999999999991,3.4436629,3.0,3.0,1.6903085094570331,108.4,141.0,73.31731426769922,2.7760000000000002,1.89,1.1039733433634813,9133.2,16567.51490977794,1139.52,1747.0468928206494,-5.2459999999999996,1.2075240311125428,0.16319657746360097,0.1329816549519245,2.8,1.3093073414159542,2.2,0.5345224838248488,0.2,5.920630304053708,5.59328088347545,10.425051788767346,0.42953469578890574
-343.45100726,216.76567170590934,-2.319047336249999,1.7832999999999992,3.49653899,2.25,4.0,1.6449566416599486,114.95,141.0,62.7292220110982,2.80375,2.13,1.1559755238605642,2976.25,4924.653645629483,945.5,1628.997324231363,-4.303750000000001,1.5503917910909981,0.25762651621886357,0.1543056584994987,2.875,1.7405205441780578,1.875,0.45374260648651504,0.0,5.993736283962416,5.235540547022979,13.547854481619334,0.4078243671205087
-612.48097588,1002.9626950383653,-1.73185696134375,2.1388,1.64300027,2.25,3.0,1.3784048752090223,86.525,125.3,70.44074815048461,2.3825,2.62,1.4118463089160946,4143.5,7135.631688925655,1086.6,1572.3172504300778,-4.265000000000001,2.3837533429446935,0.1457184140850546,0.2187590548843701,3.0,1.2649110640673518,2.0,0.8944271909999159,0.25,4.853977921794106,3.362714367480019,15.671292109974457,0.9237565636676387
-465.33176163,217.50525204727657,-2.554010083,2.5261,2.46516353,2.0,4.0,1.6903085094570331,108.4,141.0,73.31731426769922,2.728,2.13,1.2022419533046227,8233.2,16346.14350324172,945.32,1578.9549672398603,-4.16,1.7876560870912184,0.2785121426338409,0.18577031058947868,2.6,1.0690449676496976,1.8,0.5345224838248488,0.0,5.953930135374207,4.42626270600529,10.87526260236383,0.46036100051759693
-144.85200107,361.8786077778055,-1.661868793025077,1.8735,0.7149548,1.2727272727272727,2.0,0.8224783208299743,81.3409090909091,127.05,61.8732700292917,1.839090909090909,2.55,1.6143747651499454,2226.181818181818,2850.867649144937,858.1636363636363,857.1779683424935,-2.660909090909091,2.363001580741798,0.2228459106434057,0.1377901528324989,2.909090909090909,1.4450727642986174,1.3636363636363635,0.641688947919748,0.0,4.031464906832727,3.11352930057682,16.449027626263884,1.0601512513394795
-219.19775827,287.45097002815373,-2.066409340876436,2.7011000000000003,2.9069103800000002,2.0,3.0,1.2792042981336627,105.98333333333333,88.2,50.46286213192286,2.356666666666667,2.51,1.453735001485984,2144.3333333333335,3093.0505389281366,909.6,1279.0414194729085,-3.5666666666666664,2.1633517765474273,0.20040680322171345,0.03835999122796613,2.8333333333333335,1.365150674334655,1.6666666666666667,0.6030226891555273,0.0,4.946606586422658,4.9145953388090025,11.977123751173073,0.8953517955858018
-399.73590067,42.9164487435527,-0.9427949424999991,0.0,4.73658869,1.5,1.0,0.7071067811865476,129.7,22.599999999999994,15.980613254815971,2.67,1.54,1.0889444430272832,6661.0,9106.12112812036,1645.1,2198.9606681339255,-3.51,2.093036072312181,0.14370967385104794,0.12203294954144633,3.0,1.4142135623730951,2.5,0.7071067811865476,0.5,5.810065366588724,6.155599930561004,10.729112185888175,0.5224464610911854
-344.41703733,422.2454330523813,-1.316017036939655,1.9715,0.72418833,1.3333333333333333,1.0,0.6030226891555273,110.53333333333335,170.0,81.67505460943718,2.035,2.51,1.4646889213630434,3457.3333333333335,5348.992564450379,1129.5666666666666,1296.1897960070228,-2.44,2.3095572184846485,-0.050406479502302516,0.6931450241912517,3.1666666666666665,1.7188791273808215,1.6666666666666667,0.9534625892455924,0.0,4.427728839517485,4.6866787148175115,17.593559710515887,0.8090330296684785
-375.79905739,193.8256732273988,-1.919143204259254,1.4367,1.04895133,1.7777777777777777,3.0,1.1902380714238083,93.05555555555556,105.9,56.50877512976782,2.223333333333333,2.46,1.507232563342499,1962.0,2134.7587685731614,982.5333333333333,1048.7119242194208,-3.4575445555555557,1.92045202993987,0.18073824649387837,0.1395306570789992,2.4444444444444446,1.632993161855452,1.5555555555555556,0.6454972243679028,0.0,4.654320081915795,5.1225145631188544,10.76809295707771,0.8164897874048186
-695.81761717,177.7598523374402,-3.7149481960714272,0.0757,6.29549598,4.214285714285714,7.0,4.214890997694837,104.5,111.4,69.3629172232129,2.6785714285714284,2.2199999999999998,1.4451876511162054,6957.0,13184.43709183564,1653.4857142857143,2988.2242996980867,-5.485,1.0126450513383252,0.4027540128566753,0.32836192910769646,3.0714285714285716,2.032892781536815,2.357142857142857,0.6776309271789385,0.0,5.71771918227609,5.584300096077452,12.697132309817158,0.5342385014336147
-672.62162568,334.9949856779148,-1.3358870674074081,0.0,4.33835653,2.3333333333333335,1.0,0.6708203932499369,121.34444444444443,77.3,40.96483858139807,2.9511111111111115,1.56,0.9853628773198227,4370.222222222223,8596.794623579186,823.911111111111,1568.091173369712,-4.745555555555556,0.5424158920975679,0.06945007962902218,0.3342407363043197,3.111111111111111,2.3664319132398464,2.111111111111111,0.4472135954999579,0.1111111111111111,6.187493701533167,8.519293635229127,12.407221691774623,0.4482088237395448
-372.64122009,66.25367573946053,-0.950692176449999,0.0,2.02338111,1.8,1.0,0.5345224838248488,135.34,156.9,66.94633245048924,2.684,2.62,1.38258556955541,4599.2,10347.766301408794,1080.1200000000001,2074.4827279520623,-3.914,2.040668657922832,0.10644965284814178,0.3610266645286651,3.2,2.138089935299395,2.0,0.8451542547285166,0.2,5.655084411163734,7.072388656291558,13.250735147892106,0.869726369295591
-985.14961605,558.1717956410945,-2.694584438928573,0.0,5.32415488,3.761904761904762,7.0,3.491964265709157,111.01071428571429,127.05,50.490409750804396,2.5569047619047622,2.55,1.3311378358924102,10902.52380952381,17023.058452593425,2113.704761904762,3149.1833405916195,-5.552380952380953,1.88482524005994,0.29877323952461876,0.11851383110283906,3.4285714285714284,2.14524167768345,2.3095238095238093,0.8052661722979693,0.38095238095238093,5.407666061859341,6.742656682651442,13.289804658121298,0.6270829601823776
-519.68561062,513.7503278083724,-2.180191696583333,1.4737,2.21991867,2.8,6.0,2.8535691936340255,126.94000000000001,54.900000000000006,28.427552027667005,2.7700000000000005,1.8399999999999999,1.105376471098034,7753.2,13958.066034683006,1544.52,2618.3563524798205,-4.544,2.7727191398645896,0.18524775540299687,0.21178829914235445,3.2,1.9639610121239315,2.4,0.6546536707079771,0.4,5.9213811665763405,6.432648671755968,12.84375819520931,0.5082884740347857
-524.58020766,207.87196926224522,-2.309716111000001,1.605299999999999,4.24745218,3.6,5.0,2.7516228977511745,100.5,112.1,66.91497803716508,2.752,1.81,1.1285705244119344,5811.2,11686.159774952348,1285.52,2021.2733582005746,-4.794,1.2831211945876353,0.17960548230470286,0.4770776270934065,2.8,1.3093073414159542,2.2,0.5345224838248488,0.2,5.472376613020352,5.389298111015705,10.39359846311226,0.42763058264354237
-468.24828844,612.9651321496989,-3.018547375384607,4.468400000000001,0.62102105,2.358974358974359,3.0,1.3663171044477713,124.62564102564102,94.1,44.374836843190906,2.6420512820512823,2.62,1.3511587273677568,13339.641025641025,28867.369012935207,1014.6307692307691,1737.4590251068464,-4.480256410256411,2.0154969703234924,0.2890234765938446,0.11116274170638635,2.717948717948718,1.4142135623730951,1.8461538461538463,0.48094533079649837,0.0,5.596579444173233,3.1469357507625517,15.7170546705051,0.657023149137923
-731.45329909,399.14955897707586,-2.8201032384999998,3.5313,4.75465843,3.2,3.0,1.9639610121239315,98.88,112.1,69.17417974112264,2.748,1.8299999999999998,1.1356999100617582,3391.2,5618.36163205711,1107.92,1670.9457852195135,-4.348000000000001,1.0927161440321873,0.41400000000000026,0.30220617371021935,2.6,1.0690449676496976,2.0,0.0,0.0,5.338863054334966,4.815930177967567,9.978738974426896,0.40282322351246813
-584.49583309,265.17950377464143,-3.5086665855,4.311599999999999,1.9742306200000002,3.6,7.0,3.0550504633038935,100.31,111.4,67.98685739007045,2.669,2.2199999999999998,1.2931937209869215,4483.2,7106.789679986004,1252.6200000000001,1961.1467070738656,-4.664,0.8459971105808288,0.4207378684438705,0.3185007613852804,2.6,1.247219128924647,2.1,0.40824829046386296,0.0,5.3685447140146625,3.329436104428271,13.258975188732071,0.4102985970749824
-374.68540583,356.7483355293301,-2.857885393999998,2.800199999999999,4.48473545,2.933333333333333,3.0,1.7367006167610077,108.09333333333333,98.5,57.70442203662251,2.7626666666666666,1.8299999999999998,1.1295174533487098,4439.866666666667,6959.015813804003,1043.5866666666666,1618.9647751652308,-4.5326666666666675,0.7653662416588335,0.28662662284588275,0.43007195953401217,2.8,1.7870501915438117,2.0,0.0,0.0,5.540228760029097,6.236129965285317,11.891611184311005,0.42148760626482273
-531.82963193,155.51158454528982,-3.013763015555556,1.6920000000000002,1.8345027999999992,3.111111111111111,7.0,3.433899629672753,97.88888888888889,99.9,62.663579267918195,2.388888888888889,2.62,1.5424912209366595,5276.666666666667,10965.141243960334,1304.111111111111,2388.3945217795713,-4.452222222222222,2.564047906468728,0.35227518345253395,0.26056779043384815,3.3333333333333335,1.9364916731037085,2.0,0.8660254037844386,0.0,4.90749823685135,4.627600060254081,17.27906494947665,0.9288320702866023
-237.39200069,133.5742810249583,-0.635057482500004,1.1867,0.46310693,1.0,2.0,1.4142135623730951,70.5,141.0,99.7020561473032,2.7199999999999998,1.44,1.0182337649086284,1256.0,1462.2968234937803,360.04,381.61138767075596,-2.64,3.3234018715767735,0.1981921691127768,0.0449830658303815,4.0,2.8284271247461903,2.5,0.7071067811865476,0.0,6.273148659530589,10.770191921803868,16.69678512811979,0.4504443672828707
-474.92961858,256.7279879190002,-1.579683229999991,1.5122,0.90127674,1.4666666666666666,4.0,1.7489492643904123,83.61333333333333,141.0,87.86504357452365,2.6586666666666665,1.54,0.940953833961613,7712.933333333333,21470.438326712767,717.1119999999999,1280.2038638022136,-3.167333333333333,3.027048892898825,0.23085042698720334,0.1061005430638812,3.7333333333333334,2.4162440468871615,2.4,0.6301260378126043,0.0,6.122496598260569,8.872319496469887,17.115199194600017,0.3985035398399239
-317.62755573,538.6539781098929,-1.50242969321875,3.9227,0.65472555,1.6,2.0,1.0690449676496976,123.6,195.0,87.18453335966682,2.904,1.79,0.9561305947859394,2683.2,4111.505667896234,481.71999999999997,647.6058457337854,-3.944,1.9500842472643516,0.21000000000000033,0.21380899352993948,2.8,1.3093073414159542,2.2,0.5345224838248488,0.0,6.52788119037898,4.744169937066032,13.466349452747323,0.2879912945011447
-265.02267988,544.3166321035511,-1.528302706566668,0.8768,0.48277762,1.7333333333333334,2.0,0.8744746321952063,93.65333333333334,92.6,57.30485170918571,2.1839999999999997,2.62,1.5714792581588628,3195.6,6680.3638197860055,881.56,1297.7586352223273,-3.380666666666667,2.420284074235915,0.20342337217609488,0.15757965624295403,3.066666666666667,1.2833778958394957,1.7333333333333334,0.8744746321952063,0.13333333333333333,4.437311992600544,2.833794264386614,18.143887736785036,1.0823070669543524
-614.04253539,234.69614330367338,-2.133976629879308,1.8192,3.09685666,3.3,4.0,2.1984843263788196,92.46000000000001,141.0,86.03987447689589,2.765,1.89,1.1647961194990304,7593.2,14728.712457871756,1337.12,2452.442822076706,-6.05859,2.0577730199579025,0.10108565224464057,0.23613171139558653,3.0,1.8257418583505536,2.4,0.6666666666666666,0.4,5.778473791540734,6.292047027192229,11.73480716518367,0.42793023408425207
-439.55085209,278.2199660312183,-3.661658828500002,3.6122,1.83711263,2.8,8.0,3.625307868699863,93.826,135.97,78.69679499736405,2.5200000000000005,2.49,1.5142419131131497,5933.2,10841.941391782982,1321.52,2386.904867336418,-4.65,2.152257950551998,0.38556769090935106,0.27001398247284064,3.2,1.9639610121239315,2.0,0.8451542547285166,0.0,5.341614387697048,5.415575897777201,13.910998301560914,0.745067862009971
-403.51346444,248.92808517080482,-1.754956429833332,1.628299999999999,1.5719148600000001,2.8,6.0,2.8535691936340255,119.84,90.4,46.94446567107626,2.776,1.81,1.0940945375710718,6953.2,12040.747793578745,1277.1200000000001,2012.537102408656,-4.33,2.4713212197989503,0.02420356522151168,0.3653478777461824,3.0,1.6903085094570331,2.4,0.6546536707079771,0.4,5.8612972255538835,5.518261990818178,12.446404258540232,0.4849210230481029
-181.51207137,513.3019755752496,-1.7107601362272722,0.0,2.71475087,2.090909090909091,8.0,2.9803276566808004,80.36363636363636,111.4,61.54323205491166,1.8090909090909089,2.62,1.6512882671346245,2388.0,4022.0496530705223,923.8,1275.6836778301872,-2.901818181818182,2.667987785491045,0.2943115017394731,0.15985040479919835,3.3636363636363638,1.4245742398014511,1.5454545454545454,0.8744746321952063,0.0,3.7601635638055866,2.5070921647892854,23.331907980693156,1.1519985578987864
-166.46906704,216.56275852085403,-0.9115316718750011,0.0,3.8654609300000002,1.5,2.0,1.0954451150103324,98.5,141.0,73.47652686402645,2.6975,1.53,0.9400585088174034,4983.5,8985.356509343412,999.07,1621.2406896941613,-3.48,2.4302427862252776,0.17689959768918784,0.0772155416607556,3.5,2.0976176963403033,2.5,0.6324555320336759,0.25,6.011144122543804,8.933862432942597,13.535172407553375,0.484898127250168
-720.05606301,374.46736759838427,-2.454240711041668,1.7026,0.9934217200000001,3.125,6.0,3.1012331513163485,108.225,90.4,58.16138804072276,2.6799999999999997,2.46,1.3705301679191417,6213.75,13195.729322509658,1178.25,2093.548673200321,-4.84375,1.6482852051896415,0.05663695345728184,0.4030070442434876,2.5,1.1881770515720091,2.125,0.8224783208299743,0.25,5.600413833548093,3.34923333419877,11.702105237449508,0.4049050639850992
-249.67016152,271.5234877996981,-2.28143384151515,3.7425,-0.21828282000000002,2.5454545454545454,5.0,2.2980970388562794,114.85454545454546,81.4,48.20530313150204,2.7963636363636364,2.46,1.3030589012013234,7050.363636363636,18173.28566192696,1410.6727272727273,2969.79736871895,-5.2838,3.3086197523004213,0.13138741902022347,0.2730112126857473,2.727272727272727,2.1213203435596424,2.0,0.82915619758885,0.18181818181818182,5.782962683839305,6.036840615974989,12.341976718168096,0.3866003762053315
-509.51978817,48.891748779920675,-0.8920672985000011,0.0,2.63098803,1.2,2.0,1.3093073414159544,84.6,141.0,92.30616756982478,2.778,1.8699999999999999,1.098583503556154,2181.2,4000.2805615892207,728.496,1374.0176782393617,-3.8020000000000005,2.4327292139840453,0.24183501521002562,0.08111759495896836,2.8,2.138089935299395,2.0,0.8451542547285166,0.0,6.362786465453437,8.749032488185222,9.778349755984134,0.443848947853215
-700.39324464,800.4988674862784,-2.041816249736842,2.4329,0.18384286,2.736842105263158,5.0,2.4801537836790835,117.88421052631578,81.4,49.51951694170224,2.911578947368421,2.46,1.2144421630698847,8046.631578947368,20947.892738555987,1265.821052631579,2808.209865443125,-5.163263157894738,2.149686672679922,0.1297727162748663,0.2727811368554766,2.6315789473684212,1.7718732696558552,2.1052631578947367,0.7997092494906698,0.21052631578947367,5.963161939158859,3.768946933299743,14.043839780461024,0.33122754964406015
-316.27154523,87.35959763657713,-1.136651947999999,0.0,3.54713025,2.2,1.0,0.5345224838248488,119.74000000000001,77.3,40.33941709331669,2.822,1.56,1.011519366384761,6813.2,10795.65687804922,1331.3200000000002,2031.268024799147,-4.654000000000001,0.6935210368629265,0.13337308530083175,0.1765163475522846,2.8,1.3093073414159542,2.4,0.6546536707079771,0.4,6.042551309825109,6.296421923175464,8.735959763657714,0.5340300570051518
-798.36037415,292.63012543368086,-3.826173611575757,3.5002,2.31103698,4.363636363636363,7.0,4.428645755285294,100.61818181818181,111.4,74.62973549031805,2.658181818181818,2.2199999999999998,1.4484518988305435,6523.090909090909,14701.23889446934,1562.6727272727273,2829.1684824229687,-5.508181818181819,1.666826228921106,0.36487753775777987,0.2674634780370291,3.1818181818181817,2.214322877642647,2.3636363636363638,0.6720215050322471,0.09090909090909091,5.67736045406725,6.35163133937445,13.301369337894585,0.6314495106320506
-745.3958647,332.07650026951177,-2.304976676875,1.666199999999999,2.8583195,3.375,5.0,2.561020017378186,101.675,112.1,70.18183944750447,2.80625,1.81,1.124778409549292,4386.25,10043.073205536477,1135.625,1912.0044963643904,-4.6225000000000005,1.3340032630703544,0.25225342644043935,0.4421670941880785,2.75,1.3284223283101428,2.125,0.45374260648651504,0.125,5.533235988722881,5.408199924005539,10.377390633422241,0.4003346488430024
-461.00232433,657.9319829937269,-0.6585394598333311,1.5002,2.35552841,1.6,2.0,0.8709883407113854,128.32,49.8,18.83694096257633,2.543,1.51,0.962289833749651,6828.8,7084.855650343689,1437.28,1461.9012287971511,-2.757,2.7099436945416793,0.0009651744264339235,0.2579318286047827,3.9,2.071980561751452,2.5,0.6565321642986128,0.5,5.445628247807947,8.200771330728186,16.448299574843173,0.6478652843406871
-459.46784578,151.5084595587855,-1.783481409999999,1.1892,2.31540006,1.25,2.0,1.0488088481701516,129.6875,208.85000000000002,94.4903209328871,2.5775,2.55,1.3170990851109114,5236.0,6653.894618943104,1363.1,1669.3945776837784,-3.22,2.279684188654209,-0.06621006374576788,0.8862246724760687,4.0,2.5298221281347035,2.0,0.8944271909999159,0.0,5.443828654326849,8.029159442885918,18.93855744484819,0.7094695580243784
-575.39644787,833.3627512821313,-2.911548753571428,3.6821,1.23328835,1.7142857142857142,4.0,1.6903085094570331,99.00857142857141,135.97,79.24127915063318,2.524285714285714,2.49,1.4641867562380344,6955.428571428572,14149.127444071291,966.2571428571429,1461.3070431246522,-3.9442857142857144,1.92012834392466,0.299664124926477,0.18144387979640184,3.142857142857143,1.7928429140015905,1.7142857142857142,0.5976143046671968,0.0,5.327891393349243,4.971519917099595,14.88147770146663,0.7566547821915477
