MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean GSmagmom,transition metal fraction,band center,LUMO_energy,gap_AO,density,vpa,packing fraction,spacegroup_num,crystal_system_int,n_symmetry_ops,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,mean neighbor distance variation,mean absolute deviation in relative cell size,max packing efficiency,mean ordering parameter shell 1,mean ordering parameter shell 2,mean ordering parameter shell 3,LUMO_character_d,LUMO_character_f,LUMO_character_p,LUMO_character_s,LUMO_element_Ag,LUMO_element_Al,LUMO_element_Au,LUMO_element_Ba,LUMO_element_Be,LUMO_element_Bi,LUMO_element_Ca,LUMO_element_Cd,LUMO_element_Ce,LUMO_element_Co,LUMO_element_Cr,LUMO_element_Cs,LUMO_element_Cu,LUMO_element_Fe,LUMO_element_Ga,LUMO_element_Hf,LUMO_element_Hg,LUMO_element_In,LUMO_element_Ir,LUMO_element_K,LUMO_element_Li,LUMO_element_Lu,LUMO_element_Mg,LUMO_element_Mn,LUMO_element_Mo,LUMO_element_Na,LUMO_element_Nb,LUMO_element_Ni,LUMO_element_O,LUMO_element_Os,LUMO_element_Pb,LUMO_element_Pd,LUMO_element_Pt,LUMO_element_Rb,LUMO_element_Re,LUMO_element_Rh,LUMO_element_Ru,LUMO_element_Sb,LUMO_element_Sc,LUMO_element_Se,LUMO_element_Si,LUMO_element_Sn,LUMO_element_Sr,LUMO_element_Ta,LUMO_element_Ti,LUMO_element_Tl,LUMO_element_V,LUMO_element_W,LUMO_element_Y,LUMO_element_Zn,LUMO_element_Zr,crystal_system_cubic,crystal_system_hexagonal,crystal_system_monoclinic,crystal_system_orthorhombic,crystal_system_tetragonal,crystal_system_triclinic,crystal_system_trigonal,is_centrosymmetric_False,is_centrosymmetric_True
33.04537142857143,367.18285714285713,97.85714285714286,2.62,2.0,2.5714285714285716,1.4285714285714286,0.0,6.0,0.0,1.7142857142857142,0.0,0.0,1.7142857142857142,16.497857142857143,0.0,0.0,0.0,5.71752788997201,-0.338381,0.0,4.747629458677355,11.558006112676432,0.552041573383308,74.0,5.0,16.0,0.0582388871781426,1.063225431509734,0.9065659048984672,0.1365367620893363,0.1159059286585425,0.3732171372921758,0.6673671758063832,0.4178150501914254,0.2238598786721611,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41.65524,539.9240000000001,100.4,2.71,2.0,2.4,2.4,0.0,6.8,0.0,1.2,1.6,0.0,2.8,12.7,0.0,4.50666666666e-06,0.2,5.816523977190286,-0.204228,0.134153,5.810462314644299,11.904414777961351,0.5007706477712099,148.0,3.0,12.0,0.0684923399171892,1.0514561717795652,0.8287691502070267,0.1225074196925432,0.1309032288939341,0.3348981462902347,0.5865437524127817,0.2794268030475472,0.1246148420494325,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
77.92920000000001,380.8242857142856,98.85714285714286,2.814285714285714,1.8571428571428572,3.142857142857143,4.285714285714286,4.0,13.285714285714286,0.1428571428571428,2.0,0.0,0.0,2.142857142857143,16.19857142857143,0.0,0.0,0.1428571428571428,5.887245029229636,-0.202272,0.0,8.675057956507773,14.91684342150187,0.4619866609993358,130.0,4.0,16.0,0.0383607446007342,1.0352439661784163,0.8657373938974293,0.1654257107822979,0.0781010176379205,0.2839735300855642,0.5174215158869945,0.2130372267910268,0.1085765169491095,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
80.70488,193.768,140.8,2.104,1.6,1.6,2.0,2.8,8.0,0.4,0.8,0.0,0.0,1.2,44.97851724138,0.0,0.0,0.0,4.38053226554624,-0.205137,0.1332439999999999,5.459037163593853,24.54894558810349,1.0156844840449823,139.0,4.0,32.0,0.0755767023062054,1.0726928239597149,0.9055291221172428,0.1616554975102946,0.133326282533105,0.2819477716155769,0.4629026843360123,0.2649408190301001,0.1369415668106442,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
86.49366666666667,322.77666666666664,138.0,1.96,1.6666666666666667,1.6666666666666667,3.3333333333333335,4.666666666666667,11.333333333333334,0.3333333333333333,2.3333333333333335,0.0,0.0,2.6666666666666665,36.3738888889,0.0,0.0,0.0,3.861493885963462,-0.101507,0.1835129999999999,6.128464689750418,23.435904420621316,1.0559002043335846,12.0,6.0,8.0,0.1062246383866402,1.1064948130183216,0.8406630424200395,0.1359015626394362,0.2026589856309235,0.3333821247734557,0.4227119103028553,0.0854807496071949,0.0693710305834558,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41.71213465,569.5,99.5,2.605,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,12.755,0.0,0.0,0.25,5.3363182379301755,-0.286883,0.011823,6.306938406220665,10.982290419398971,0.6179966081583991,194.0,2.0,48.0,0.0759005612625454,1.136237585049908,0.8481988774749089,0.1176206140412565,0.18871532,0.3631580379908581,0.6140199067704699,0.2489691109873918,0.1938239489659658,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
34.18794772,798.7740000000001,94.6,2.818,1.8,2.6,1.0,0.0,5.4,0.2,2.2,1.0,0.0,3.4,11.897,0.0,0.0,0.2,5.577483168628672,-0.153347,0.0,5.10115377692998,11.127635668560613,0.4253485316086581,62.0,5.0,8.0,0.0552877967111508,1.046104293169437,0.8934644324787128,0.1562856636134435,0.0886426087098787,0.309765521584828,0.6259687877621138,0.3078199514636865,0.1315719812664938,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
58.65803333333333,400.7916666666666,154.0,1.873333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,4.333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,50.24125,0.0,0.0,0.1666666666666666,3.8439612388804014,-0.172056,0.030216,4.116188540168161,23.663628404162537,1.2339636178714473,14.0,6.0,8.0,0.1048895012800184,1.1197893855191812,0.8911276993212957,0.1492692659570267,0.1854117148418602,0.309801919539971,0.4255829989063692,0.0970681936931174,0.0276896502637139,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41.552319999999995,899.8799999999999,93.6,2.886,1.8,2.4,3.0,0.0,7.2,0.2,1.2,1.0,0.0,2.4,10.229,0.0,0.11907894,0.4,6.0239598537182095,-0.210375,0.000389,6.714458293080407,10.276220024387245,0.4325151228755192,221.0,1.0,48.0,0.0841575821580914,1.1166715772118423,0.7896060446047714,0.0734446499564898,0.15,0.4469195102224147,0.6630248055313831,0.4353401347894918,0.2348887914394439,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
42.04886153846154,808.5969230769231,94.92307692307692,2.869230769230769,1.7692307692307692,2.4615384615384617,2.6923076923076925,0.0,6.923076923076923,0.2307692307692307,1.2307692307692308,1.1538461538461535,0.0,2.6153846153846154,11.371538461538462,0.0,0.0,0.2307692307692307,6.027880441661603,-0.153347,0.0,5.548334064176905,12.58459226013316,0.4044039856937678,186.0,2.0,12.0,0.083894517567512,1.1593885229812202,0.8647561528506388,0.1361777338869137,0.1455173599385453,0.3540414275030393,0.6129161662054247,0.254530470797787,0.0998908207899012,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
37.82924,777.28,104.0,2.7039999999999997,1.8,2.4,1.4,0.0,5.6,0.2,1.2,0.6,0.0,2.0,15.719,0.0,0.0,0.2,5.605051161134314,-0.210375,0.0,5.516467745214447,11.387165459644912,0.6383701498979522,62.0,5.0,8.0,0.0681117312366789,1.044279000427591,0.8297206719083031,0.1004113927775043,0.1214251344045646,0.40280970077899,0.6351379338105236,0.3336404212698626,0.1622845091191203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35.860040000000005,681.48,109.8,2.53,2.0,2.4,0.4,0.0,4.8,0.0,1.2,1.6,0.0,2.8,17.656,0.0,0.0,0.0,5.412236976685679,-0.162391,0.1759899999999999,4.60308451218168,12.93632503931826,0.6608042318194137,62.0,5.0,16.0,0.0636374491531965,1.044442737706713,0.8409063771170084,0.1067438962998299,0.1126292437490178,0.4024715910248053,0.6372138871639933,0.3317608443278336,0.1572156835235562,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
93.87387379999998,465.902,172.4,1.688,1.2,0.8,2.0,2.8,6.8,0.8,0.4,0.0,0.0,1.2,59.5945,0.0,0.0,0.0,3.5339480640535754,-0.085375,0.076959,4.660879725007663,33.444595053460475,1.0422943386969044,221.0,1.0,96.0,0.0841575821580915,1.1166715772118423,0.7896060446047712,0.0734446499564898,0.1499999999999999,0.4469195102224146,0.6630248055313832,0.4353401347894919,0.234888791439444,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
74.07626666666665,1138.5333333333333,92.0,3.026666666666667,2.0,2.6666666666666665,2.0,4.666666666666667,11.333333333333334,0.0,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,10.766666666666666,0.0,0.0,0.3333333333333333,6.5323155102132,-0.296791,0.0,11.467906515396766,10.726154308512037,0.3422267084001793,136.0,4.0,32.0,0.0906292389869501,1.0679719292402126,0.8640561415195744,0.1207224644285624,0.1580168796216909,0.363198781846231,0.3823366613057192,0.0699473481120983,0.0612954657036122,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
78.60829225,439.8475,122.0,2.56,1.5,2.0,2.5,3.5,9.5,0.5,1.0,0.0,0.0,1.5,31.408125,0.0,0.0,0.0,5.258263135153446,-0.304738,0.0,6.0266631454460216,21.659106751443595,0.767311742243023,63.0,5.0,16.0,0.0579186027819206,1.1158372055638417,0.9084795024944604,0.1777535638994965,0.1273457648203382,0.2828559012889196,0.646918590329341,0.3933627013340088,0.2065148871469401,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
60.38690239999999,504.56,103.2,2.74,2.0,3.0,2.2,2.8,10.0,0.0,1.8,1.8,0.0,3.6,16.5,0.0,1.27e-06,0.0,5.688024400833706,-0.180198,0.158183,7.084729778553145,14.15365353662609,0.5232416536760666,161.0,3.0,12.0,0.0663708177737637,1.0423870782284892,0.8340729555655894,0.1299455578495816,0.1146694800249107,0.3539391765673362,0.6375286081871158,0.3411281880774685,0.1560521319199662,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
37.470711111111115,627.5111111111112,87.77777777777777,2.98,1.8888888888888888,3.111111111111111,2.7777777777777777,0.0,7.777777777777778,0.1111111111111111,2.2222222222222223,0.5555555555555556,0.0,2.888888888888889,12.925555555555556,0.0851111111111111,0.0,0.1111111111111111,6.271562415299118,-0.338381,0.0,4.467100753437842,13.92802470495266,0.2757125780021157,15.0,6.0,4.0,0.131138380288534,1.1321421007495076,0.7782128820884662,0.1754674400958357,0.2333981521832316,0.2156866919203325,0.5213792752944508,0.1519510665327227,0.1235922944753919,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31.16545,447.8025,103.875,2.4225,2.0,2.0,1.25,0.0,5.25,0.0,1.0,0.0,0.0,1.0,15.573125,0.0,0.0,0.0,5.4790675654992755,-0.204228,0.134153,4.708865469316406,10.990215724507763,0.7009546972178158,221.0,1.0,96.0,1.6653345369377348e-16,1.0000000000000002,0.9999999999999998,1.4980607041924321e-16,1.4142690857370174e-16,0.5235987755982989,1.0833333333333333,1.0,1.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
87.21185000000001,472.2325,106.25,2.7075,1.75,2.75,5.0,3.5,13.0,0.25,1.75,0.0,0.0,2.0,16.872500000000002,0.0,0.0,0.25,5.67709641105513,-0.180198,0.118508,8.144979180566835,17.780117172467993,0.5079286932655179,11.0,6.0,8.0,0.0478959510948523,1.095791902189705,0.95153088798031,0.17468453253893,0.1368033065726823,0.2696356871503704,0.4706394117387188,0.1789188502909499,0.1549440676089492,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32.46865555555556,548.2888888888889,87.66666666666667,2.921111111111111,2.0,3.111111111111111,2.5555555555555554,0.0,7.666666666666667,0.0,2.2222222222222223,0.7777777777777778,0.0,3.0,12.627777777777778,0.0851111111111111,0.0,0.1111111111111111,6.21945782010396,-0.338381,0.0,4.0937211625280785,13.17028418027643,0.2707874459705568,2.0,7.0,2.0,0.1321523476087439,1.111097488430009,0.7906611853814745,0.1767709683831348,0.2358502622796007,0.2233196783831796,0.5183154774116899,0.1581200396027764,0.1265882723081582,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
31.452590909090908,668.6909090909091,96.72727272727272,2.7563636363636363,2.0,2.909090909090909,0.1818181818181818,0.0,5.090909090909091,0.0,2.0,1.6363636363636365,0.0,3.636363636363636,15.395000000000003,0.1405454545454545,0.0,0.0,5.95723407180463,-0.338381,0.0,4.262086959807584,12.254150728464106,0.4921676279584395,2.0,7.0,2.0,0.0963743539203996,1.1115331493634002,0.7204690890069421,0.147663706850673,0.1460118561520594,0.2433194848718265,0.5326448645184719,0.2390127211401141,0.0982302749715298,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
35.20047,459.986,118.2,2.472,1.8,2.4,0.2,0.0,4.4,0.2,1.2,1.8,0.0,3.2,26.55733333334,0.0,0.0,0.0,5.0809638681509055,-0.338381,0.0,3.2124885762848505,18.195163746525797,0.7886227310406098,221.0,1.0,8.0,0.0841575821580915,1.1166715772118423,0.7896060446047709,0.0734446499564898,0.15,0.4469195102224147,0.6630248055313832,0.435340134789492,0.2348887914394439,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
67.77984000000001,652.9240000000001,103.4,2.662,2.0,2.4,2.4,2.8,9.6,0.0,1.2,1.6,0.0,2.8,13.802,0.0,0.0,0.0,5.802667436089177,-0.204228,0.134153,9.099346717526103,12.369137686375192,0.5483227555588356,62.0,5.0,16.0,0.0619383733646445,1.0445432685005331,0.8451540665883882,0.1122368379557083,0.1090896296871269,0.4021335926555888,0.638566233977427,0.3330620290228936,0.1559781321193853,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
65.33737142857142,389.18285714285713,119.0,2.5,2.0,2.5714285714285716,1.4285714285714286,0.0,6.0,0.0,1.7142857142857142,0.0,0.0,1.7142857142857142,28.12642857142857,0.0,0.0,0.0,5.16488996791288,-0.338381,0.0,6.514413208520499,16.65464784698862,0.8547481064701969,139.0,4.0,32.0,0.0686905696170467,1.0631872533308369,0.7715229286891011,0.0665785952716983,0.20352110032794,0.3723523284086702,0.7736638819249156,0.4624949579835374,0.3264857275378928,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41.354663333333335,849.5333333333333,100.5,2.7816666666666667,1.8333333333333333,2.6666666666666665,1.0,0.0,5.5,0.1666666666666666,1.3333333333333333,2.3333333333333335,0.0,3.8333333333333335,12.965833333333334,0.0,0.0,0.1666666666666666,5.933754655757105,-0.162391,0.0,5.859582321636965,11.71944182667427,0.4549092705940571,15.0,6.0,4.0,0.0645220207905825,1.0557201202429578,0.8839865037019216,0.1045928838679381,0.1224552402444397,0.3721599186666163,0.4462466187240965,0.1930447479960807,0.0741317717218585,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
38.0004,547.586,108.6,2.684,1.6,2.4,1.6,0.0,5.6,0.4,1.2,0.4,0.0,2.0,22.81233333334,0.0,0.0,0.2,5.3689080841447,-0.239422,0.0,4.9610515070259495,12.719309353112404,0.9060644293436924,221.0,1.0,48.0,0.0841575821580915,1.1166715772118427,0.7896060446047714,0.0734446499564897,0.1499999999999999,0.4469195102224146,0.6630248055313831,0.4353401347894919,0.2348887914394439,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29.054527916666668,567.1999999999999,89.75,2.8333333333333335,2.0,2.6666666666666665,1.75,0.0,6.416666666666667,0.0,1.3333333333333333,1.5833333333333333,0.0,2.9166666666666665,9.586063218391669,0.0,0.1759660968390804,0.3333333333333333,5.9970492490734895,-0.26654,0.0,4.398761766692539,10.9681272352534,0.4043108242958618,186.0,2.0,12.0,0.1117018062009329,1.107841983896105,0.8247284670000498,0.1235186690884066,0.2042527267864588,0.3462125792403921,0.4982590294888666,0.1693474311577941,0.1024977742997302,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50.87829363636365,824.6,109.27272727272728,2.658181818181818,2.0,2.5454545454545454,0.5454545454545454,1.2727272727272727,6.363636363636363,0.0,1.2727272727272727,3.090909090909091,0.0,4.363636363636363,16.268181818181816,0.0,0.0,0.0909090909090909,5.67736045406725,-0.182464,0.155917,6.35163133937445,13.301369337894585,0.6314495106320506,20.0,5.0,8.0,0.0666379608871566,1.0763440483380315,0.7933191624829122,0.0998003747171088,0.1236927100869524,0.3663205270873198,0.6142659678915554,0.1788728368332842,0.0974822111898718,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
35.860040000000005,681.48,109.8,2.53,2.0,2.4,0.4,0.0,4.8,0.0,1.2,1.6,0.0,2.8,17.656,0.0,0.0,0.0,5.412236976685679,-0.162391,0.1759899999999999,4.60308451218168,12.93632503931826,0.6608042318194137,62.0,5.0,16.0,0.0636374491531965,1.044442737706713,0.8409063771170084,0.1067438962998299,0.1126292437490178,0.4024715910248053,0.6372138871639933,0.3317608443278336,0.1572156835235562,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
38.4296,293.8666666666667,96.5,2.8766666666666665,2.0,3.3333333333333335,1.6666666666666667,0.0,7.0,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,19.428333333333335,0.1331666666666666,0.0,0.0,6.160822574853751,-0.338381,0.0,4.371653072983715,14.5971903848752,0.496671637155182,14.0,6.0,8.0,0.1075861602987302,1.0928577070175285,0.6772415191038094,0.125538495603597,0.1597919624606596,0.2365042214921654,0.425405856951579,0.2279711469497931,0.1074631184422271,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
33.53148888888889,361.9777777777778,88.44444444444444,3.031111111111111,2.0,3.5555555555555554,2.4444444444444446,0.0,8.0,0.0,1.7777777777777777,0.8888888888888888,0.0,2.6666666666666665,13.684444444444445,0.1775555555555555,2.5037037037e-06,0.1111111111111111,6.543489854146012,-0.245806,0.0925749999999999,3.96567862036743,14.040559679517836,0.2347482002129663,14.0,6.0,8.0,0.0696444050110393,1.0730912938996322,0.7711782075144753,0.2018895855962908,0.1360151584012323,0.1937735221870491,0.35555385466716,0.1807806822441399,0.128516085501881,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
33.27954285714286,801.5285714285714,93.71428571428572,2.755714285714286,2.0,2.2857142857142856,2.7142857142857144,0.0,7.0,0.0,1.1428571428571428,1.5714285714285714,0.0,2.7142857142857144,9.77214285714286,0.0,0.7963363357142857,0.4285714285714285,5.802429350704751,-0.295049,0.0,4.983955890243702,11.087975561393074,0.4832418001457893,166.0,3.0,12.0,0.0587211391246747,1.05421075004276,0.9196204964891194,0.133508641644078,0.1058556268660775,0.3675748748603563,0.7698598799066164,0.4512374508735196,0.2317576274012422,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
90.47625714285714,284.36285714285714,132.85714285714286,2.3742857142857146,1.7142857142857142,2.2857142857142856,2.857142857142857,4.0,10.857142857142858,0.2857142857142857,2.0,0.0,0.0,2.2857142857142856,37.85428571428571,0.0,0.0,0.0,4.463007352935329,-0.141831,0.1965499999999999,6.248878239258279,24.04261277672125,0.9524492310373256,199.0,1.0,24.0,0.0809371217770503,1.0972642375724022,0.9055733579267744,0.1873865030369339,0.157602571368078,0.3258624497467966,0.504630859761822,0.1969036185857695,0.0775703752059866,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
46.64053684210526,1014.0452631578946,108.49122807017544,2.656491228070175,1.5964912280701755,2.3859649122807016,1.4035087719298245,0.0,5.385964912280702,0.4035087719298245,1.1929824561403508,2.1052631578947367,0.0,3.701754385964912,16.584868421052633,0.0,0.0,0.3508771929824561,5.586624427733327,-0.144272,0.0,5.25614571983276,14.734833802169144,0.5348922665861552,6.0,6.0,2.0,0.0950723809098348,1.2523335816544343,0.7870645112848622,0.138781679871971,0.2282611750618104,0.3292919315442763,0.6766744283304792,0.370564325683252,0.2060261305572298,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
72.96936000000001,388.746,98.2,2.854,1.8,3.0,4.0,2.8,11.6,0.2,1.8,0.0,0.0,2.0,15.319,0.0,0.0,0.2,6.008612354595528,-0.298706,0.0,8.117625495525031,14.926590686018258,0.4961468588402669,65.0,5.0,8.0,0.0572477077301141,1.0623554908632165,0.8935423460221077,0.1377550967910581,0.0984823466549761,0.3486419494431311,0.540454988057006,0.256354551513378,0.1070793579668124,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
