bulk_id,bulk_symbols,y_relaxed,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO
BiRhO4-rutile,Bi1 Rh1 O4,-512.06000956,8.0,83.0,75.0,26.666666666666668,24.888888888888886,8.0,59.0,87.0,28.0,82.16666666666667,7.722222222222219,87.0,15.9994,208.9804,192.981,62.64724999999999,62.19713333333333,15.9994,54.8,2237.0,2182.2,500.09999999999997,593.7333333333332,54.8,9.0,16.0,7.0,14.666666666666666,1.8888888888888893,16.0,2.0,6.0,4.0,3.1666666666666665,1.5555555555555554,2.0,66.0,148.0,82.0,92.33333333333333,35.11111111111111,66.0,2.02,3.44,1.42,3.01,0.5733333333333334,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,3.0,4.0,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,6.0,29.0,23.0,10.333333333333334,6.222222222222222,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,2.0,2.0,0.3333333333333333,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,32.95,23.845000000000002,13.835,6.371666666666667,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,47.5,59.166666666666664,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,1.8333333333333333,3.1666666666666665,3.0,2.3333333333333335,0.17741935483870966,0.30645161290322576,0.29032258064516125,0.22580645161290322,0.16666666666666666,6.206838677586501,d,Rh,-0.239422,d,Rh,-0.239422,0.0
mp-28380,Rb12 Tl4 O12,-328.46917115,8.0,81.0,73.0,30.857142857142858,19.591836734693878,8.0,4.0,87.0,83.0,49.857142857142854,39.306122448979586,4.0,15.9994,204.3833,188.38389999999998,72.68355714285714,48.58642040816326,15.9994,54.8,577.0,522.2,239.82571428571424,158.59346938775508,54.8,1.0,16.0,15.0,9.142857142857142,6.979591836734694,1.0,2.0,6.0,4.0,3.857142857142857,1.5918367346938775,2.0,66.0,220.0,154.0,143.28571428571428,66.24489795918367,66.0,0.82,3.44,2.62,2.0571428571428574,1.1853061224489796,0.82,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,1.8571428571428572,1.836734693877551,0.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,1.0,27.0,26.0,6.857142857142857,5.755102040816325,1.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,5.0,5.0,1.5714285714285714,1.346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.8571428571428571,1.0,9.105,90.7225,81.61749999999999,46.627500000000005,37.79571428571428,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,131.0,102.0,12.0,3,0.6226998490772391,0.5432789229659131,0.49250172076412113,0.4731966729796665,0.4593318728835943,1.5714285714285714,1.8571428571428572,1.4285714285714286,2.0,0.22916666666666669,0.27083333333333337,0.20833333333333334,0.2916666666666667,0.0,4.025724461864451,p,O,-0.338381,s,Tl,-0.28502,0.05336099999999999
mp-772290,Li8 Ag8 O8,-117.73857507,3.0,47.0,44.0,19.333333333333332,18.444444444444443,3.0,1.0,87.0,86.0,51.0,33.333333333333336,1.0,6.941,107.8682,100.9272,43.60286666666667,42.843555555555554,6.941,54.8,1234.93,1180.13,581.14,435.85999999999996,54.8,1.0,16.0,15.0,9.333333333333334,5.5555555555555545,1.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,145.0,79.0,113.0,31.333333333333332,66.0,0.98,3.44,2.46,2.1166666666666667,0.8822222222222221,0.98,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.0,3.3333333333333335,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,16.5933333333,7.488333333299998,14.009444444433333,3.269629629622221,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.33333333333334,95.55555555555554,12.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,1.3333333333333333,1.3333333333333333,3.3333333333333335,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.3333333333333333,4.650459335698189,d,Ag,-0.298706,s,Ag,-0.157407,0.14129900000000004
mp-765466,Ga16 Co8 O32,-329.53352994,8.0,31.0,23.0,17.285714285714285,10.612244897959183,8.0,58.0,87.0,29.0,79.14285714285714,8.979591836734695,87.0,15.9994,69.723,53.7236,37.48239928571428,24.55199918367347,15.9994,54.8,1768.0,1713.2,370.43142857142857,399.305306122449,54.8,9.0,16.0,7.0,14.142857142857142,2.122448979591837,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,126.0,60.0,90.57142857142857,28.081632653061224,66.0,1.81,3.44,1.63,2.7514285714285713,0.7869387755102041,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,3.857142857142857,4.408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,8.428571428571429,2.775510204081633,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.1428571428571428,2.0,9.105,18.8575,9.752500000000001,12.054285714285713,3.8875510204081634,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.22121017142857144,0.3792174367346939,0.0,12.0,194.0,182.0,52.857142857142854,46.693877551020414,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,3.857142857142857,0.0,0.23728813559322035,0.3050847457627119,0.4576271186440678,0.0,0.14285714285714285,5.417192588170384,d,Co,-0.322368,d,Co,-0.322368,0.0
mp-20313,Fe8 Si4 O16,-591.82776367,8.0,26.0,18.0,14.0,6.857142857142857,8.0,55.0,87.0,32.0,76.57142857142857,12.326530612244898,87.0,15.9994,55.845,39.8456,29.110442857142857,15.276889795918366,15.9994,54.8,1811.0,1756.2,789.7428571428571,839.934693877551,54.8,8.0,16.0,8.0,13.428571428571429,3.102040816326531,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,132.0,66.0,91.28571428571429,28.897959183673468,66.0,1.83,3.44,1.6099999999999999,2.7600000000000002,0.777142857142857,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,6.0,6.0,1.7142857142857142,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.285714285714286,0.9795918367346939,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,9.105,20.44,11.335,11.18857142857143,2.6432653061224505,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,0.0,2.1106628,2.1106628,0.6030465142857143,0.8614950204081632,0.0,12.0,229.0,217.0,104.71428571428571,105.9591836734694,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,1.7142857142857142,0.0,0.3181818181818182,0.4090909090909091,0.2727272727272727,0.0,0.2857142857142857,5.906048427500806,d,Fe,-0.295049,d,Fe,-0.295049,0.0
mp-1219936,Pd7 O8,-170.90503102,8.0,46.0,38.0,25.733333333333334,18.915555555555557,8.0,62.0,87.0,25.0,75.33333333333333,12.444444444444446,87.0,15.9994,106.42,90.42060000000001,58.19568,45.009365333333335,15.9994,54.8,1828.05,1773.25,882.3166666666667,882.6844444444445,54.8,10.0,16.0,6.0,13.2,2.9866666666666664,16.0,2.0,5.0,3.0,3.4,1.4933333333333332,2.0,66.0,139.0,73.0,100.06666666666666,36.337777777777774,66.0,2.2,3.44,1.2399999999999998,2.8613333333333335,0.6172444444444444,3.44,0.0,2.0,2.0,1.0666666666666667,0.9955555555555555,2.0,0.0,4.0,4.0,2.1333333333333333,1.991111111111111,4.0,0.0,10.0,10.0,4.666666666666667,4.977777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.866666666666666,1.991111111111111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.9955555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.9955555555555555,2.0,9.105,14.41,5.305,11.580666666666668,2.640711111111111,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,111.4,106.02666666666667,12.0,2,0.7086763875156433,0.6327479972019554,0.5793770464936618,0.5591774222241324,0.5459359098229442,1.0666666666666667,2.1333333333333333,4.666666666666667,0.0,0.13559322033898305,0.2711864406779661,0.5932203389830509,0.0,0.4666666666666667,5.893338778091887,d,Pd,-0.160771,d,Pd,-0.160771,0.0
mp-754537,Li3 Lu3 O6,-357.68394715,3.0,71.0,68.0,22.5,24.25,8.0,1.0,87.0,86.0,54.0,33.0,87.0,6.941,174.9668,168.0258,53.47665,60.74507500000001,15.9994,54.8,1936.0,1881.2,624.8225,655.58875,54.8,1.0,16.0,15.0,9.0,7.0,16.0,2.0,6.0,4.0,3.0,1.5,2.0,66.0,187.0,121.0,111.75,45.75,66.0,0.98,3.44,2.46,2.2825,1.1575,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,14.0,14.0,3.5,5.25,0.0,1.0,17.0,16.0,7.5,4.75,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,9.105,28.865,19.759999999999998,15.917083333325001,6.812083333324999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.000561775,0.0008426625000000002,0.0,12.0,229.0,217.0,111.75,99.75,12.0,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,1.75,2.0,0.25,3.5,0.23333333333333334,0.26666666666666666,0.03333333333333333,0.4666666666666667,0.0,4.7468137290815005,p,O,-0.338381,s,Lu,-0.155112,0.183269
mp-1020622,Sr2 Zr2 O6,-387.44653871,8.0,40.0,32.0,20.4,14.88,8.0,8.0,87.0,79.0,62.6,29.279999999999994,87.0,15.9994,91.224,75.22460000000001,45.36844,35.242848,15.9994,54.8,2128.0,2073.2,668.48,736.4159999999999,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,195.0,129.0,113.6,57.120000000000005,66.0,0.95,3.44,2.49,2.5200000000000005,1.1039999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,54.23,45.125,20.948,14.211599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,0.4,0.0,0.4166666666666667,0.5,0.08333333333333334,0.0,0.0,5.341614387697048,p,O,-0.338381,s,Zr,-0.162391,0.17598999999999998
mp-1020588,Zr2 Si2 O8,-760.89621236,8.0,40.0,32.0,14.333333333333334,8.555555555555555,8.0,44.0,87.0,43.0,78.33333333333333,11.555555555555557,87.0,15.9994,91.224,75.22460000000001,30.55118333333333,20.224272222222222,15.9994,54.8,2128.0,2073.2,672.3666666666667,823.4222222222221,54.8,4.0,16.0,12.0,13.666666666666666,3.2222222222222228,16.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,66.0,175.0,109.0,91.66666666666667,34.22222222222222,66.0,1.33,3.44,2.11,2.8316666666666666,0.8111111111111112,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.3333333333333333,4.0,0.0,2.0,2.0,0.3333333333333333,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.6666666666666666,2.0,0.0,8.0,8.0,1.3333333333333333,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.3333333333333335,1.7777777777777777,2.0,9.105,23.195,14.09,13.342500000000001,5.650000000000001,9.105,0.0,0.773,0.773,0.12883333333333333,0.21472222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,78.16666666666667,88.22222222222221,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,2.0,3.0,0.3333333333333333,0.0,0.375,0.5625,0.0625,0.0,0.0,6.155638167489276,p,O,-0.338381,p,O,-0.338381,0.0
mp-21892,Al8 Pb4 O16,-336.2555188,8.0,82.0,74.0,20.0,17.714285714285715,8.0,73.0,87.0,14.0,82.14285714285714,5.551020408163266,87.0,15.9994,207.2,191.20059999999998,46.45152531428571,45.92813562448979,15.9994,54.8,933.47,878.6700000000001,383.82142857142856,376.0244897959184,54.8,13.0,16.0,3.0,14.857142857142858,1.3061224489795917,16.0,2.0,6.0,4.0,2.857142857142857,0.979591836734694,2.0,66.0,146.0,80.0,93.14285714285714,31.020408163265305,66.0,1.61,3.44,1.8299999999999998,2.758571428571429,0.7787755102040814,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.857142857142857,1.3061224489795917,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,3.0,28.0,25.0,8.285714285714286,5.63265306122449,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795917,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795917,2.0,9.105,28.11,19.005,13.927142857142858,5.511020408163266,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.857142857142857,1.4285714285714286,2.0,0.24137931034482757,0.3448275862068965,0.17241379310344826,0.24137931034482757,0.0,5.376170681666151,p,O,-0.338381,s,Al,-0.286883,0.05149799999999999
HgIrO4-rutile,Hg1 Ir1 O4,-301.08171998,8.0,80.0,72.0,31.5,31.333333333333332,8.0,60.0,87.0,27.0,79.83333333333333,9.555555555555557,87.0,15.9994,200.59,184.5906,76.1341,80.17960000000001,15.9994,54.8,2739.0,2684.2,532.0866666666667,735.6377777777778,54.8,9.0,16.0,7.0,14.166666666666666,2.4444444444444446,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,141.0,75.0,89.5,31.333333333333332,66.0,2.0,3.44,1.44,2.9933333333333336,0.5955555555555554,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,2.8333333333333335,3.7777777777777772,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,26.0,20.0,12.166666666666666,8.222222222222221,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,9.105,25.2375862069,16.1325862069,12.64459770115,4.7194636015333336,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,73.16666666666667,81.55555555555556,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,2.0,2.6666666666666665,2.8333333333333335,4.666666666666667,0.16438356164383564,0.2191780821917808,0.23287671232876714,0.3835616438356165,0.16666666666666666,6.695916290702962,d,Ir,-0.335189,d,Ir,-0.335189,0.0
mp-1102963,V4 O8,-510.44404847,8.0,23.0,15.0,13.0,6.666666666666667,8.0,46.0,87.0,41.0,73.33333333333333,18.222222222222225,87.0,15.9994,50.9415,34.942099999999996,27.646766666666664,15.529822222222222,15.9994,54.8,2183.0,2128.2,764.1999999999999,945.8666666666668,54.8,5.0,16.0,11.0,12.333333333333334,4.888888888888888,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,153.0,87.0,95.0,38.666666666666664,66.0,1.63,3.44,1.81,2.8366666666666664,0.8044444444444445,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.666666666666667,0.44444444444444436,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.6666666666666665,2.222222222222222,2.0,9.105,13.01,3.9049999999999994,10.406666666666666,1.735555555555555,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,2.0,2.6666666666666665,1.0,0.0,0.3529411764705882,0.4705882352941176,0.1764705882352941,0.0,0.3333333333333333,5.912403025772768,d,V,-0.204634,d,V,-0.204634,0.0
mp-37621,Al24 Co12 O48,-643.35381138,8.0,27.0,19.0,12.142857142857142,4.7346938775510194,8.0,58.0,87.0,29.0,78.85714285714286,9.306122448979592,87.0,15.9994,58.933195,42.933794999999996,25.27055317142857,10.595603624489794,15.9994,54.8,1768.0,1713.2,550.5914285714285,566.6187755102042,54.8,9.0,16.0,7.0,14.142857142857142,2.1224489795918364,16.0,2.0,4.0,2.0,2.5714285714285716,0.653061224489796,2.0,66.0,126.0,60.0,90.28571428571429,27.75510204081633,66.0,1.61,3.44,1.8299999999999998,2.6942857142857144,0.8522448979591835,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.571428571428571,1.4693877551020411,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.1428571428571428,2.0,9.105,16.48,7.375,11.375,2.9171428571428573,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.22121017142857144,0.3792174367346939,0.0,12.0,225.0,213.0,98.85714285714286,99.26530612244898,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,1.0,0.0,0.358974358974359,0.4615384615384616,0.1794871794871795,0.0,0.14285714285714285,5.44829595587494,d,Co,-0.322368,d,Co,-0.322368,0.0
mp-676861,Al2 Sb2 O8,-446.44143992,8.0,51.0,43.0,16.0,11.666666666666666,8.0,73.0,87.0,14.0,84.33333333333333,3.777777777777781,87.0,15.9994,121.76,105.76060000000001,35.456523100000005,28.767825633333334,15.9994,54.8,933.47,878.6700000000001,342.7416666666666,383.9222222222222,54.8,13.0,16.0,3.0,15.333333333333334,0.8888888888888887,16.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,66.0,139.0,73.0,87.33333333333333,28.444444444444443,66.0,1.61,3.44,1.8299999999999998,2.9033333333333338,0.7155555555555554,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.3333333333333335,0.8888888888888888,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,7.0,2.6666666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,9.105,31.56,22.455,14.076666666666668,6.628888888888889,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,73.16666666666667,81.55555555555556,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,2.0,3.3333333333333335,1.6666666666666667,0.0,0.2857142857142857,0.4761904761904762,0.2380952380952381,0.0,0.0,6.078439993590325,p,O,-0.338381,p,O,-0.338381,0.0
