sid,y_relaxed,bulk_id,bulk_symbols,miller_index,traj_id,slab_sid,ads_symbols,nads
41573,-182.27464794,mp-1235229,Sr2Li1O12,"(0, 0, 1)",90423983534_Sr2LiO12_mp-1235229_clean_2M55BNLTlI,,,0
5751,-272.40478951,mp-1147680,Cu4Si2O8,"(1, 0, 0)",Cu2SiO4_mp-1147680_clean_fh7gMl0psz,,,0
35750,-703.66081744,mp-27624,Ca2V4O12,"(2, 2, -1)",CaV2O6_mp-27624_clean_nXRUblDJNA,,,0
75384,-841.37876442,mp-13191,Sc18Re3O36,"(1, 0, 0)",Sc6ReO12_mp-13191_clean_Eyp0q8GZsx,,,0
82224,-277.17561124,mp-755144,Na2Li2O2,"(3, -1, 1)",1012688_NaLiO_mp-755144_clean_wopQgN7C1m,,,0
80056,-397.707778,mvc-600,Ba1Sn4O8,"(3, -1, 1)",Ba-SnO2-4_mvc-600_clean_AMadmQAVN3,,,0
36405,-411.11756222,mp-1104680,Cr8Fe4O16,"(1, 0, -1)",Cr2FeO4_mp-1104680_clean_0QFI9vGror,,,0
74546,-409.93506244,mp-1095546,Re4O8,"(0, 1, 0)",ReO2_mp-1095546_clean_ma1az6W8mH,,,0
76778,-1414.21964195,mp-5840,Li4Sc4O8,"(1, 1, 1)",LiScO2_mp-5840_clean_yaTqtzJrwB,,,0
10507,-392.69937332,mp-1101256,Tl4Sb8O24,"(0, 0, 1)",Tl-SbO3-2_mp-1101256_clean_rSaQn6E1ho,,,0
79766,-494.43357633,mp-2970,Na8Ge2O8,"(2, -1, 0)",Na4GeO4_mp-2970_clean_rOzG1tyqCe,,,0
44889,-437.06771313,mp-998552,Ba1Hf1O3,"(1, 0, 0)",69019397_BaHfO3_mp-998552_clean_mXFcOa5klj,,,0
2686,-166.33965641,mp-1295957,Ba4Co4O12,"(1, 0, 0)",BaCoO3_mp-1295957_clean_KRbpRO8NhT,,,0
34302,-646.52589473,mp-1223635,K1Mn8O16,"(1, 1, 0)",KMn8O16_mp-1223635_clean_gqBbkOGEvG,,,0
25175,-415.87815469,mp-707135,Al2Si4O11,"(1, -1, 0)",Al2Si4O11_mp-707135_clean_0DGJn19At5,,,0
2020,-479.0756304,mp-1295695,Na2Co4O6,"(1, 1, -1)",NaCo2O3_mp-1295695_clean_wsxnyarMsW,,,0
34531,-263.08725155,mp-1478,Cu16O12,"(1, 0, 0)",Cu4O3_mp-1478_clean_XKTlxMlrqG,,,0
39700,-509.73440181,mp-1187182,Sr1Mg1O3,"(3, 2, 0)",SrMgO3_mp-1187182_clean_X9y2y6Wxir,,,0
10701,-342.90157103,mp-996969,Ag2Bi2O4,"(1, 0, 1)",AgBiO2_mp-996969_clean_dPb1VfGKrN,,,0
39032,-429.79585473,mp-1178219,Hf4Ni4O12,"(1, 0, -1)",HfNiO3_mp-1178219_clean_Qp57vjJejq,,,0
44744,-441.27347451,mp-1222192,Mg2Al1O6,"(2, 0, 3)",235508583253254_Mg2AlO6_mp-1222192_clean_IaA7P2khgR,,,0
81358,-557.97544631,CoRuO4-rutile,Co1Ru1O4,"(3, 2, 2)",CoRuO4_CoRuO4-rutile_clean_u6aA2qtm21,,,0
80492,-600.60381698,mp-1016875,Cd1Rh1O3,"(1, 1, 0)",CdRhO3_mp-1016875_clean_4y3UAz3S5P,,,0
26462,-506.02141712,mp-1079775,K2Cr2O4,"(1, 0, 0)",KCrO2_mp-1079775_clean_8jrl7jfQ27,,,0
5146,-542.20304772,mp-1025349,Sr4Zr2O8,"(2, 1, 2)",Sr2ZrO4_mp-1025349_clean_L51z1HdoY2,,,0
79770,-1404.48599984,mp-5065,Al8Si4O20,"(1, 2, 0)",Al2SiO5_mp-5065_clean_UOyJdoR24M,,,0
85154,-469.31994958,mp-975173,Rb1Y1O3,"(1, 1, 0)",RbYO3_mp-975173_clean_IbYDsmGzgM,,,0
31643,-395.09952317,mp-754761,Sr8Hf4O16,"(0, 0, 1)",Sr2HfO4_mp-754761_clean_pu6Zijbu73,,,0
82155,-671.9536653,mp-675733,Y10Re4O24,"(1, 0, 0)",1020926_Y5-ReO6-2_mp-675733_clean_5NZpmzm6un,,,0
29887,-807.52954555,mp-8042,Zr4Ge4O16,"(3, 1, 0)",ZrGeO4_mp-8042_clean_mhSd6A3D1L,,,0
33081,-587.27239924,mp-691119,Bi14Mo1O24,"(2, 0, -1)",Bi14MoO24_mp-691119_clean_ch3KAdJ0ga,,,0
38306,-1000.03569107,mp-21512,Ta4Cr2O12,"(1, 0, 0)",Ta2CrO6_mp-21512_clean_deEjN4Vlu6,,,0
40794,-387.17659192,mp-545512,Ca2O2,"(2, 0, 1)",CaO_mp-545512_clean_bihrrBSD74,,,0
85111,-346.90396966,CuRhO4-rutile,Cu1Rh1O4,"(1, 1, 1)",CuRhO4_CuRhO4-rutile_clean_8Amybr4KNH,,,0
85190,-537.04360152,TiRuO4-rutile,Ti1Ru1O4,"(2, 1, 2)",TiRuO4_TiRuO4-rutile_clean_sK7qfxlBqe,,,0
40411,-700.14021505,mp-715550,Mo4O8,"(1, 1, 0)",MoO2_mp-715550_clean_4UNBkgRVox,,,0
32942,-530.81652728,mvc-14203,Ca12Sb8O28,"(0, 1, 0)",Ca3Sb2O7_mvc-14203_clean_H6cfPHmzk1,,,0
85276,-415.53243486,AgRhO4-rutile,Ag1Rh1O4,"(0, 0, 1)",AgRhO4_AgRhO4-rutile_clean_I3jTdW71Kw,,,0
11265,-266.75557999,mp-997038,Ag2Pd2O4,"(1, 2, 1)",AgPdO2_mp-997038_clean_ZFjfZlmQmM,,,0
43788,-222.91426922,mp-997000,Ag2Hg2O4,"(1, 2, -3)",90423983534_AgHgO2_mp-997000_clean_80aA9TBVOa,,,0
83222,-747.86605316,mp-1068577,Zr1Pb1O3,"(2, 2, 1)",1020269_ZrPbO3_mp-1068577_clean_rzZ0CDFadz,,,0
85721,-456.54636278,mp-755144,Na2Li2O2,"(1, 0, 0)",NaLiO_mp-755144_clean_dnAnZckExR,,,0
3559,-887.7939431,mp-769307,Ca8Ta4O18,"(2, -1, 2)",Ca4Ta2O9_mp-769307_clean_0y7CQnvuFK,,,0
2729,-561.11753399,mp-5558,Na4Re4O16,"(0, 0, 1)",NaReO4_mp-5558_clean_l43ZpO79Pt,,,0
68871,-555.83252146,mp-573422,Cs4Cr12O32,"(0, 0, 1)",CsCr3O8_mp-573422_clean_5tHWJr4lUs,,,0
82194,-607.68287449,mp-1100912,V1Mo1O5,"(2, 0, -1)",1019588_VMoO5_mp-1100912_clean_3m7cPvoH2P,,,0
2621,-169.93645315,mp-30194,Rb12Co4O8,"(1, 0, 0)",Rb3CoO2_mp-30194_clean_vg9RsJo4XX,,,0
30531,-381.57309796,mvc-687,Bi1W2O8,"(2, 1, -1)",Bi-WO4-2_mvc-687_clean_tbKO8v67eQ,,,0
44078,-413.6743727,CuSnO4-rutile,Cu1Sn1O4,"(1, 1, 2)",235508583253254_CuSnO4_CuSnO4-rutile_clean_s7ATJ3uE8F,,,0
17450,-504.21142331,mp-547271,Re2O6,"(1, 1, 0)",ReO3_mp-547271_clean_ItAkvQTSuI,,,0
12273,-420.29481449,mp-561465,Tl4Sb4O12,"(2, -1, 2)",TlSbO3_mp-561465_clean_gG4ml7aqvJ,,,0
18104,-182.21773683,mp-1188173,Li2Se4O12,"(1, 1, -1)",Li-SeO3-2_mp-1188173_clean_HM3jJwn9E3,,,0
33291,-350.2422393,mp-13660,Ca8Sb4O2,"(2, 1, 0)",Ca4Sb2O_mp-13660_clean_CCizEYqMmy,,,0
81274,-324.04936143,mp-975200,Rb1Sr1O3,"(1, 0, 0)",RbSrO3_mp-975200_clean_ev4uXzG2eg,,,0
32665,-353.40641506,mp-675450,Ba2Bi8O14,"(2, 1, 2)",BaBi4O7_mp-675450_clean_p5JuIhjKqh,,,0
75486,-1484.71070798,mp-18405,Cr16W16O64,"(0, 0, 1)",CrWO4_mp-18405_clean_4MdPd8zF2O,,,0
43258,-278.16886533,mp-1183534,Ca1Sc1O3,"(1, 1, 1)",235508583253254_CaScO3_mp-1183534_clean_O9JnwRb9tH,,,0
85708,-326.09521704,ScSbO4-rutile,Sc1Sb1O4,"(2, 1, 2)",ScSbO4_ScSbO4-rutile_clean_QjDWB7tndY,,,0
84874,-411.47791299,GeRhO4-rutile,Ge1Rh1O4,"(1, 1, 1)",GeRhO4_GeRhO4-rutile_clean_v1FCCBCDJ4,,,0
27820,-712.86537641,mp-1099254,Mg3Co1O4,"(2, 1, 1)",Mg3CoO4_mp-1099254_clean_7jnXvXka7P,,,0
74945,-508.51742993,mp-656884,Ni9O10,"(1, -1, 1)",Ni9O10_mp-656884_clean_JaegJuN9G2,,,0
83086,-452.21269703,mp-972066,Zr1Al1O3,"(3, 1, 1)",1027031_ZrAlO3_mp-972066_clean_NGcKr1l6JN,,,0
1514,-602.1342254,mp-768572,Y4Al12O24,"(1, 0, 0)",YAl3O6_mp-768572_clean_PpctYLehb2,,,0
7228,-661.81873135,mp-27140,K8Sb16O44,"(1, 1, 1)",K2Sb4O11_mp-27140_clean_5wrPadK9rl,,,0
20744,-399.29829528,mp-7812,Ge4O8,"(2, 1, 0)",GeO2_mp-7812_clean_8gm9Xjh6yL,,,0
40656,-492.70039451,mp-19115,Ca4Fe4O12,"(0, 1, 0)",CaFeO3_mp-19115_clean_CWFtmiQhwr,,,0
40449,-456.6414926,mp-11021,Ga2Au2O4,"(3, -1, 0)",GaAuO2_mp-11021_clean_kmU7AnU0yC,,,0
38769,-239.85607989,mp-996959,Li4Au4O8,"(1, 1, 2)",LiAuO2_mp-996959_clean_Tw5VYc9ITM,,,0
8347,-658.24059268,mp-35033,Zn4Fe20O32,"(1, 1, 0)",ZnFe5O8_mp-35033_clean_kihOsv9zat,,,0
20130,-544.72994652,mp-997090,Pd4Au4O8,"(2, 1, 0)",PdAuO2_mp-997090_clean_boOWHJkG1O,,,0
41201,-484.04182944,mp-1079882,Ba3Sr1O4,"(2, 2, 1)",90423983534_Ba3SrO4_mp-1079882_clean_7IodcN1qsy,,,0
69338,-434.96028947,mp-1095230,Ca4Se4O16,"(1, 0, 1)",CaSeO4_mp-1095230_clean_vsIaWyhtgP,,,0
16909,-527.1420402,mp-21241,Cr4Re2O12,"(1, 1, 0)",Cr2ReO6_mp-21241_clean_UwvYugt5aO,,,0
12347,-315.57300792,mp-1200170,Ba10Cr6O26,"(1, 0, 0)",Ba5Cr3O13_mp-1200170_clean_mw5oA9nPDF,,,0
76207,-782.91529258,mp-752953,Zr4Ti8O4,"(1, 0, 2)",ZrTi2O_mp-752953_clean_ZrRDKl5OqX,,,0
45147,-413.25469941,mp-1187202,Sr1Pt1O3,"(2, 2, 1)",90423983570956_SrPtO3_mp-1187202_clean_OD89r2waWe,,,0
17374,-304.08110079,mp-4387,Sr4Zr4O12,"(1, 0, 0)",SrZrO3_mp-4387_clean_d0F9vGOFHK,,,0
5096,-332.91375219,mp-997108,Rb4Ag4O8,"(1, 0, 2)",RbAgO2_mp-997108_clean_RFQzafoU6s,,,0
76050,-816.72873003,mp-27767,Li12Si4O14,"(1, 1, 2)",Li6Si2O7_mp-27767_clean_67Bh2BSgyq,,,0
11676,-725.85901364,mp-23501,Fe6Bi6O18,"(1, 1, 0)",FeBiO3_mp-23501_clean_wMnpzKuPFm,,,0
79274,-523.80330919,mp-18949,V4Fe4O16,"(0, 1, 1)",VFeO4_mp-18949_clean_qeK498j0PA,,,0
6269,-481.00744056,mp-754274,Mn2V4O12,"(1, 0, 0)",MnV2O6_mp-754274_clean_IZXibSkPrZ,,,0
9206,-475.14078646,mp-1102963,V4O8,"(1, 2, -1)",VO2_mp-1102963_clean_DFl6isIg7D,,,0
9638,-450.54090008,mp-4995,Li4Sb4O12,"(1, 1, 1)",LiSbO3_mp-4995_clean_JIERemZmBj,,,0
78843,-1163.86128463,mp-560199,Mn10Si10O30,"(1, 0, -1)",MnSiO3_mp-560199_clean_dvyaGshpqI,,,0
74398,-378.31647052,mp-1020709,Sr10Ga12O28,"(1, 0, 0)",Sr5-Ga3O7-2_mp-1020709_clean_PcnoPZt6XI,,,0
80159,-396.66239766,mp-996988,Li1Ag1O2,"(1, 0, 1)",LiAgO2_mp-996988_clean_slDOD8ZmSm,,,0
18316,-516.43139204,mp-767781,Sr16Mn8O29,"(1, 0, 0)",Sr16Mn8O29_mp-767781_clean_B7h8VIADpE,,,0
80537,-623.9101841,mp-1223635,K1Mn8O16,"(1, 0, 0)",KMn8O16_mp-1223635_clean_dtbrwIsfJf,,,0
3158,-740.14499871,GeRuO4-rutile,Ge1Ru1O4,"(2, 2, 1)",GeRuO4_GeRuO4-rutile_clean_aFvdRtGKuY,,,0
20159,-458.17384332,NiPdO4-rutile,Ni1Pd1O4,"(3, 0, 1)",NiPdO4_NiPdO4-rutile_clean_MZkikvQdlp,,,0
81838,-269.57338677,mp-1183292,Ba1Cd1O3,"(1, 1, 1)",1012805_BaCdO3_mp-1183292_clean_iL3j1QTnbv,,,0
80857,-582.12397467,mvc-10485,Zn2Bi8O18,"(1, 1, -1)",ZnBi4O9_mvc-10485_clean_1MebkLE6d6,,,0
20642,-300.74876019,mp-6948,K2Na2O2,"(1, 0, 3)",KNaO_mp-6948_clean_58Zv04fsra,,,0
41929,-431.10786178,mp-997158,Co2Au2O4,"(1, 0, 0)",2411243514_CoAuO2_mp-997158_clean_3f8r90Zzeb,,,0
31228,-830.93013614,mp-9478,Ba2Si8O18,"(2, -1, 2)",BaSi4O9_mp-9478_clean_2LUMBse5NZ,,,0
80959,-264.21508425,mp-21179,Ni2W2O8,"(2, 3, 1)",NiWO4_mp-21179_clean_63EJHRHmgd,,,0
83341,-519.79189176,mp-867731,Cd4Pb2O8,"(1, 2, 2)",1006479_Cd2PbO4_mp-867731_clean_cOtEutQ4Ib,,,0
23498,-296.16512169,mp-774654,Mn6Sb2O16,"(1, 0, 0)",Mn3SbO8_mp-774654_clean_KdxCfOE4mW,,,0
2093,-492.45220522,mp-542112,Ca1Zr1O3,"(1, 1, 1)",CaZrO3_mp-542112_clean_3ZjWbW2Qja,,,0
45338,-515.05681355,mp-1020588,Zr2Si2O8,"(2, 1, -2)",69019397_ZrSiO4_mp-1020588_clean_EgnjZsJp3o,,,0
71320,-326.51880283,mp-754826,Cs8Sc8O16,"(1, 1, 1)",CsScO2_mp-754826_clean_PhyB8FGaIE,,,0
84824,-667.35263844,mp-21074,Cr16Hg8O32,"(1, 1, 0)",Cr2HgO4_mp-21074_clean_jfd4zmk8Mq,,,0
24784,-560.1620072,mvc-9128,Mg3Cr12O24,"(0, 0, 1)",MgCr4O8_mvc-9128_clean_PDsaQ9ffVu,,,0
520,-506.30706754,mp-756156,Rb8Zr4O12,"(1, 3, 0)",Rb2ZrO3_mp-756156_clean_aTRU7gWdeA,,,0
77156,-1307.44402936,mp-773505,Al8Cr4O20,"(1, 0, 1)",Al2CrO5_mp-773505_clean_3wZieWnTyN,,,0
39657,-173.42936215,mp-775774,Ag4Bi4O12,"(0, 2, 1)",AgBiO3_mp-775774_clean_bHSxwaVadO,,,0
85613,-507.49620003,TePdO4-rutile,Te1Pd1O4,"(2, 1, 1)",TePdO4_TePdO4-rutile_clean_0AdgLJgHYQ,,,0
39909,-779.5402812,mp-19505,Sr4Cr40O60,"(1, 0, 0)",SrCr10O15_mp-19505_clean_R6GmMRPj7p,,,0
25371,-665.27089997,mp-7193,Lu4Si4O14,"(1, 0, 1)",Lu2Si2O7_mp-7193_clean_PQfEsZYrVJ,,,0
15449,-412.8822702,mp-755882,Mn8Al16O32,"(1, 1, 0)",MnAl2O4_mp-755882_clean_HsShJMMWbj,,,0
32639,-397.23484792,mp-1176493,Mg2Re2O8,"(1, 2, 1)",MgReO4_mp-1176493_clean_fHqKT29KSr,,,0
27806,-509.09787605,BiRhO4-rutile,Bi1Rh1O4,"(1, 1, 2)",BiRhO4_BiRhO4-rutile_clean_pVggaIzSJw,,,0
5511,-264.02803744,mp-617,Pt1O2,"(3, 1, 3)",PtO2_mp-617_clean_l8uKW7naee,,,0
80672,-103.76774544,mp-997036,Cd2Au2O4,"(1, -3, 1)",CdAuO2_mp-997036_clean_ASyWDzcSnw,,,0
38378,-156.6115832,mp-754567,Na3Cd3O6,"(1, 1, 0)",NaCdO2_mp-754567_clean_2hEnVaTD5D,,,0
29728,-416.70578749,mp-754978,Cd2Cu4O6,"(0, 0, 1)",CdCu2O3_mp-754978_clean_2fG402CqUK,,,0
652,-616.57564397,mp-757102,Sr16Rh8O32,"(1, 0, 1)",Sr2RhO4_mp-757102_clean_9BJJUHNNJ2,,,0
621,-878.94368985,mp-760220,Ti1V15O24,"(1, 0, -1)",TiV15O24_mp-760220_clean_oC4twlMYrq,,,0
19420,-441.69161209,mp-776150,Sc4Ag4O12,"(0, 2, 1)",ScAgO3_mp-776150_clean_XrzYFJKSBz,,,0
35734,-724.12954195,mp-1178513,Ba4Sn4O12,"(2, 1, 2)",BaSnO3_mp-1178513_clean_XJzul8DADh,,,0
9598,-479.56321022,mp-1295695,Na2Co4O6,"(1, 1, -1)",NaCo2O3_mp-1295695_clean_3tcIZ5qa6s,,,0
16153,-440.14613337,mp-1018032,Sr1Cd1O2,"(2, 1, 3)",SrCdO2_mp-1018032_clean_l7kcGbKIPu,,,0
85791,-624.71300598,mp-779428,Sr24Hf6O36,"(1, 1, 0)",Sr4HfO6_mp-779428_clean_E0aFg4Bgdh,,,0
79627,-380.97469319,mvc-9576,Zn6Ag12O24,"(1, 0, 0)",Zn-AgO2-2_mvc-9576_clean_clDnVhIcoo,,,0
16800,-713.75636555,mp-757917,Be6Ga12O24,"(0, 0, 1)",Be-GaO2-2_mp-757917_clean_stUjUKZTEB,,,0
2708,-295.82276428,mp-996969,Ag2Bi2O4,"(2, 2, -1)",AgBiO2_mp-996969_clean_XWQwvuoOB3,,,0
32182,-236.68871701,mp-14175,K6Nb2O16,"(1, 0, 0)",K3NbO8_mp-14175_clean_zWJBo9KhJM,,,0
3566,-606.60947302,mvc-657,Fe2W4O16,"(1, 1, -1)",Fe-WO4-2_mvc-657_clean_cV24pqWalu,,,0
39822,-323.32970009,mp-776172,Al4Cu4O12,"(1, 0, 1)",AlCuO3_mp-776172_clean_1162ZM7zwE,,,0
23693,-789.54220074,mp-772581,Li2Cr12O22,"(1, 1, 1)",LiCr6O11_mp-772581_clean_2PopQ5zQJr,,,0
4990,-701.85425677,mp-1279742,Fe2O2,"(1, 1, 2)",FeO_mp-1279742_clean_YBJBtqt9wP,,,0
38592,-604.68678464,mp-997098,Cu2Pt2O4,"(2, 2, 1)",CuPtO2_mp-997098_clean_WKoDmhaO6R,,,0
9584,-707.67474888,mp-12862,Lu4Ta4O16,"(1, 0, 0)",LuTaO4_mp-12862_clean_v8CTgPE2GP,,,0
3082,-428.88682501,mp-972116,V1Ir1O3,"(1, 1, 1)",VIrO3_mp-972116_clean_D2QzkTNfeG,,,0
7558,-294.4496151,mp-996969,Ag2Bi2O4,"(1, 1, -1)",AgBiO2_mp-996969_clean_Rrjiy52b8N,,,0
80668,-722.02725803,mvc-636,Sb1W2O8,"(3, -2, -1)",Sb-WO4-2_mvc-636_clean_7aMlN6Vf4F,,,0
6188,-362.09451106,mp-850192,Co10Sn2O24,"(1, 0, 0)",Co5SnO12_mp-850192_clean_fZgxP7QHrF,,,0
76575,-1036.47993819,mp-779544,Ba24Y12O42,"(0, 0, 1)",Ba4Y2O7_mp-779544_clean_1BnuWpCtTS,,,0
80722,-590.23345305,mp-1216686,Ti2Nb2O8,"(1, 3, 1)",TiNbO4_mp-1216686_clean_ksC8cSxV5E,,,0
75346,-1149.58798044,mp-550893,Hf4O8,"(3, 2, 0)",HfO2_mp-550893_clean_wWQpGb6nBN,,,0
32488,-379.44851759,mp-997002,K4Au4O8,"(2, 3, 1)",KAuO2_mp-997002_clean_RDH2FonZ0R,,,0
39323,-371.99963609,HgPdO4-rutile,Hg1Pd1O4,"(1, -1, 2)",HgPdO4_HgPdO4-rutile_clean_ttqWL4YcMl,,,0
403,-369.53811876,mp-1079882,Ba3Sr1O4,"(2, 1, 1)",Ba3SrO4_mp-1079882_clean_95QK5se98Z,,,0
71547,-767.29959905,mp-863399,V18Cu20O57,"(0, 1, 0)",V18Cu20O57_mp-863399_clean_rdtI6FxRnN,,,0
43566,-383.84998752,mp-19284,Ni2Ag2O4,"(3, -1, 0)",90423983501299385769012_NiAgO2_mp-19284_clean_OtUDhiLOPB,,,0
79400,-631.03547106,mp-1190488,Al16Cd4O28,"(0, 1, 0)",Al4CdO7_mp-1190488_clean_mUxZTbWIDU,,,0
12538,-587.00193303,mp-504567,Mn6Cu4O16,"(1, 1, 1)",Mn3-CuO4-2_mp-504567_clean_n1NXILArXe,,,0
45452,-821.26898253,mp-1221953,Mg3Ni3O6,"(1, 1, 1)",2411243514_MgNiO2_mp-1221953_clean_pNrXmqeDWt,,,0
80642,-578.30317574,mp-754092,Sc4Ti4O12,"(1, 0, 0)",ScTiO3_mp-754092_clean_A0re0DUZzn,,,0
81411,-607.68287449,mp-1100912,V1Mo1O5,"(2, 0, -1)",1029114_VMoO5_mp-1100912_clean_xsW3jqEUql,,,0
44948,-383.51505831,mp-1336,Pd2O2,"(1, 1, 1)",51024953_PdO_mp-1336_clean_men6DtJIoQ,,,0
11991,-377.23667874,mp-1178514,Ba2O2,"(3, -1, 0)",BaO_mp-1178514_clean_SVSeF7WZeh,,,0
45518,-232.53197516,mp-9721,Ca3Ge1O1,"(2, 1, 1)",123212059559_Ca3GeO_mp-9721_clean_Qc4tc9r35l,,,0
15116,-548.74854169,mvc-1832,Y2Cu14O24,"(1, 1, 0)",YCu7O12_mvc-1832_clean_OrCgxyC1kO,,,0
84974,-458.88680934,mp-1186897,Rb1Rh1O3,"(3, 1, 0)",RbRhO3_mp-1186897_clean_KX9jJXYJsZ,,,0
80507,-771.09482228,mp-30539,Y8W4O24,"(1, 0, 0)",Y2WO6_mp-30539_clean_AkAiiOAhtp,,,0
42472,-353.34942035,mp-996997,Li2Ag2O4,"(0, 0, 1)",51024953_LiAgO2_mp-996997_clean_jA8KXp2Cx7,,,0
45544,-701.69381351,mp-1099253,Mg3Ni1O4,"(3, 2, 0)",69019397_Mg3NiO4_mp-1099253_clean_PaOLqVa5A5,,,0
85698,-427.53774988,MoIrO4-rutile,Mo1Ir1O4,"(2, 0, 1)",MoIrO4_MoIrO4-rutile_clean_LviWu4F7xP,,,0
18723,-328.25461687,mp-776172,Al4Cu4O12,"(1, 0, 1)",AlCuO3_mp-776172_clean_oSBPrBVkGf,,,0
46013,-196.48959726,SnSbO4-rutile,Sn1Sb1O4,"(2, 0, 1)",904239835_SnSbO4_SnSbO4-rutile_clean_NTOd4WZmF8,,,0
44724,-222.66824301,mp-996975,Cu1Ag1O2,"(1, 1, 0)",90423983534_CuAgO2_mp-996975_clean_gHCG8HGu6g,,,0
24631,-563.0257867,mp-1221361,Mn10Sn2O16,"(1, 0, 0)",Mn5SnO8_mp-1221361_clean_jwQXebrcEE,,,0
79624,-375.49036738,mp-2472,Sr4O4,"(2, 2, 1)",SrO_mp-2472_clean_enKDRJACMg,,,0
43294,-523.64354104,BiIrO4-rutile,Bi1Ir1O4,"(3, 3, 1)",69019397_BiIrO4_BiIrO4-rutile_clean_uhj1sJo7fB,,,0
85429,-405.87127831,NiAuO4-rutile,Ni1Au1O4,"(1, 0, 1)",NiAuO4_NiAuO4-rutile_clean_h26awsi4OX,,,0
3266,-178.92309493,mp-1178387,Cu2Ag4O4,"(1, 2, 1)",Cu-AgO-2_mp-1178387_clean_lZuneaHRdv,,,0
71428,-588.70800342,mp-867730,Cs8Sn4O12,"(2, 2, 1)",Cs2SnO3_mp-867730_clean_Nd4qMYpRF2,,,0
23751,-398.10328313,mvc-13441,Zn4Sn4O12,"(1, 0, 0)",ZnSnO3_mvc-13441_clean_JNvIJ2EeVD,,,0
24669,-318.73520399,mp-2970,Na8Ge2O8,"(1, -1, 0)",Na4GeO4_mp-2970_clean_ztKqThfVA8,,,0
84637,-800.6580093,mp-1229205,Ag4Os8O24,"(0, 0, 1)",Ag-OsO3-2_mp-1229205_clean_m4ZuzCZUFx,,,0
76353,-463.94936103,mp-754959,Cr4Ag4O16,"(0, 1, 1)",CrAgO4_mp-754959_clean_Dw01sL5VtF,,,0
81389,-440.89953297,mp-772052,Cd2Se2O8,"(0, 0, 1)",CdSeO4_mp-772052_clean_j1DdrtQgSj,,,0
80695,-969.46823876,mp-674363,Zr6Sc8O24,"(1, -1, 1)",Zr3Sc4O12_mp-674363_clean_FOepaB9nuV,,,0
16023,-447.40006432,mp-3376,Sr4Sn2O8,"(2, 1, 0)",Sr2SnO4_mp-3376_clean_rGynEEidvs,,,0
72825,-388.8120146,mp-753801,Cs4Sr4O6,"(1, 2, 2)",Cs2Sr2O3_mp-753801_clean_tQnYdlmWQA,,,0
12248,-537.39324689,mp-868005,Ga8Fe8O24,"(0, 1, 1)",GaFeO3_mp-868005_clean_qlvtSrOcJR,,,0
73759,-562.23082607,mp-28030,Li32Nb8O36,"(0, 0, 1)",Li8Nb2O9_mp-28030_clean_uS6xHtSsz6,,,0
80187,-247.07016163,mp-973960,K1Sc1O3,"(2, 2, 1)",KScO3_mp-973960_clean_rQDQkPrwUN,,,0
13894,-216.39259618,mp-1211133,Li2Pd10O12,"(1, 0, 0)",LiPd5O6_mp-1211133_clean_2KD7LKJQpy,,,0
80121,-650.29713414,mp-1016874,Si1Hg1O3,"(1, 1, 1)",SiHgO3_mp-1016874_clean_Z8ObsV9WKr,,,0
409,-515.33179367,mp-25234,Co2O4,"(2, 1, 1)",CoO2_mp-25234_clean_CW4Khd9l7d,,,0
17371,-876.17585532,mp-769481,Y16Ga8O36,"(1, 1, 0)",Y4Ga2O9_mp-769481_clean_aO3JKH6tGb,,,0
68741,-723.40276208,mp-13998,Na40Al8O32,"(0, 0, 1)",Na5AlO4_mp-13998_clean_GSPAeYHp6S,,,0
3290,-573.50616898,mp-23352,Ge2Bi24O40,"(1, 0, 0)",Ge-Bi3O5-4_mp-23352_clean_agc95BDFFQ,,,0
38698,-495.35870277,mp-754239,Sc4Ga4O12,"(0, 1, 0)",ScGaO3_mp-754239_clean_O2Urxojrf2,,,0
37430,-489.82046195,mvc-11366,Co4Si8O24,"(0, 1, 0)",Co-SiO3-2_mvc-11366_clean_WuWMfHeTmD,,,0
85123,-535.77883493,mvc-4921,Si8Sb4O24,"(1, 1, 1)",Si2SbO6_mvc-4921_clean_0p37hgA347,,,0
70656,-583.15665678,mp-1245166,Cr4Fe28O48,"(0, 1, 0)",CrFe7O12_mp-1245166_clean_7Ok5QL29pU,,,0
71499,-880.67210127,mp-19155,Cr4Hg4O16,"(0, 1, 1)",CrHgO4_mp-19155_clean_PHd59VJJa4,,,0
85252,-279.55601703,mp-755794,Rb12Lu4O12,"(1, 1, 0)",Rb3LuO3_mp-755794_clean_FjHZCvFPv7,,,0
69883,-353.87608568,mp-997024,Cs4Au4O8,"(1, 2, 0)",CsAuO2_mp-997024_clean_5d0tSmLPhL,,,0
31294,-282.3987865,mp-1212404,Hf4Cd4O12,"(1, 0, 0)",HfCdO3_mp-1212404_clean_QbNLAudD5C,,,0
12004,-343.91948278,mp-19231,Mn4Sb8O16,"(1, 0, 0)",Mn-SbO2-2_mp-19231_clean_NU5vyrjtgC,,,0
651,-131.19251946,mp-13119,Cd2O2,"(3, -1, 0)",CdO_mp-13119_clean_S1gIJi3SY5,,,0
42947,-497.84481019,BiRhO4-rutile,Bi1Rh1O4,"(1, 0, 2)",90423983534_BiRhO4_BiRhO4-rutile_clean_RDvCCG5kkl,,,0
