bulk_id,bulk_symbols,y_relaxed,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO
mp-28510,Li24 Bi8 O24,-527.19010482,3.0,83.0,80.0,16.571428571428573,18.979591836734695,3.0,1.0,87.0,86.0,50.0,42.0,1.0,6.941,208.9804,202.0394,39.685942857142855,48.36984489795918,6.941,54.8,544.4,489.59999999999997,295.69571428571425,206.48204081632653,54.8,1.0,16.0,15.0,9.428571428571429,7.224489795918367,1.0,2.0,6.0,4.0,2.5714285714285716,0.979591836734694,2.0,66.0,148.0,82.0,104.28571428571429,32.816326530612244,66.0,0.98,3.44,2.46,2.182857142857143,1.0775510204081633,0.98,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,0.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,1.0,29.0,28.0,7.142857142857143,6.244897959183675,1.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,1.0,9.105,32.95,23.845000000000002,15.7207142857,5.670612244885715,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,105.0,106.28571428571429,12.0,3,0.6226998490772391,0.5432789229659131,0.49250172076412113,0.4731966729796665,0.4593318728835943,1.5714285714285714,2.142857142857143,1.4285714285714286,2.0,0.21999999999999997,0.3,0.19999999999999998,0.27999999999999997,0.0,4.661980110123686,p,O,-0.338381,p,Bi,-0.180198,0.158183
CoAuO4-rutile,Co1 Au1 O4,-672.86476694,8.0,79.0,71.0,23.0,20.0,8.0,58.0,87.0,29.0,78.66666666666667,11.111111111111109,87.0,15.9994,196.966569,180.96716899999998,53.31622733333333,49.75576977777778,15.9994,54.8,1768.0,1713.2,554.0883333333333,665.7177777777778,54.8,9.0,16.0,7.0,14.0,2.6666666666666665,16.0,2.0,6.0,4.0,3.0,1.3333333333333333,2.0,66.0,136.0,70.0,87.66666666666667,28.88888888888889,66.0,1.88,3.44,1.56,3.03,0.5466666666666667,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,2.8333333333333335,3.7777777777777772,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,6.0,25.0,19.0,9.666666666666666,5.111111111111111,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.3333333333333333,2.0,9.105,16.7,7.594999999999999,10.560833333333333,2.0463888888888886,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.25807853333333336,0.4301308888888889,0.0,12.0,225.0,213.0,77.83333333333333,87.77777777777779,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,1.8333333333333333,2.6666666666666665,2.8333333333333335,2.3333333333333335,0.1896551724137931,0.27586206896551724,0.2931034482758621,0.24137931034482762,0.16666666666666666,6.558846719635335,d,Au,-0.304738,d,Au,-0.304738,0.0
mp-1080187,Mn1 Hg1 O3,-133.42441346,8.0,80.0,72.0,25.8,21.68,8.0,52.0,87.0,35.0,76.8,12.24,87.0,15.9994,200.59,184.5906,60.705249,55.953900399999995,15.9994,54.8,1519.0,1464.2,383.544,454.18240000000003,54.8,7.0,16.0,9.0,13.4,3.12,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,139.0,73.0,93.8,33.36,66.0,1.55,3.44,1.89,2.774,0.7991999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,26.0,20.0,10.2,6.319999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.105,25.2375862069,16.1325862069,12.60803448276,5.051820689656,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,83.8,86.16,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,3.0,2.8,0.19607843137254904,0.23529411764705882,0.29411764705882354,0.27450980392156865,0.2,6.0811719166377305,d,Mn,-0.26654,d,Mn,-0.26654,0.0
mp-27561,Rb18 O4,-246.950255,8.0,37.0,29.0,31.727272727272727,8.62809917355372,37.0,4.0,87.0,83.0,19.09090909090909,24.694214876033058,4.0,15.9994,85.4678,69.4684,72.83718181818182,20.668284297520657,85.4678,54.8,312.46,257.65999999999997,265.6127272727272,76.65917355371901,312.46,1.0,16.0,15.0,3.727272727272727,4.462809917355372,1.0,2.0,5.0,3.0,4.454545454545454,0.8925619834710745,5.0,66.0,220.0,154.0,192.0,45.81818181818182,220.0,0.82,3.44,2.62,1.2963636363636364,0.7795041322314049,0.82,1.0,2.0,1.0,1.1818181818181819,0.29752066115702486,1.0,0.0,4.0,4.0,0.7272727272727273,1.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.9090909090909092,1.4876033057851243,1.0,0.0,1.0,1.0,0.8181818181818182,0.29752066115702475,1.0,0.0,2.0,2.0,0.36363636363636365,0.5950413223140495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1818181818181819,0.29752066115702486,1.0,9.105,90.7225,81.61749999999999,75.88295454545454,24.282892561983473,90.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,189.54545454545453,64.56198347107438,229.0,2,0.8381404052084444,0.821163828389165,0.8182704772433322,0.8181849461275298,0.8181818422102058,1.1818181818181819,0.7272727272727273,0.0,0.0,0.6190476190476191,0.38095238095238093,0.0,0.0,0.0,2.886187545528526,s,Rb,-0.085375,s,Rb,-0.085375,0.0
mp-1858,Hf8 O16,-1349.92232142,8.0,72.0,64.0,29.333333333333332,28.444444444444446,8.0,45.0,87.0,42.0,73.0,18.666666666666668,87.0,15.9994,178.49,162.4906,70.16293333333333,72.21804444444444,15.9994,54.8,2506.0,2451.2,871.8666666666667,1089.4222222222222,54.8,4.0,16.0,12.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,175.0,109.0,102.33333333333333,48.444444444444436,66.0,1.3,3.44,2.1399999999999997,2.7266666666666666,0.9511111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,18.0,12.0,10.0,5.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,9.105,22.2,13.094999999999999,13.469999999999999,5.819999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,72.66666666666667,80.8888888888889,12.0,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,2.0,2.6666666666666665,0.6666666666666666,4.666666666666667,0.2,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.0,5.78904241947543,p,O,-0.338381,s,Hf,-0.166465,0.17191599999999999
mp-1262593,Al2 Cu14 O24,-406.37657458,8.0,29.0,21.0,15.6,9.379999999999999,8.0,64.0,87.0,23.0,78.25,10.5,87.0,15.9994,63.546,47.5466,33.18981693,21.249328149,15.9994,54.8,1357.77,1302.97,554.7729999999999,599.9676,54.8,11.0,16.0,5.0,14.1,2.2800000000000002,16.0,2.0,4.0,2.0,2.75,0.9,2.0,66.0,132.0,66.0,91.85,31.02,66.0,1.61,3.44,1.8299999999999998,2.8095,0.7566,3.44,1.0,2.0,1.0,1.65,0.45499999999999996,2.0,0.0,4.0,4.0,2.45,1.86,4.0,0.0,10.0,10.0,3.5,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.6,2.38,6.0,0.0,1.0,1.0,0.35,0.4549999999999999,0.0,0.0,5.0,5.0,1.45,1.0150000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,0.5599999999999999,2.0,9.105,16.48,7.375,10.1615,1.2677999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,3,0.6964194138592059,0.6374311087929093,0.6078951782805767,0.6019508896809522,0.6002731676451956,1.65,2.45,3.5,0.0,0.21710526315789475,0.32236842105263164,0.46052631578947373,0.0,0.35,6.020248196188743,d,Cu,-0.202272,d,Cu,-0.202272,0.0
mp-3614,K1 Ta1 O3,-508.58507585,8.0,73.0,65.0,23.2,19.919999999999998,8.0,3.0,87.0,84.0,62.4,29.520000000000003,87.0,15.9994,180.94788,164.94848,53.608875999999995,50.9356016,15.9994,54.8,3290.0,3235.2,758.1859999999999,1012.7256000000001,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,114.2,57.84000000000001,66.0,0.82,3.44,2.62,2.528,1.0943999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,19.0,18.0,7.6,4.56,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,73.1066666667,64.00166666669999,23.70833333334,19.759333333343996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.8,2.4,0.6,2.8,0.2368421052631579,0.3157894736842105,0.07894736842105263,0.3684210526315789,0.2,5.319590466236333,p,O,-0.338381,d,Ta,-0.182464,0.155917
mp-14951,Rb12 Al4 O12,-462.03432132,8.0,37.0,29.0,21.142857142857142,13.591836734693876,8.0,4.0,87.0,83.0,49.42857142857143,38.93877551020408,4.0,15.9994,85.4678,69.4684,47.34044837142857,32.68058711020408,15.9994,54.8,933.47,878.6700000000001,290.75,202.2428571428571,54.8,1.0,16.0,15.0,9.142857142857142,6.979591836734694,1.0,2.0,5.0,3.0,3.4285714285714284,1.346938775510204,2.0,66.0,220.0,154.0,139.85714285714286,68.6938775510204,66.0,0.82,3.44,2.62,2.0557142857142856,1.186530612244898,0.82,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,4.0,4.0,1.8571428571428572,1.836734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4285714285714284,2.2040816326530615,1.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,5.0,5.0,1.5714285714285714,1.346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.8571428571428571,1.0,9.105,90.7225,81.61749999999999,45.1375,39.07285714285714,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,135.42857142857142,105.79591836734694,12.0,3,0.6226998490772391,0.5432789229659131,0.49250172076412113,0.4731966729796665,0.4593318728835943,1.5714285714285714,1.8571428571428572,0.0,0.0,0.45833333333333337,0.5416666666666667,0.0,0.0,0.0,4.036411531270387,p,O,-0.338381,s,Al,-0.286883,0.05149799999999999
TiSnO4-rutile,Ti1 Sn1 O4,-670.29147407,8.0,50.0,42.0,17.333333333333332,12.444444444444445,8.0,43.0,87.0,44.0,78.5,11.833333333333334,87.0,15.9994,118.71,102.7106,38.4291,29.906266666666664,15.9994,54.8,1941.0,1886.2,444.2133333333333,519.2177777777778,54.8,4.0,16.0,12.0,13.666666666666666,3.2222222222222228,16.0,2.0,5.0,3.0,2.8333333333333335,1.1111111111111112,2.0,66.0,160.0,94.0,93.83333333333333,37.11111111111111,66.0,1.54,3.44,1.9,2.8766666666666665,0.7511111111111112,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.3333333333333333,4.0,0.0,10.0,10.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,7.0,2.3333333333333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.6666666666666666,2.0,0.0,8.0,8.0,1.3333333333333333,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.3333333333333335,1.7777777777777777,2.0,9.105,33.285,24.179999999999996,14.399166666666666,7.058888888888887,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.75555555555e-06,6.25925925925e-06,0.0,12.0,194.0,182.0,63.833333333333336,69.1111111111111,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,2.0,3.0,2.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.16666666666666666,6.011508410437915,p,O,-0.338381,p,O,-0.338381,0.0
mp-30250,Y2 Ag2 O4,-444.34382316,8.0,47.0,39.0,25.5,17.5,8.0,12.0,87.0,75.0,62.75,25.375,87.0,15.9994,107.8682,91.86880000000001,57.193212499999994,41.1938125,15.9994,54.8,1799.0,1744.2,785.8825,731.0825,54.8,3.0,16.0,13.0,11.5,4.5,16.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,190.0,124.0,116.75,50.75,66.0,1.22,3.44,2.2199999999999998,2.5075,0.9325,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.75,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.5,2.25,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,9.105,32.365,23.26,16.72625,7.819375000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,110.75,98.75,12.0,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,1.75,2.0,2.75,0.0,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.0,0.25,5.356856083418331,d,Ag,-0.298706,s,Ag,-0.157407,0.14129900000000004
mp-1096875,Cr4 Ag4 O8,-293.18497587,8.0,47.0,39.0,21.75,13.75,8.0,49.0,87.0,38.0,72.0,15.0,87.0,15.9994,107.8682,91.86880000000001,47.965775,31.966375,15.9994,54.8,2180.0,2125.2,881.1325,826.3325,54.8,6.0,16.0,10.0,12.25,3.75,16.0,2.0,5.0,3.0,3.25,1.25,2.0,66.0,145.0,79.0,104.0,38.0,66.0,1.66,3.44,1.78,2.6174999999999997,0.8225,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.25,1.875,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.75,1.625,2.0,9.105,16.33,7.224999999999998,11.4325,2.448749999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,1.5,2.0,3.75,0.0,0.20689655172413793,0.27586206896551724,0.5172413793103449,0.0,0.5,5.534187501655151,s,Cr,-0.150445,s,Cr,-0.150445,0.0
mp-1478,Cu16 O12,-263.08725155,8.0,29.0,21.0,20.0,10.285714285714286,29.0,64.0,87.0,23.0,73.85714285714286,11.26530612244898,64.0,15.9994,63.546,47.5466,43.16888571428571,23.288130612244895,63.546,54.8,1357.77,1302.97,799.3542857142857,638.1893877551021,1357.77,11.0,16.0,5.0,13.142857142857142,2.4489795918367347,11.0,2.0,4.0,2.0,3.142857142857143,0.979591836734694,4.0,66.0,132.0,66.0,103.71428571428571,32.326530612244895,132.0,1.9,3.44,1.54,2.56,0.7542857142857143,1.9,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,10.0,10.0,5.714285714285714,4.8979591836734695,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.857142857142858,2.4489795918367347,11.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,9.105,11.07,1.9649999999999999,10.227857142857143,0.9624489795918366,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,133.71428571428572,104.3265306122449,225.0,2,0.7142857142857142,0.6425630636107735,0.5962896661282494,0.5817489027710038,0.5745677356889045,1.4285714285714286,1.7142857142857142,5.714285714285714,0.0,0.16129032258064516,0.19354838709677416,0.6451612903225806,0.0,0.5714285714285714,5.597727543332627,d,Cu,-0.202272,d,Cu,-0.202272,0.0
mp-561189,Rb6 Si10 O23,-483.46615785,8.0,37.0,29.0,14.0,7.076923076923077,8.0,4.0,87.0,83.0,71.92307692307692,20.89940828402367,87.0,15.9994,85.4678,69.4684,29.78584615384615,17.13290887573964,15.9994,54.8,1687.0,1632.2,512.9528205128205,602.075476660092,54.8,1.0,16.0,15.0,13.179487179487179,3.747534516765286,16.0,2.0,5.0,3.0,2.717948717948718,0.8468113083497698,2.0,66.0,220.0,154.0,101.23076923076923,41.55424063116371,66.0,0.82,3.44,2.62,2.6420512820512823,0.9411702827087444,3.44,1.0,2.0,1.0,1.8461538461538463,0.26035502958579876,2.0,0.0,4.0,4.0,2.871794871794872,1.3307034845496384,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.717948717948718,1.5121630506245891,6.0,0.0,1.0,1.0,0.15384615384615385,0.2603550295857988,0.0,0.0,4.0,4.0,2.2051282051282053,0.9204470742932284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.358974358974359,0.8415516107823799,2.0,9.105,90.7225,81.61749999999999,24.56794871794872,20.35524654832347,9.105,0.0,0.773,0.773,0.19820512820512823,0.2947666009204471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.51282051282051,104.39973701512164,12.0,3,0.661220356832186,0.6087699671577065,0.5917055333137679,0.5899976282064613,0.5897579101557535,1.8461538461538463,2.871794871794872,0.0,0.0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,5.596579444173233,p,O,-0.338381,p,O,-0.338381,0.0
mp-573119,Bi4 Rh4 O12,-456.34620664,8.0,83.0,75.0,30.4,26.879999999999995,8.0,59.0,87.0,28.0,81.2,8.879999999999999,87.0,15.9994,208.9804,192.981,71.97682,67.17290399999999,15.9994,54.8,2237.0,2182.2,589.1600000000001,659.1360000000001,54.8,9.0,16.0,7.0,14.4,2.1599999999999997,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,148.0,82.0,97.6,37.92,66.0,2.02,3.44,1.42,2.9240000000000004,0.6192,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,29.0,23.0,11.2,7.119999999999999,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,32.95,23.845000000000002,14.781,7.2676,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,54.6,68.16,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.8,3.0,3.6,2.8,0.16071428571428573,0.26785714285714285,0.32142857142857145,0.25,0.2,5.969959413638387,d,Rh,-0.239422,d,Rh,-0.239422,0.0
